App,Package,Start Time,Duration,Filename
"System",,"Jan. 3, 2018 @ 07:25:55 PM","6 min 46 sec",""

Time  [ms],"CPU Load [%]",Time  [ms],"Memory Usage [KB]",Time  [ms],"CPU Load (Normalized) [%]",
392025,84,392026,1279232,392063,70,
392181,96,392182,1282312,392189,81,
392235,100,392240,1277224,392256,83,
392390,89,392391,1275608,392425,74,
392497,97,392498,1277452,392529,82,
392591,92,392592,1274460,392611,74,
392691,75,392711,1281384,392743,69,
392869,87,392909,1284376,392926,78,
392929,100,392930,1278872,392942,83,
393001,100,393003,1274656,393027,83,
393056,100,393061,1275632,393069,83,
393152,95,393154,1276588,393214,79,
393253,100,393254,1276764,393261,83,
393355,84,393356,1274932,393361,69,
393457,76,393458,1285724,393470,64,
393560,94,393574,1279836,393664,79,
393665,100,393666,1278020,393674,83,
393764,89,393766,1278492,393798,76,
393865,90,393866,1278600,393873,73,
393974,95,393976,1278256,393997,80,
394075,92,394076,1275288,394093,77,
394181,85,394182,1277504,394189,71,
394281,97,394282,1278000,394297,81,
394381,100,394383,1285512,394428,83,
394482,82,394483,1280092,394505,69,
394591,97,394592,1276556,394645,82,
394709,93,394712,1278780,394737,78,
394791,96,394793,1276748,394807,80,
394889,57,394891,1276348,394905,51,
394991,100,395002,1279056,395010,83,
395092,95,395094,1282548,395178,78,
395208,97,395210,1277892,395228,82,
395313,86,395314,1275772,395325,71,
395413,94,395414,1277676,395446,79,
395513,92,395514,1275160,395529,77,
395616,70,395617,1274500,395625,58,
395716,72,395717,1283532,395752,60,
395830,93,395831,1278664,395839,78,
395935,100,395939,1277752,395958,83,
395985,84,395986,1279604,395994,67,
396087,90,396088,1276888,396098,76,
396186,94,396187,1279424,396242,81,
396289,95,396294,1277568,396337,80,
396388,73,396389,1274044,396398,58,
396518,80,396519,1279724,396545,68,
396592,84,396593,1278608,396615,69,
396692,100,396693,1285612,396718,83,
396851,90,396853,1278128,396893,76,
396973,100,396978,1277896,397001,83,
397023,94,397024,1275924,397035,79,
397123,82,397124,1275580,397131,66,
397223,73,397224,1283560,397262,64,
397330,95,397333,1281932,397377,81,
397428,100,397430,1280508,397458,83,
397525,100,397526,1277896,397558,83,
397630,92,397631,1278812,397640,78,
397742,97,397744,1279624,397758,82,
397841,90,397842,1277500,397848,74,
397941,52,397942,1274596,397951,44,
398047,97,398049,1279240,398063,81,
398148,95,398149,1281352,398200,80,
398249,92,398252,1278536,398265,78,
398352,97,398354,1275968,398366,81,
398454,97,398484,1276976,398493,82,
398563,92,398564,1275800,398594,76,
398662,79,398664,1273660,398671,66,
398781,82,398782,1284048,398803,69,
398871,86,398872,1278408,398880,72,
398981,100,398982,1278108,398988,83,
399071,87,399072,1278000,399094,73,
399124,95,399136,1275776,399148,79,
399224,97,399225,1277760,399269,81,
399330,94,399331,1274596,399351,80,
399430,60,399431,1274104,399438,50,
399531,85,399532,1279068,399550,70,
399635,92,399636,1281320,399733,77,
399735,100,399736,1280148,399746,83,
399847,100,399848,1277400,399863,83,
399938,91,399971,1277872,400019,78,
400041,97,400042,1278776,400061,81,
400140,97,400142,1276880,400158,81,
400240,95,400241,1277576,400248,79,
400346,100,400354,1285000,400369,83,
400444,100,400445,1281232,400472,87,
400545,97,400546,1282004,400563,97,
400647,100,400648,1297976,400662,100,
400751,92,400752,1297072,400767,93,
400853,95,400855,1294644,400868,95,
400954,100,400961,1292768,400992,100,
401054,100,401055,1287176,401068,100,
401156,100,401160,1288080,401173,100,
401255,100,401256,1291780,401273,100,
401355,95,401356,1290400,401378,95,
401455,88,401456,1289352,401470,88,
401555,92,401556,1290380,401577,90,
401657,62,401680,1290776,401689,60,
401757,42,401758,1291308,401769,39,
401858,76,401859,1292052,401864,78,
401958,56,401960,1294352,401972,57,
402059,87,402060,1294640,402073,87,
402159,46,402160,1294888,402167,44,
402259,48,402260,1293856,402265,45,
402359,38,402360,1292980,402364,37,
402460,40,402461,1297048,402466,40,
402560,50,402561,1300072,402567,52,
402661,59,402661,1301436,402667,55,
402762,63,402763,1305492,402771,63,
402862,53,402862,1313784,402869,54,
402962,51,402963,1320748,402971,50,
403062,54,403063,1326112,403071,55,
403163,51,403164,1334668,403172,49,
403264,56,403266,1338124,403277,56,
403368,57,403369,1341092,403378,60,
403471,70,403472,1343448,403478,67,
403570,56,403571,1346720,403578,60,
403671,47,403672,1354124,403678,42,
403772,65,403773,1360480,403779,66,
403871,52,403872,1364680,403881,53,
403972,73,403973,1370872,403980,71,
404073,42,404074,1379540,404083,42,
404173,74,404174,1384020,404180,74,
404274,90,404275,1389516,404292,90,
404374,83,404375,1392436,404383,83,
404474,73,404475,1387128,404482,74,
404574,70,404575,1383772,404587,68,
404675,64,404675,1383800,404681,62,
404775,58,404776,1387904,404781,61,
404876,80,404877,1385620,404887,79,
404976,65,404977,1391756,404983,66,
405077,54,405079,1390356,405088,58,
405177,55,405178,1392892,405185,49,
405278,71,405278,1390504,405286,73,
405378,83,405379,1387472,405386,82,
405478,65,405479,1382396,405485,66,
405579,53,405579,1385292,405588,53,
405679,56,405680,1386944,405690,58,
405779,51,405781,1387488,405789,49,
405881,42,405882,1388604,405889,34,
405981,33,405982,1391844,405989,27,
406081,37,406082,1387996,406087,29,
406182,27,406184,1388000,406195,23,
406282,64,406283,1386176,406288,60,
406384,82,406385,1385656,406397,82,
406483,84,406483,1384760,406488,84,
406583,50,406584,1385112,406589,48,
,,,,,,

System Statistics:
Sensor Id,Name,Type,Average
328,"Memory Usage",Memory Usage [KB],1276391.1799749688
600,"CPU Load",CPU Load [%],84.56020025031289
601,"CPU Load (Normalized)",CPU Load [%],74.0773466833542


