App,Package,Start Time,Duration,Filename
"System",,"Jan. 3, 2018 @ 07:40:55 PM","6 min 46 sec",""

Time  [ms],"CPU Load [%]",Time  [ms],"Memory Usage [KB]",Time  [ms],"CPU Load (Normalized) [%]",
390522,83,390523,1302028,390529,69,
390623,71,390625,1309404,390668,60,
390727,95,390746,1306312,390837,81,
390883,98,390885,1304972,390915,80,
390990,90,390999,1303924,391010,78,
391086,100,391097,1306988,391135,83,
391186,92,391188,1304156,391203,77,
391288,66,391289,1302336,391298,53,
391399,65,391400,1307056,391463,54,
391466,100,391469,1307156,391476,83,
391552,93,391554,1309744,391611,78,
391656,100,391659,1308768,391670,83,
391753,85,391758,1306176,391769,71,
391854,97,391855,1305092,391867,81,
391956,100,391958,1305788,391965,83,
392055,76,392056,1303360,392062,61,
392177,72,392178,1312176,392201,64,
392265,95,392291,1311456,392366,80,
392372,100,392373,1308700,392408,83,
392478,93,392479,1307040,392507,79,
392572,91,392573,1307236,392579,75,
392684,94,392688,1307084,392717,79,
392787,85,392790,1306004,392800,71,
392888,89,392908,1311792,392927,76,
392989,95,392990,1304080,393006,79,
393089,97,393090,1311124,393112,81,
393198,84,393227,1305560,393242,74,
393303,100,393304,1305884,393315,83,
393403,100,393405,1305172,393424,83,
393504,89,393505,1302140,393514,73,
393608,76,393609,1305156,393616,64,
393709,92,393711,1304576,393785,77,
393832,100,393833,1306712,393853,83,
393912,78,393917,1305648,393979,66,
393985,96,393998,1306424,394055,81,
394129,100,394130,1306336,394136,83,
394179,90,394183,1303396,394201,71,
394272,85,394273,1302928,394284,73,
394378,86,394380,1312948,394396,72,
394478,89,394480,1308788,394536,75,
394588,97,394589,1306748,394604,82,
394689,90,394690,1306260,394696,76,
394789,92,394790,1306400,394797,77,
394891,97,394892,1306088,394908,81,
394995,78,394996,1304576,395012,64,
395096,90,395098,1309676,395145,78,
395211,95,395212,1309064,395286,80,
395315,100,395318,1308756,395328,83,
395420,91,395422,1306740,395437,76,
395516,91,395517,1307300,395525,77,
395617,100,395619,1306020,395629,83,
395718,88,395719,1304728,395725,73,
395829,80,395830,1308556,395874,67,
395930,90,395931,1304984,396053,75,
396056,100,396057,1305852,396063,83,
396136,100,396137,1305412,396196,83,
396256,97,396257,1303348,396290,82,
396340,100,396341,1306096,396350,83,
396442,95,396443,1303240,396453,80,
396540,64,396541,1302296,396551,53,
396641,92,396643,1307592,396659,78,
396764,97,396765,1313020,396835,82,
396853,95,396854,1307132,396871,79,
396952,89,396956,1303688,396973,75,
397062,95,397063,1306752,397110,80,
397157,94,397160,1303904,397182,80,
397258,81,397259,1303928,397272,67,
397369,75,397370,1306640,397428,61,
397471,95,397472,1304716,397552,80,
397589,100,397590,1310676,397619,83,
397672,87,397674,1305368,397690,74,
397773,100,397774,1306048,397795,83,
397880,97,397882,1306720,397940,82,
397988,100,397992,1304220,398015,83,
398089,83,398090,1303384,398094,68,
398139,59,398140,1303384,398150,50,
398243,86,398244,1315280,398268,72,
398352,95,398354,1312036,398457,81,
398458,100,398459,1308116,398471,83,
398566,88,398568,1305992,398577,74,
398662,94,398664,1306684,398723,78,
398770,97,398772,1305816,398783,81,
398871,76,398872,1305700,398880,65,
398972,81,398973,1311320,399030,67,
399088,87,399090,1306184,399185,73,
399187,100,399192,1305320,399205,83,
399284,100,399285,1304756,399296,83,
399389,97,399391,1305388,399418,82,
399486,97,399527,1307204,399556,82,
399590,100,399599,1302916,399610,83,
399690,71,399691,1301688,399698,58,
399790,82,399791,1312100,399816,69,
399890,85,399891,1307404,399992,71,
399994,100,399995,1306980,400003,83,
400108,92,400109,1304108,400119,77,
400203,88,400204,1304884,400262,74,
400305,97,400306,1303836,400313,81,
400405,77,400406,1303068,400413,61,
400513,95,400517,1308524,400526,80,
400609,95,400610,1312040,400692,79,
400711,95,400714,1310356,400724,79,
400810,97,400811,1306328,400824,81,
400910,94,400912,1305596,400986,77,
401013,95,401015,1304764,401045,81,
401112,82,401113,1304192,401122,67,
401215,64,401216,1310832,401275,61,
401315,95,401318,1306048,401413,78,
401460,100,401461,1308464,401478,83,
401519,97,401521,1309424,401532,80,
401622,92,401623,1305972,401636,90,
401726,94,401728,1310092,401769,95,
401828,97,401830,1315748,401842,97,
401927,91,401929,1309952,401945,90,
402029,97,402033,1302240,402045,97,
402128,56,402129,1297640,402136,55,
402229,35,402229,1298000,402235,32,
402330,38,402330,1298116,402341,39,
402430,42,402431,1296476,402439,40,
402530,48,402532,1297224,402544,48,
402631,43,402632,1297224,402641,41,
402731,37,402733,1297276,402741,37,
402832,23,402833,1297244,402840,23,
402933,28,402934,1297368,402942,28,
403034,16,403035,1297616,403043,17,
403134,31,403134,1296460,403139,30,
403234,7,403235,1296584,403239,7,
403334,7,403335,1296708,403348,6,
403434,19,403435,1296632,403440,18,
403535,14,403535,1296632,403539,14,
403635,11,403636,1297324,403646,12,
403736,22,403737,1297972,403741,24,
403836,14,403838,1297972,403843,13,
403937,8,403938,1297972,403943,7,
404038,7,404039,1298096,404044,5,
404138,11,404140,1298096,404148,6,
404239,23,404240,1298096,404248,15,
404340,20,404341,1298096,404356,15,
404439,32,404440,1297896,404444,28,
404540,12,404542,1297896,404548,9,
404639,35,404640,1298144,404645,34,
404740,15,404741,1298340,404748,15,
404840,37,404841,1298504,404847,38,
404941,7,404942,1298636,404946,7,
405042,16,405043,1298636,405050,12,
405142,17,405144,1298760,405150,11,
405244,10,405245,1298880,405253,6,
405343,20,405344,1298580,405350,14,
405443,7,405444,1298580,405450,5,
405544,11,405545,1298580,405551,7,
405645,13,405646,1298580,405653,9,
405745,14,405745,1298688,405751,9,
405845,12,405846,1298688,405852,7,
405945,11,405946,1298688,405952,7,
406046,29,406052,1298812,406068,22,
406147,45,406149,1298936,406161,38,
,,,,,,

System Statistics:
Sensor Id,Name,Type,Average
328,"Memory Usage",Memory Usage [KB],1317271.263527054
600,"CPU Load",CPU Load [%],84.33291583166333
601,"CPU Load (Normalized)",CPU Load [%],74.24749498997996


