App,Package,Start Time,Duration,Filename
"System",,"Jan. 3, 2018 @ 07:48:47 PM","7 min 5 sec",""

Time  [ms],"CPU Load [%]",Time  [ms],"Memory Usage [KB]",Time  [ms],"CPU Load (Normalized) [%]",
313565,75,313566,1317860,313685,79,
313669,95,313673,1320236,313846,83,
313777,100,313779,1323372,313904,83,
313878,100,313879,1322080,314001,78,
313981,93,313982,1316076,314095,83,
314087,100,314088,1318936,314201,77,
314193,92,314194,1316144,314302,67,
314290,80,314292,1315568,314444,78,
314404,93,314408,1320660,314610,82,
314519,97,314520,1325388,314631,77,
314620,92,314622,1320928,314740,77,
314719,92,314720,1317576,314873,80,
314827,95,314829,1319924,314900,80,
314887,95,314888,1319812,314997,76,
314981,91,314982,1317656,315086,58,
315081,70,315082,1315356,315205,78,
315182,90,315185,1320196,315350,82,
315289,97,315302,1326012,315399,77,
315388,94,315390,1322736,315512,77,
315498,92,315499,1319296,315652,80,
315627,95,315628,1320212,315726,81,
315709,97,315711,1316872,315879,68,
315818,80,315820,1320844,316049,78,
315919,94,315920,1320260,316060,83,
316051,100,316052,1321656,316165,78,
316121,93,316123,1318156,316263,81,
316235,97,316237,1320184,316360,82,
316342,97,316347,1320808,316416,76,
316396,90,316398,1319228,316507,59,
316496,74,316498,1315280,316613,68,
316597,80,316598,1323312,316805,81,
316700,97,316701,1318380,316824,83,
316809,100,316818,1318180,316931,65,
316899,80,316900,1316776,317031,82,
317007,97,317008,1318684,317131,83,
317108,100,317109,1319252,317216,75,
317210,92,317211,1314400,317320,46,
317310,52,317311,1314172,317420,81,
317412,97,317413,1320088,317525,74,
317517,88,317518,1323972,317632,81,
317618,97,317619,1319948,317764,72,
317726,89,317728,1319316,317868,83,
317820,94,317822,1318828,317946,78,
317924,94,317925,1316336,318032,58,
318024,70,318025,1316052,318167,59,
318127,65,318128,1323336,318338,76,
318232,92,318234,1320772,318362,83,
318343,100,318344,1321452,318480,79,
318464,93,318467,1317476,318631,81,
318551,97,318552,1318368,318695,82,
318673,97,318674,1317556,318782,60,
318771,76,318773,1316704,318917,67,
318873,76,318874,1324088,319054,81,
319025,95,319046,1324100,319113,83,
319101,100,319102,1320204,319214,66,
319178,79,319179,1319036,319298,81,
319288,97,319289,1320964,319411,78,
319391,95,319393,1321484,319520,79,
319494,92,319496,1319520,319615,66,
319607,80,319608,1320788,319699,83,
319666,100,319669,1320832,319844,79,
319759,95,319760,1320192,319878,83,
319864,100,319865,1319284,319978,74,
319962,90,319963,1318860,320087,79,
320071,95,320072,1316688,320173,83,
320164,100,320165,1317624,320278,75,
320264,90,320266,1315656,320447,55,
320365,66,320366,1315376,320495,80,
320487,96,320488,1319244,320630,83,
320617,100,320618,1321060,320734,80,
320679,95,320681,1317520,320831,77,
320783,92,320784,1317252,320930,80,
320907,97,320914,1318780,321010,81,
320985,93,320998,1317432,321095,58,
321084,75,321086,1317156,321215,78,
321196,90,321197,1322840,321372,81,
321300,97,321301,1324124,321423,79,
321401,94,321402,1321708,321518,81,
321503,97,321504,1319592,321671,80,
321615,95,321616,1321528,321737,83,
321719,100,321721,1319600,321832,69,
321820,83,321822,1316976,321932,78,
321921,97,321922,1321580,322112,82,
322072,95,322073,1327080,322161,81,
322145,96,322147,1319360,322305,76,
322242,91,322244,1320688,322383,83,
322348,100,322350,1321720,322464,81,
322450,97,322451,1317660,322608,73,
322557,87,322558,1318056,322792,77,
322659,91,322661,1316660,322808,83,
322794,100,322795,1319168,322883,65,
322856,79,322860,1317824,322979,79,
322958,95,322959,1315628,323090,79,
323058,95,323059,1318372,323183,78,
323159,92,323160,1315952,323271,52,
323260,68,323261,1315292,323364,79,
323349,91,323351,1326628,323521,74,
323427,88,323428,1321040,323584,82,
323573,98,323575,1320160,323676,67,
323624,72,323658,1318456,323753,79,
323724,94,323725,1318260,323839,80,
323824,95,323826,1320252,323999,72,
323977,87,323979,1317036,324099,74,
324028,86,324029,1315236,324145,80,
324129,95,324131,1319488,324273,82,
324248,97,324249,1325500,324367,74,
324334,87,324335,1320180,324465,76,
324440,90,324441,1319440,324564,83,
324545,100,324546,1321300,324668,79,
324651,95,324652,1317048,324760,59,
324751,71,324753,1316268,324868,70,
324852,82,324853,1326680,325035,71,
324953,85,324954,1322260,325071,83,
325058,100,325059,1321344,325218,76,
325205,90,325207,1318392,325362,77,
325328,92,325333,1320792,325398,80,
325377,95,325382,1319896,325492,73,
325478,88,325481,1318456,325620,62,
325588,75,325590,1325856,325809,78,
325686,92,325714,1318044,325835,83,
325810,100,325827,1318276,325933,74,
325900,91,325901,1316820,326084,81,
326009,97,326010,1318660,326169,79,
326134,94,326139,1317600,326255,67,
326238,83,326241,1316020,326385,59,
326338,71,326340,1321116,326512,80,
326447,95,326449,1319412,326578,83,
326560,100,326565,1319332,326688,73,
326667,88,326669,1319544,326786,76,
326761,88,326772,1320092,326893,81,
326874,100,326875,1317516,326978,79,
326965,91,326968,1316440,327146,45,
327066,56,327068,1317148,327197,80,
327171,95,327172,1318876,327314,83,
327229,100,327230,1323560,327342,83,
327330,100,327331,1321316,327446,71,
327437,84,327438,1318996,327594,77,
327538,94,327546,1318872,327647,81,
327639,95,327640,1318884,327748,66,
327742,81,327743,1317464,327909,54,
327851,64,327852,1320628,328011,80,
327951,95,327952,1318944,328066,83,
328057,100,328058,1326560,328179,68,
328156,81,328158,1319388,328317,74,
328265,88,328269,1320136,328398,83,
328367,100,328382,1322888,328481,83,
328467,100,328468,1319944,328574,52,
328566,58,328567,1314744,328678,79,
328667,95,328670,1318492,328839,78,
328779,93,328780,1323512,328890,77,
328881,92,328882,1320604,329123,76,
328988,90,328995,1317596,329148,82,
329134,98,329135,1316720,329184,78,
329172,93,329175,1315552,329280,63,
329272,80,329274,1314568,329430,60,
329384,63,329385,1322096,329493,76,
329484,92,329485,1318532,329631,83,
329614,100,329616,1321068,329696,77,
329687,93,329688,1316744,329830,80,
329794,94,329795,1317988,329929,83,
329920,100,329921,1317240,330009,78,
329990,94,329992,1317040,330175,74,
330108,86,330127,1325392,330206,83,
330179,100,330180,1319964,330347,82,
330300,97,330301,1324532,330369,80,
330358,96,330360,1320080,330488,73,
330460,87,330462,1318332,330603,81,
330568,97,330569,1320736,330698,82,
330671,97,330684,1318084,330781,64,
330771,82,330772,1316108,330911,82,
330879,97,330880,1320784,331034,82,
331016,97,331021,1326796,331125,69,
331101,85,331102,1320016,331259,80,
331203,94,331204,1320120,331341,83,
331311,100,331312,1322588,331415,75,
331403,88,331407,1317940,331521,53,
331503,67,331504,1317368,331615,81,
331596,97,331597,1327280,331783,77,
331728,93,331729,1324248,331801,83,
331785,100,331790,1319856,331911,77,
331887,93,331889,1317116,331994,79,
331988,95,331989,1318032,332110,79,
332091,95,332093,1317552,332201,79,
332192,94,332193,1316500,332321,67,
332298,80,332299,1323796,332455,81,
332448,96,332449,1324036,332521,83,
332508,100,332509,1320460,332614,77,
332608,95,332609,1319364,332789,74,
332714,85,332715,1319156,332839,83,
332824,100,332826,1318800,332928,74,
332922,89,332923,1315852,333032,40,
333022,48,333023,1315780,333131,81,
333123,97,333124,1320648,333285,80,
333237,95,333238,1326572,333338,77,
333329,94,333330,1323492,333477,74,
333438,86,333441,1317516,333582,83,
333539,100,333540,1320820,333660,81,
333644,97,333645,1318476,333834,60,
333745,72,333746,1317648,333856,79,
333845,92,333846,1323472,333982,80,
333948,95,333949,1327364,334068,78,
334048,94,334049,1322976,334171,80,
334155,95,334156,1318932,334318,81,
334258,97,334259,1321612,334382,77,
334367,91,334368,1319492,334482,67,
334469,81,334470,1316684,334579,83,
334569,100,334570,1318284,334716,80,
334676,95,334677,1323416,334744,83,
334730,100,334733,1318116,334859,73,
334850,86,334851,1317748,335009,78,
334933,93,334935,1318636,335063,83,
335050,100,335051,1317388,335161,74,
335150,89,335151,1315840,335344,52,
335251,51,335277,1319604,335362,81,
335352,97,335354,1320444,335512,82,
335458,97,335460,1324800,335569,73,
335559,87,335560,1321812,335680,76,
335668,91,335670,1317000,335832,83,
335769,100,335770,1319232,335896,82,
335878,97,335879,1317348,335988,49,
335980,62,335981,1315800,336115,67,
336041,68,336088,1327676,336176,76,
336166,93,336168,1320992,336315,83,
336272,100,336274,1328380,336417,78,
336350,93,336351,1320128,336511,81,
336457,95,336463,1318916,336591,80,
336555,97,336556,1321252,336671,77,
336660,93,336662,1318912,336840,57,
336773,69,336775,1321708,336955,81,
336868,97,336869,1318776,337024,83,
336997,100,336998,1321192,337092,73,
337074,89,337075,1319896,337186,78,
337177,92,337178,1320176,337283,83,
337275,100,337276,1322684,337406,81,
337376,97,337378,1319776,337497,48,
337478,65,337479,1317168,337602,75,
337592,89,337593,1328332,337791,74,
337693,85,337694,1320272,337801,83,
337793,100,337794,1319556,337912,74,
337894,87,337895,1319200,338092,80,
337994,94,337995,1317380,338110,81,
338096,97,338097,1316396,338201,70,
338194,84,338195,1315804,338369,39,
338295,46,338297,1316988,338403,81,
338396,97,338397,1321152,338552,77,
338496,92,338513,1326324,338614,79,
338601,95,338603,1317508,338741,81,
338701,97,338702,1318324,338818,79,
338801,95,338802,1320220,338922,81,
338902,97,338903,1317820,339010,47,
339002,56,339003,1317476,339157,66,
339114,74,339115,1322672,339308,75,
339227,91,339228,1321208,339345,83,
339329,100,339330,1320808,339458,72,
339437,85,339438,1320812,339553,81,
339540,97,339541,1321692,339674,80,
339647,95,339648,1322332,339760,71,
339748,87,339749,1316444,339913,54,
339851,64,339852,1319764,339932,83,
339915,100,339916,1321916,340106,74,
340011,89,340012,1324100,340139,83,
340113,100,340116,1322336,340237,72,
340218,88,340219,1320184,340341,77,
340320,92,340321,1319828,340459,82,
340434,97,340440,1320612,340553,75,
340538,90,340539,1318980,340706,64,
340651,76,340652,1322608,340870,78,
340763,93,340764,1320900,340890,83,
340872,100,340873,1320468,341007,76,
340967,90,340969,1317684,341080,79,
341070,95,341071,1318384,341202,80,
341180,95,341181,1318788,341283,76,
341271,92,341273,1316868,341460,58,
341374,68,341375,1316728,341615,80,
341503,96,341504,1317356,341645,82,
341632,98,341634,1319688,341659,62,
341653,71,341654,1321200,341761,75,
341754,89,341755,1318240,341932,77,
341865,91,341879,1321196,341996,82,
341988,98,341989,1316644,342095,53,
342089,64,342090,1315832,342225,65,
342195,76,342196,1322612,342386,80,
342307,95,342309,1321408,342424,81,
342400,97,342403,1320112,342519,71,
342504,86,342505,1320636,342695,80,
342608,95,342609,1318564,342759,83,
342713,100,342715,1317188,342822,68,
342811,82,342813,1317144,342929,74,
342908,88,342909,1325948,343106,75,
343011,89,343012,1323532,343148,80,
343128,95,343129,1322388,343243,77,
343231,92,343232,1319972,343409,77,
343333,92,343334,1319556,343459,82,
343434,97,343435,1318716,343502,83,
343489,100,343492,1319052,343594,49,
343588,61,343589,1318660,343734,66,
343698,79,343699,1328776,343885,80,
343799,95,343800,1320612,343917,83,
343901,100,343902,1318712,344039,80,
344007,95,344008,1319260,344194,77,
344119,90,344121,1318872,344277,81,
344239,97,344245,1318408,344359,68,
344340,85,344342,1315452,344480,59,
344391,71,344393,1316220,344518,83,
344493,100,344494,1318048,344657,83,
344632,100,344641,1326680,344765,65,
344699,87,344702,1319512,344851,81,
344814,97,344820,1317848,344962,82,
344914,97,344915,1320128,345035,77,
345015,92,345022,1317468,345168,59,
345118,75,345119,1322032,345343,77,
345219,92,345221,1319880,345371,83,
345344,100,345346,1321828,345468,72,
345420,87,345421,1318868,345555,81,
345520,97,345521,1318064,345670,79,
345622,95,345623,1321236,345738,75,
345723,90,345724,1318820,345833,62,
345824,72,345825,1319064,346029,79,
345926,94,345931,1319284,346088,82,
346078,98,346079,1320472,346165,73,
346138,90,346140,1321416,346281,80,
346250,95,346252,1320664,346394,83,
346353,100,346354,1323268,346480,77,
346461,92,346462,1317360,346566,66,
346557,80,346558,1316976,346636,83,
346612,100,346617,1318312,346802,78,
346708,92,346710,1319636,346832,83,
346817,100,346819,1318744,346939,70,
346927,86,346928,1319052,347081,75,
347018,89,347030,1317136,347146,83,
347130,100,347132,1315876,347244,69,
347230,82,347231,1315400,347357,71,
347331,84,347332,1325720,347512,79,
347431,95,347432,1323192,347559,80,
347550,95,347551,1322660,347665,79,
347651,95,347652,1317192,347814,78,
347768,93,347769,1319740,347872,81,
347859,97,347861,1317516,347973,62,
347959,75,347960,1316548,348094,57,
348061,68,348062,1324720,348254,81,
348164,97,348165,1319272,348292,83,
348282,100,348284,1319764,348419,75,
348395,84,348396,1320268,348503,81,
348469,97,348470,1320388,348598,81,
348572,97,348574,1320624,348693,77,
348675,91,348677,1317528,348803,55,
348774,59,348796,1317780,349012,76,
348883,93,348884,1318916,349033,83,
349014,100,349026,1321160,349050,83,
349034,100,349040,1323020,349149,75,
349136,89,349137,1321732,349268,78,
349251,95,349252,1319836,349363,81,
349345,95,349346,1320928,349453,80,
349445,95,349446,1318160,349586,64,
349545,76,349547,1327512,349675,81,
349654,97,349658,1319904,349767,83,
349757,100,349758,1327220,349899,77,
349859,92,349860,1316472,349976,78,
349967,93,349968,1318608,350096,81,
350067,97,350068,1320196,350180,77,
350164,91,350165,1316904,350331,74,
350285,86,350296,1324748,350387,83,
350366,100,350375,1320836,350485,81,
350478,97,350479,1324384,350590,79,
350581,95,350583,1321644,350696,77,
350683,92,350684,1319560,350823,80,
350789,95,350791,1321616,350919,80,
350898,95,350899,1319152,351005,65,
350998,81,350999,1316028,351111,79,
351102,92,351103,1320748,351267,81,
351210,97,351211,1325204,351328,73,
351310,90,351312,1322968,351432,82,
351412,95,351413,1319996,351587,82,
351517,97,351543,1321044,351641,79,
351615,94,351629,1318464,351732,54,
351718,70,351720,1317560,351832,78,
351824,93,351825,1323620,351990,79,
351919,95,351920,1326228,352047,81,
352020,97,352022,1323932,352131,83,
352121,100,352122,1320316,352280,79,
352247,92,352248,1321424,352353,79,
352325,95,352327,1319340,352434,75,
352426,89,352428,1318748,352568,73,
352548,88,352550,1320440,352748,80,
352657,95,352658,1321832,352765,83,
352749,100,352750,1319304,352874,68,
352851,82,352852,1318816,353016,80,
352957,95,352959,1319468,353085,82,
353066,97,353073,1317864,353173,61,
353160,78,353161,1317044,353300,76,
353272,89,353274,1324120,353467,77,
353369,93,353371,1320180,353503,83,
353489,100,353490,1320236,353613,74,
353588,88,353590,1320204,353714,75,
353687,90,353688,1319488,353815,79,
353759,92,353787,1319864,353881,74,
353857,92,353858,1316808,353965,51,
353957,62,353958,1316592,354121,67,
354108,81,354111,1322328,354265,77,
354218,93,354219,1326492,354297,83,
354284,100,354286,1321828,354405,78,
354368,94,354369,1318556,354485,79,
354477,95,354478,1320044,354597,79,
354578,94,354579,1320484,354693,76,
354679,90,354681,1318880,354788,47,
354781,55,354782,1318456,354926,71,
354891,83,354892,1324200,355005,81,
354997,97,354998,1323280,355115,79,
355097,95,355098,1322872,355218,75,
355199,90,355200,1321644,355313,77,
355299,91,355300,1321616,355480,79,
355455,94,355457,1321348,355527,76,
355510,100,355512,1321168,355619,38,
355607,45,355609,1318212,355720,81,
355707,97,355711,1321528,355881,78,
355812,92,355814,1323284,355919,77,
355911,95,355912,1320864,356024,68,
356009,79,356011,1318552,356191,82,
356118,97,356119,1320768,356261,82,
356239,97,356241,1317072,356348,56,
356337,68,356338,1316500,356497,71,
356487,85,356489,1322256,356661,79,
356597,95,356599,1326416,356691,80,
356663,96,356664,1322756,356792,83,
356753,100,356754,1321692,356938,77,
356854,90,356855,1318636,356991,78,
356955,95,356959,1317948,357070,65,
357057,82,357059,1317280,357177,72,
357158,84,357159,1327108,357322,73,
357258,87,357259,1324660,357394,83,
357378,100,357383,1322480,357559,75,
357516,88,357525,1319700,357637,78,
357578,96,357579,1321608,357701,83,
357682,100,357684,1319136,357791,51,
357779,65,357779,1318396,357940,61,
357888,66,357889,1322824,358014,77,
358006,92,358007,1322524,358135,83,
358113,100,358114,1327840,358251,72,
358202,85,358203,1320312,358341,77,
358304,90,358317,1321948,358447,83,
358400,100,358401,1323520,358531,80,
358505,95,358507,1321052,358615,62,
358604,74,358605,1314996,358719,77,
358710,95,358711,1319536,358873,81,
358810,95,358811,1323088,358929,81,
358911,97,358913,1321572,359045,73,
359011,87,359013,1318256,359158,80,
359116,95,359117,1321256,359249,82,
359218,97,359220,1317092,359326,65,
359316,82,359317,1315656,359433,80,
359417,97,359419,1320816,359575,77,
359518,89,359519,1324604,359653,78,
359626,92,359628,1321040,359711,81,
359697,96,359698,1321024,359810,79,
359795,94,359797,1318228,359921,81,
359896,100,359898,1317688,360014,63,
359998,95,359999,1317380,360115,57,
360100,85,360101,1316636,360257,65,
360243,96,360245,1322976,360381,65,
360348,97,360349,1325840,360466,67,
360454,100,360455,1323032,360579,63,
360549,94,360550,1318984,360673,67,
360642,100,360650,1319412,360758,67,
360735,100,360737,1320592,360860,67,
360831,100,360833,1322128,360951,62,
360929,92,360930,1319680,361041,51,
361030,76,361031,1317188,361169,62,
361131,92,361132,1327840,361352,63,
361247,93,361248,1322676,361379,67,
361354,100,361355,1325216,361458,63,
361445,94,361447,1320852,361579,65,
361551,97,361560,1319952,361719,66,
361667,98,361696,1321800,361775,64,
361763,100,361764,1320184,361877,62,
361864,90,361865,1319612,361980,58,
361964,86,361965,1319428,362105,64,
362075,95,362083,1323904,362282,65,
362178,97,362179,1319932,362304,67,
362283,100,362284,1323964,362450,59,
362379,88,362381,1319476,362492,64,
362480,97,362481,1318736,362665,65,
362592,95,362594,1321632,362703,67,
362667,100,362686,1320592,362790,67,
362747,100,362748,1317476,362857,57,
362846,84,362847,1316732,363029,40,
362945,59,362947,1318024,363062,67,
363047,100,363050,1322488,363242,59,
363145,89,363149,1324080,363293,67,
363275,100,363278,1322856,363429,61,
363399,91,363400,1320172,363495,61,
363483,90,363486,1319580,363622,65,
363587,97,363589,1322020,363718,64,
363689,95,363696,1319716,363800,53,
363792,81,363793,1318536,363995,32,
363892,48,363893,1318992,364028,64,
364018,96,364019,1322088,364207,64,
364125,92,364128,1324720,364223,67,
364209,100,364210,1327944,364367,63,
364296,93,364297,1322048,364402,67,
364369,100,364370,1320832,364565,64,
364517,96,364519,1323552,364597,64,
364576,95,364577,1322652,364696,63,
364675,94,364677,1319392,364778,44,
364771,69,364772,1318456,364918,58,
364879,87,364880,1329012,365102,60,
364988,90,364989,1324044,365165,67,
365104,100,365106,1328012,365204,67,
365189,100,365192,1324372,365324,63,
365309,93,365313,1320888,365487,66,
365429,97,365430,1323388,365543,63,
365509,96,365511,1321564,365652,57,
365629,87,365630,1320520,365784,60,
365732,90,365734,1321512,365801,67,
365787,100,365788,1319500,366002,64,
365932,96,365933,1324324,366020,67,
366003,100,366004,1319732,366149,63,
366093,94,366094,1319084,366215,64,
366188,94,366189,1318856,366341,67,
366298,100,366299,1322488,366415,64,
366398,95,366403,1317348,366511,60,
366502,89,366503,1316464,366674,51,
366603,76,366604,1320240,366721,62,
366703,92,366704,1319588,366888,67,
366808,100,366809,1325904,366944,65,
366909,97,366911,1323616,367030,65,
367017,97,367019,1320008,367130,58,
367118,86,367119,1319928,367260,67,
367221,100,367235,1320784,367343,63,
367322,95,367324,1318932,367433,39,
367420,63,367421,1318620,367556,63,
367520,92,367522,1323552,367664,62,
367655,90,367657,1321248,367794,67,
367774,100,367775,1321520,367852,58,
367833,90,367834,1323304,367954,64,
367933,94,367946,1320624,368081,65,
368039,97,368040,1320604,368178,63,
368138,95,368139,1322040,368269,64,
368241,95,368243,1319712,368354,44,
368343,69,368344,1318428,368546,46,
368448,68,368449,1322060,368560,67,
368548,100,368549,1324620,368773,66,
368670,97,368672,1324992,368788,67,
368777,100,368779,1322548,368859,51,
368844,76,368846,1320436,368982,62,
368944,94,368946,1320684,369131,67,
369051,97,369052,1323656,369177,63,
369151,95,369152,1322104,369266,56,
369258,88,369259,1318988,369449,51,
369370,73,369371,1323888,369476,65,
369469,97,369470,1319976,369651,66,
369614,98,369615,1327224,369695,64,
369667,96,369668,1322444,369838,62,
369823,93,369824,1318328,369875,67,
369866,100,369867,1318676,369994,67,
369968,100,369969,1320736,370105,67,
370073,100,370074,1318564,370187,50,
370175,79,370177,1317936,370325,59,
370278,88,370280,1327216,370460,67,
370397,100,370398,1321556,370524,67,
370514,100,370515,1320908,370605,65,
370595,96,370596,1323340,370711,62,
370695,92,370696,1321384,370813,60,
370800,90,370802,1321564,370934,67,
370898,100,370899,1322364,371030,67,
371001,100,371003,1317752,371204,54,
371102,73,371143,1323072,371233,67,
371206,100,371209,1322656,371345,64,
371336,95,371337,1326884,371459,67,
371419,100,371427,1323052,371515,60,
371505,90,371506,1319160,371619,63,
371607,95,371609,1320156,371735,67,
371718,100,371726,1322364,371858,65,
371822,97,371837,1320824,371931,46,
371921,75,371922,1319536,372100,52,
372022,76,372023,1318072,372146,67,
372125,100,372127,1322548,372344,65,
372222,97,372224,1323668,372355,67,
372347,100,372348,1323020,372444,55,
372431,78,372432,1322244,372545,61,
372538,92,372539,1320536,372631,58,
372606,84,372608,1321768,372717,65,
372704,97,372705,1323180,372844,67,
372818,100,372829,1320880,372937,61,
372915,92,372917,1320304,373109,67,
373020,100,373021,1320708,373127,64,
373118,95,373119,1317976,373307,63,
373229,94,373230,1324212,373348,67,
373328,100,373330,1321988,373455,63,
373429,95,373430,1320240,373554,64,
373539,95,373542,1319884,373656,62,
373610,93,373611,1322372,373735,67,
373718,100,373719,1317536,373827,55,
373818,82,373819,1316308,373991,55,
373972,81,373973,1327880,374160,58,
374073,86,374074,1322488,374195,67,
374178,100,374179,1322764,374331,62,
374281,92,374284,1320804,374442,67,
374381,100,374387,1318816,374522,67,
374445,100,374447,1319412,374567,67,
374547,100,374551,1320160,374660,61,
374644,91,374648,1318452,374756,45,
374744,69,374746,1317796,374889,62,
374855,91,374857,1325064,375052,64,
374989,94,374990,1325064,375085,67,
375053,100,375058,1322708,375179,65,
375154,97,375155,1319936,375268,65,
375253,97,375254,1321160,375415,65,
375367,97,375369,1323432,375524,63,
375467,94,375468,1320836,375594,61,
375574,90,375584,1319060,375731,55,
375679,79,375680,1325952,375864,63,
375782,95,375787,1321456,375963,67,
375937,100,375943,1323288,376008,53,
375982,89,375984,1325548,376129,65,
376089,97,376100,1321436,376304,63,
376198,95,376199,1321408,376324,67,
376306,100,376307,1322472,376415,63,
376396,94,376398,1320416,376552,53,
376498,81,376499,1320416,376617,67,
376601,100,376602,1322108,376771,65,
376701,97,376702,1324316,376837,67,
376819,100,376820,1322516,376915,59,
376905,90,376907,1318504,377065,63,
377004,95,377006,1318928,377193,66,
377161,98,377163,1320712,377240,64,
377218,96,377220,1318868,377335,62,
377320,92,377324,1316972,377433,42,
377422,62,377423,1317108,377539,64,
377527,95,377528,1322032,377727,60,
377584,84,377616,1319708,377751,67,
377729,100,377738,1321864,377797,54,
377783,85,377785,1324556,377899,62,
377888,92,377890,1320284,378094,64,
377997,95,378016,1319880,378128,67,
378098,100,378099,1322020,378219,63,
378198,95,378206,1319696,378305,49,
378298,76,378299,1318772,378445,57,
378399,84,378400,1323780,378515,62,
378505,92,378507,1320188,378672,67,
378649,100,378650,1328712,378714,59,
378701,90,378702,1324596,378823,64,
378805,97,378810,1320980,379033,63,
378910,93,378912,1322316,379088,67,
379036,100,379037,1321440,379129,63,
379116,94,379118,1318948,379313,53,
379228,81,379230,1321324,379348,63,
379329,95,379334,1323700,379504,65,
379439,97,379441,1327628,379578,65,
379551,97,379556,1325528,379653,53,
379603,77,379607,1322448,379742,62,
379715,95,379716,1320372,379896,67,
379862,98,379863,1323544,379931,64,
379918,95,379920,1320972,380030,58,
380019,87,380021,1320240,380188,60,
380135,85,380148,1323956,380413,66,
380353,98,380355,1325184,380426,67,
380417,100,380418,1319452,380450,67,
380439,100,380441,1322304,380558,65,
380547,97,380549,1320000,380675,65,
380658,97,380660,1319340,380799,67,
380770,100,380779,1320744,380916,62,
380880,93,380881,1319988,381000,63,
380978,95,380980,1316812,381095,60,
381087,90,381088,1323056,381298,63,
381184,94,381185,1320448,381346,67,
381300,100,381301,1327200,381397,63,
381385,94,381386,1323788,381499,65,
381487,97,381489,1322692,381616,65,
381588,97,381603,1319848,381748,65,
381688,97,381689,1321212,381808,64,
381797,95,381799,1319068,381907,45,
381898,68,381899,1318104,382055,58,
382009,79,382012,1325644,382096,61,
382060,95,382068,1323532,382296,65,
382171,97,382172,1323168,382317,65,
382298,98,382299,1321984,382430,65,
382371,96,382377,1321004,382493,65,
382471,97,382473,1321196,382660,64,
382577,95,382582,1323920,382752,65,
382679,97,382689,1321332,382793,67,
382782,100,382783,1319292,382946,53,
382883,78,382884,1323440,383003,65,
382983,97,382985,1321776,383181,64,
383084,95,383111,1328392,383203,65,
383193,97,383194,1326344,383313,64,
383297,95,383299,1322000,383481,60,
383398,90,383400,1321112,383527,67,
383502,100,383504,1322836,383627,65,
383605,97,383608,1321328,383712,44,
383703,71,383704,1320824,383883,60,
383846,87,383850,1332856,384079,65,
383911,93,383915,1321356,384122,67,
384090,100,384100,1321016,384144,67,
384128,100,384130,1321704,384237,63,
384213,94,384215,1320300,384339,65,
384314,97,384315,1320792,384474,67,
384420,100,384440,1321096,384534,65,
384523,100,384524,1318452,384683,50,
384622,73,384623,1317388,384746,67,
384727,100,384731,1321972,384885,63,
384823,94,384824,1322716,384965,67,
384944,100,384946,1322292,385052,55,
385024,84,385025,1321340,385153,63,
385126,92,385129,1322492,385307,65,
385259,98,385260,1321976,385417,67,
385370,100,385383,1319268,385478,51,
385466,79,385467,1318496,385650,51,
385592,72,385600,1326396,385693,64,
385668,96,385669,1322356,385863,65,
385787,97,385788,1329144,385915,67,
385890,100,385894,1324192,386017,62,
385991,92,385994,1321440,386131,67,
386092,100,386094,1321884,386230,67,
386202,100,386204,1323212,386348,64,
386303,97,386310,1322296,386490,57,
386400,75,386407,1320104,386526,67,
386509,100,386511,1324488,386716,64,
386627,96,386629,1327828,386772,67,
386756,100,386757,1325708,386864,57,
386810,86,386815,1322868,386921,63,
386911,95,386912,1321148,387099,65,
387021,97,387022,1323980,387145,64,
387122,97,387123,1321892,387232,61,
387224,90,387225,1320932,387404,61,
387344,88,387345,1324492,387451,64,
387429,100,387430,1320344,387613,67,
387541,97,387542,1324216,387662,64,
387635,97,387637,1320820,387797,61,
387735,91,387764,1320556,387894,65,
387843,95,387844,1320900,387986,67,
387957,100,387958,1322704,388074,65,
388048,97,388062,1318512,388159,57,
388149,86,388150,1317076,388281,63,
388258,93,388262,1323584,388478,63,
388358,94,388360,1322896,388496,67,
388480,100,388486,1322720,388569,64,
388561,96,388562,1320528,388680,64,
388668,95,388669,1318952,388827,65,
388771,97,388772,1321800,388893,64,
388872,95,388873,1319580,388984,58,
388973,87,388974,1318628,389128,56,
389087,83,389089,1322840,389264,63,
389185,89,389221,1323244,389348,67,
389328,100,389334,1322068,389402,63,
389385,94,389386,1324000,389527,58,
389492,87,389494,1322700,389614,62,
389587,92,389589,1322572,389732,67,
389694,100,389696,1322604,389826,63,
389787,95,389789,1319456,389897,48,
389888,72,389889,1318572,390034,55,
389989,81,389990,1324596,390113,61,
390097,92,390101,1322060,390245,67,
390198,100,390199,1328936,390321,58,
390299,87,390300,1326180,390439,65,
390408,97,390410,1321680,390604,64,
390516,95,390518,1321760,390640,67,
390623,100,390625,1323076,390705,63,
390671,95,390672,1321092,390779,54,
390768,82,390770,1321336,390920,63,
390869,94,390871,1328520,390982,63,
390969,94,390971,1319564,391132,67,
391071,100,391072,1325928,391183,65,
391172,97,391173,1322500,391301,58,
391272,86,391273,1321548,391410,61,
391384,90,391385,1320460,391533,67,
391483,100,391485,1323208,391603,63,
391587,95,391588,1318664,391698,46,
391687,71,391688,1318336,391834,54,
391788,79,391789,1323900,391903,65,
391890,97,391891,1320976,392072,66,
392007,97,392037,1329488,392153,67,
