execute_time,in_depth,input_rows,input_cols,filter_rows,filter_cols,stride_rows,stride_cols,pad_rows,pad_cols,out_depth,out_rows,out_cols,
0.006298,256,28,28,1,1,1,1,0,0,32,28,28,
0.056073,32,28,28,5,5,1,1,2,2,96,28,28,
0.026599,256,28,28,1,1,1,1,0,0,128,28,28,
0.126404,128,28,28,3,3,1,1,1,1,192,28,28,
0.024741,256,28,28,1,1,1,1,0,0,128,28,28,
0.00512,480,14,14,1,1,1,1,0,0,64,14,14,
0.002573,480,14,14,1,1,1,1,0,0,16,14,14,
0.003756,16,14,14,5,5,1,1,2,2,48,14,14,
0.007795,480,14,14,1,1,1,1,0,0,96,14,14,
0.028186,96,14,14,3,3,1,1,1,1,204,14,14,
0.013323,480,14,14,1,1,1,1,0,0,192,14,14,
0.003389,508,4,4,1,1,1,1,0,0,128,4,4,
0.163996,3,224,224,7,7,2,2,2,2,64,112,112,
0.013154,64,56,56,1,1,1,1,0,0,64,56,56,
0.300177,64,56,56,3,3,1,1,1,1,192,56,56,
0.002816,192,28,28,1,1,1,1,0,0,16,28,28,
0.01398,16,28,28,5,5,1,1,2,2,32,28,28,
0.011111,192,28,28,1,1,1,1,0,0,96,28,28,
0.071135,96,28,28,3,3,1,1,1,1,128,28,28,
0.012252,192,28,28,1,1,1,1,0,0,64,28,28,
0.004316,192,28,28,1,1,1,1,0,0,32,28,28,
0.011528,256,28,28,1,1,1,1,0,0,64,28,28,
0.006976,256,28,28,1,1,1,1,0,0,32,28,28,
0.053808,32,28,28,5,5,1,1,2,2,96,28,28,
0.020543,256,28,28,1,1,1,1,0,0,128,28,28,
0.12695,128,28,28,3,3,1,1,1,1,192,28,28,
0.017568,256,28,28,1,1,1,1,0,0,128,28,28,
0.00612,480,14,14,1,1,1,1,0,0,64,14,14,
0.002688,480,14,14,1,1,1,1,0,0,16,14,14,
0.002992,16,14,14,5,5,1,1,2,2,48,14,14,
0.00578,480,14,14,1,1,1,1,0,0,96,14,14,
0.026247,96,14,14,3,3,1,1,1,1,204,14,14,
0.011118,480,14,14,1,1,1,1,0,0,192,14,14,
0.001672,508,4,4,1,1,1,1,0,0,128,4,4,
0.146321,3,224,224,7,7,2,2,2,2,64,112,112,
0.015138,64,56,56,1,1,1,1,0,0,64,56,56,
0.284399,64,56,56,3,3,1,1,1,1,192,56,56,
0.002361,192,28,28,1,1,1,1,0,0,16,28,28,
0.008033,16,28,28,5,5,1,1,2,2,32,28,28,
0.009069,192,28,28,1,1,1,1,0,0,96,28,28,
0.051468,96,28,28,3,3,1,1,1,1,128,28,28,
0.006121,192,28,28,1,1,1,1,0,0,64,28,28,
0.003521,192,28,28,1,1,1,1,0,0,32,28,28,
0.008138,256,28,28,1,1,1,1,0,0,64,28,28,
0.003751,256,28,28,1,1,1,1,0,0,32,28,28,
0.033253,32,28,28,5,5,1,1,2,2,96,28,28,
0.012775,256,28,28,1,1,1,1,0,0,128,28,28,
0.092536,128,28,28,3,3,1,1,1,1,192,28,28,
0.011998,256,28,28,1,1,1,1,0,0,128,28,28,
0.009944,480,14,14,1,1,1,1,0,0,64,14,14,
