Time  [ms],CPU Load [%],Time  [ms],CPU1 Frequency [kHz],Time  [ms],Memory Usage [KB],Memory Usage [KB] App,Time  [ms],CPU Load (Normalized) [%]
138882,57,146420,1066000,146423,3466656,94153.8181818184,146441,26
138983,63,146521,1482000,146523,3467028,94525.8181818184,146539,33
139083,59,146620,1586000,146623,3466844,94341.8181818184,146638,31
139185,55,146723,1586000,146724,3453092,80589.8181818183,146738,32
139284,46,146822,1586000,146825,3455324,82821.8181818184,146850,31
139386,67,146923,1586000,146925,3460744,88241.8181818183,146941,39
139486,61,147024,1586000,147025,3461092,88589.8181818184,147040,37
139585,62,147123,1586000,147124,3459964,87461.8181818184,147139,34
139686,87,147223,1274000,147225,3462352,89849.8181818183,147247,44
139786,0,147324,1586000,147328,3463528,91025.8181818184,147348,28
139888,87,147426,1586000,147428,3461536,89033.8181818184,147449,40
139987,0,147524,1586000,147525,3462032,89529.8181818183,147540,34
140089,87,147627,1378000,147628,3463600,91097.8181818184,147649,36
140189,0,147728,1378000,147730,3463988,91485.8181818184,147755,36
140287,87,147824,1586000,147825,3464236,91733.8181818183,147830,37
140388,66,147925,1586000,147926,3462900,90397.8181818184,147931,81
140488,0,148026,1586000,148028,3463180,90677.8181818184,148043,19
140589,87,148127,1586000,148132,3463680,91177.8181818184,148151,35
140689,0,148227,1586000,148231,3462748,90245.8181818184,148247,28
140790,87,148327,1586000,148330,3463940,91437.8181818184,148354,37
140890,0,148427,1586000,148428,3462452,89949.8181818183,148447,43
140990,57,148528,1586000,148529,3463068,90565.8181818184,148549,39
141091,87,148629,1586000,148630,3464284,91781.8181818184,148653,61
141191,0,148728,1586000,148729,3465028,92525.8181818183,148758,28
141291,87,148828,1586000,148829,3465928,93425.8181818183,148856,48
141392,0,148929,1586000,148936,3463088,90585.8181818184,148957,43
141491,52,149029,1586000,149029,3458820,86317.8181818184,149033,33
141592,57,149130,1586000,149131,3459480,86977.8181818183,149152,36
141693,87,149230,1586000,149232,3459976,87473.8181818184,149264,43
141793,0,149333,1586000,149335,3456700,84197.8181818184,149357,36
141893,87,149430,1586000,149431,3455896,83393.8181818183,149461,39
141993,0,149531,1274000,149531,3456140,83637.8181818183,149549,35
142098,87,149636,1378000,149640,3456480,83977.8181818184,149670,35
142195,0,149732,1586000,149735,3458012,85509.8181818184,149757,40
142295,58,149833,1586000,149837,3459904,87401.8181818184,149859,37
142397,71,149935,1586000,149936,3458428,85925.8181818183,149961,50
142497,55,150034,1586000,150035,3458408,85905.8181818184,150043,37
142599,87,150136,1586000,150139,3455704,83201.8181818184,150166,55
142700,0,150238,1586000,150239,3456704,84201.8181818183,150284,34
142799,87,150336,1586000,150337,3456704,84201.8181818183,150343,63
142899,67,150436,1586000,150437,3454064,81561.8181818184,150464,80
143001,0,150538,1586000,150540,3456044,83541.8181818184,150556,31
143100,61,150638,1586000,150639,3456308,83805.8181818183,150662,35
143202,87,150739,1586000,150741,3457300,84797.8181818183,150767,35
143302,0,150839,1586000,150840,3456808,84305.8181818184,150862,35
143403,67,150940,1586000,150942,3455680,83177.8181818184,150963,39
143504,44,151041,1586000,151042,3456524,84021.8181818184,151066,30
143604,63,151142,1586000,151143,3449272,76769.8181818184,151175,40
143704,75,151241,1586000,151242,3455940,83437.8181818184,151248,44
143807,49,151346,1274000,151350,3455700,83197.8181818184,151377,31
143906,67,151444,1586000,151445,3456644,84141.8181818183,151468,35
144007,44,151544,1586000,151546,3454900,82397.8181818184,151565,28
144107,63,151645,1586000,151646,3448500,75997.8181818184,151662,36
144209,69,151746,1586000,151747,3454948,82445.8181818184,151765,41
144308,59,151845,1586000,151847,3455896,83393.8181818183,151868,36
144409,87,151946,1586000,151947,3457716,85213.8181818184,151970,36
144509,0,152047,1586000,152048,3461204,88701.8181818184,152066,37
144610,87,152148,1586000,152149,3462612,90109.8181818183,152174,35
144710,0,152247,1586000,152248,3463356,90853.8181818184,152268,38
144810,87,152348,1586000,152349,3463856,91353.8181818184,152382,39
144920,0,152463,1586000,152465,3464668,92165.8181818184,152472,31
145010,87,152547,1586000,152548,3456712,84209.8181818183,152553,61
145110,56,152648,650000,152648,3455604,83101.8181818184,152654,51
145211,0,152749,1482000,152750,3457080,84577.8181818184,152776,19
145312,87,152849,1586000,152850,3464504,92001.8181818184,152877,55
145411,60,152949,1586000,152949,3465156,92653.8181818184,152955,57
145513,0,153050,1586000,153051,3466744,94241.8181818184,153085,25
145613,57,153151,1586000,153152,3465284,92781.8181818184,153167,39
145713,52,153251,1586000,153252,3464424,91921.8181818184,153267,35
145814,87,153351,1586000,153353,3466268,93765.8181818184,153371,38
145914,0,153452,1586000,153454,3452712,80209.8181818184,153470,37
146014,87,153552,1586000,153554,3458944,86441.8181818184,153576,35
146115,59,153652,1586000,153653,3459744,87241.8181818184,153682,31
146216,0,153753,1586000,153754,3464084,91581.8181818184,153769,35
146316,87,153853,1586000,153855,3464332,91829.8181818184,153881,56
146416,63,153954,1586000,153955,3466216,93713.8181818184,153978,53
146517,0,154054,1586000,154055,3466844,94341.8181818184,154074,26
146617,87,154154,1586000,154156,3467488,94985.8181818184,154179,33
146717,0,154255,1586000,154256,3464832,92329.8181818184,154286,34
146818,87,154356,1170000,154357,3465708,93205.8181818184,154393,41
146918,0,154455,1482000,154456,3466172,93669.8181818183,154477,24
147019,87,154556,1586000,154557,3458028,85525.8181818184,154580,44
147119,0,154656,1586000,154658,3460516,88013.8181818183,154673,30
147219,87,154757,1170000,154758,3458328,85825.8181818183,154781,46
147319,0,154857,1586000,154858,3458700,86197.8181818184,154872,26
147420,55,154958,1586000,154959,3452504,80001.8181818184,154974,30
147521,87,155058,1586000,155060,3458028,85525.8181818184,155082,41
147621,0,155159,1586000,155160,3458920,86417.8181818184,155177,35
147724,87,155262,1586000,155263,3459420,86917.8181818184,155279,38
147824,0,155362,1586000,155363,3466648,94145.8181818184,155382,38
147924,57,155462,858000,155463,3467276,94773.8181818183,155491,45
148025,87,155563,1274000,155564,3469580,97077.8181818184,155589,26
148125,0,155663,1586000,155664,3470728,98225.8181818184,155681,31
148226,65,155764,1586000,155766,3469548,97045.8181818183,155788,39
148326,50,155863,1586000,155865,3456216,83713.8181818184,155879,32
148427,87,155964,1586000,155965,3456288,83785.8181818184,155989,36
148527,0,156065,1378000,156066,3457092,84589.8181818184,156092,23
148627,68,156165,1586000,156166,3466436,93933.8181818184,156186,39
148729,69,156267,1586000,156268,3464564,92061.8181818183,156285,46
148779,61,156316,1586000,156317,3463552,91049.8181818184,156333,38
148930,48,156467,858000,156469,3466916,94413.8181818184,156488,29
149031,59,156568,1274000,156570,3467164,94661.8181818184,156588,28
149131,74,156668,1586000,156669,3467908,95405.8181818184,156686,43
149231,46,156768,1586000,156770,3468404,95901.8181818183,156812,26
149281,70,156818,1586000,156819,3466632,94129.8181818184,156837,44
149381,55,156919,1586000,156921,3467300,94797.8181818183,156938,28
149483,39,157021,1066000,157022,3451308,78805.8181818184,157042,23
149588,60,157132,1586000,157135,3463956,91453.8181818184,157154,35
149685,67,157222,1586000,157224,3468872,96369.8181818184,157248,40
149786,62,157324,1586000,157326,3466312,93809.8181818184,157345,34
149887,62,157424,1170000,157425,3468344,95841.8181818183,157448,31
149987,41,157525,1170000,157526,3469292,96789.8181818184,157547,22
150087,59,157625,1586000,157626,3469416,96913.8181818184,157655,32
150187,87,157724,1586000,157725,3464084,91581.8181818184,157750,60
150288,0,157826,1586000,157827,3461140,88637.8181818183,157854,46
150390,87,157927,1586000,157931,3462584,90081.8181818184,157956,49
150489,0,158027,1586000,158029,3463436,90933.8181818184,158049,26
150590,59,158128,1586000,158129,3470332,97829.8181818183,158148,33
150691,60,158228,1586000,158230,3469792,97289.8181818183,158252,37
150792,60,158330,1586000,158331,3453264,80761.8181818184,158362,36
150891,63,158429,1586000,158430,3456736,84233.8181818183,158441,35
150993,36,158531,1586000,158532,3459792,87289.8181818183,158550,26
151093,67,158630,1586000,158631,3465248,92745.8181818184,158661,36
151195,56,158732,1586000,158733,3466240,93737.8181818183,158751,33
151293,59,158831,1586000,158832,3465060,92557.8181818184,158856,32
151394,53,158932,1586000,158933,3466548,94045.8181818184,158962,32
151497,32,159035,546000,159036,3467232,94729.8181818184,159081,14
151602,79,159140,1378000,159143,3467728,95225.8181818184,159172,39
151700,62,159237,1170000,159239,3468472,95969.8181818184,159273,32
151798,62,159336,1586000,159337,3465712,93209.8181818184,159357,37
151899,50,159437,1170000,159438,3466556,94053.8181818184,159465,25
152000,42,159537,1170000,159539,3467308,94805.8181818184,159557,21
152100,65,159637,1586000,159639,3466148,93645.8181818183,159662,35
152201,65,159739,1586000,159741,3460940,88437.8181818184,159769,38
152301,65,159839,1586000,159840,3457444,84941.8181818183,159860,38
152402,58,159940,1586000,159941,3458176,85673.8181818183,159960,30
152501,31,160039,1586000,160040,3458868,86365.8181818184,160061,21
152602,58,160140,1586000,160141,3465944,93441.8181818184,160160,35
152702,61,160240,1586000,160241,3466192,93689.8181818184,160267,34
152803,64,160341,1586000,160343,3464028,91525.8181818184,160359,38
152903,55,160441,1586000,160442,3464004,91501.8181818184,160463,29
153005,35,160544,1378000,160545,3463988,91485.8181818184,160568,23
153105,87,160642,1586000,160643,3464132,91629.8181818184,160667,43
153205,0,160743,1586000,160745,3464488,91985.8181818184,160763,35
153306,87,160843,1586000,160844,3466232,93729.8181818183,160868,33
153407,0,160945,1586000,160946,3465140,92637.8181818184,160963,33
153509,87,161047,858000,161048,3465388,92885.8181818184,161077,33
153609,0,161147,1378000,161148,3466604,94101.8181818184,161170,37
153710,87,161247,1274000,161249,3467316,94813.8181818184,161267,38
153809,0,161347,1586000,161348,3467788,95285.8181818183,161365,34
153911,52,161449,1482000,161450,3465520,93017.8181818184,161469,34
154010,87,161548,1586000,161549,3464392,91889.8181818184,161572,41
154111,0,161648,1586000,161649,3458280,85777.8181818184,161663,31
154212,63,161749,1378000,161751,3458776,86273.8181818184,161768,33
154311,66,161849,1586000,161851,3459076,86573.8181818183,161869,38
154412,60,161949,1586000,161951,3459000,86497.8181818184,161973,34
154514,57,162052,1170000,162053,3457500,84997.8181818184,162091,32
154614,30,162152,650000,162154,3458728,86225.8181818184,162176,19
154713,62,162251,1378000,162252,3458976,86473.8181818183,162268,27
154814,87,162351,1586000,162353,3459452,86949.8181818184,162375,46
154915,0,162452,1586000,162454,3460388,87885.8181818184,162470,33
155015,87,162553,1586000,162554,3458604,86101.8181818184,162578,45
155115,0,162654,1586000,162655,3459100,86597.8181818184,162678,30
155216,67,162754,1586000,162757,3459348,86845.8181818184,162779,41
155316,63,162855,1586000,162856,3459312,86809.8181818183,162875,37
155417,70,162955,1586000,162957,3457936,85433.8181818184,162977,39
155519,52,163057,1586000,163058,3459424,86921.8181818184,163078,32
155618,50,163156,1274000,163157,3457404,84901.8181818184,163173,28
155719,87,163257,1482000,163258,3456972,84469.8181818183,163279,36
155819,0,163356,1586000,163358,3457348,84845.8181818184,163372,32
155921,40,163459,1586000,163460,3458888,86385.8181818184,163474,26
156022,49,163559,1274000,163561,3465600,93097.8181818183,163581,31
156122,87,163660,1586000,163661,3464468,91965.8181818184,163688,39
156221,0,163759,1586000,163760,3465832,93329.8181818184,163778,35
156322,51,163860,1586000,163861,3465844,93341.8181818183,163875,27
156422,40,163959,1586000,163960,3452948,80445.8181818183,163975,24
156522,87,164060,1586000,164062,3458548,86045.8181818184,164083,45
156623,65,164160,1586000,164162,3459264,86761.8181818184,164188,62
156723,0,164261,1586000,164263,3457952,85449.8181818184,164280,33
156823,63,164361,1586000,164363,3464628,92125.8181818184,164382,58
156924,58,164463,1586000,164466,3464864,92361.8181818184,164485,35
157025,87,164562,1170000,164564,3465616,93113.8181818184,164591,46
157125,0,164662,1378000,164664,3451892,79389.8181818184,164686,31
157225,87,164762,1586000,164764,3456408,83905.8181818183,164784,55
157325,0,164863,1586000,164864,3456672,84169.8181818184,164882,31
157427,47,164964,1586000,164965,3458416,85913.8181818184,164980,30
157527,54,165064,1586000,165068,3464960,92457.8181818183,165084,31
157627,69,165165,1586000,165166,3465456,92953.8181818184,165181,36
157728,50,165265,1586000,165267,3451404,78901.8181818184,165282,32
157828,87,165366,1586000,165367,3452892,80389.8181818184,165386,71
157928,0,165466,1586000,165467,3453708,81205.8181818184,165486,22
158029,87,165566,1586000,165567,3464072,91569.8181818184,165587,43
158129,0,165667,1586000,165668,3465188,92685.8181818183,165683,34
158230,87,165767,1586000,165772,3464020,91517.8181818184,165789,38
158330,0,165868,1586000,165869,3464196,91693.8181818184,165884,33
158431,87,165968,1586000,165970,3464660,92157.8181818184,165990,50
158531,64,166069,1586000,166070,3465716,93213.8181818184,166089,38
158631,0,166169,1586000,166170,3466264,93761.8181818184,166185,27
158732,87,166269,1586000,166270,3464788,92285.8181818184,166296,55
158832,0,166370,1586000,166371,3463372,90869.8181818184,166386,39
158933,87,166471,1170000,166472,3464392,91889.8181818184,166496,40
159033,0,166571,1586000,166572,3464768,92265.8181818183,166587,23
159134,56,166672,1586000,166674,3464128,91625.8181818183,166695,36
159234,87,166772,1586000,166773,3464872,92369.8181818184,166802,35
159334,0,166871,1586000,166872,3461112,88609.8181818184,166877,42
159436,37,166974,1586000,166975,3461588,89085.8181818184,166990,25
159535,52,167073,1586000,167074,3453500,80997.8181818184,167090,31
159637,67,167174,1586000,167175,3458312,85809.8181818184,167191,39
159737,60,167275,1586000,167276,3458368,85865.8181818184,167297,34
159838,68,167376,1482000,167378,3458080,85577.8181818184,167397,37
159938,50,167476,1586000,167477,3460044,87541.8181818183,167492,31
160039,46,167576,1586000,167578,3465788,93285.8181818184,167594,26
160140,73,167678,1586000,167679,3460680,88177.8181818184,167699,44
160240,50,167778,1586000,167779,3461408,88905.8181818183,167795,26
160341,73,167878,1586000,167879,3459704,87201.8181818184,167903,43
160441,68,167979,1586000,167980,3460680,88177.8181818184,167994,44
160550,37,168089,1586000,168091,3465292,92789.8181818184,168111,25
160642,62,168180,1586000,168181,3468252,95749.8181818183,168200,31
160745,54,168283,1586000,168284,3457368,84865.8181818183,168304,34
160847,70,168385,1586000,168388,3455648,83145.8181818184,168406,38
160946,51,168483,1586000,168484,3455740,83237.8181818184,168501,32
161048,41,168585,1482000,168588,3461556,89053.8181818184,168606,26
161147,65,168685,1586000,168686,3465524,93021.8181818183,168705,34
161247,60,168785,1586000,168786,3466516,94013.8181818184,168802,31
161348,61,168886,1586000,168888,3467012,94509.8181818184,168906,36
161450,63,168987,1586000,168989,3466628,94125.8181818183,169006,38
161548,48,169086,1586000,169087,3467124,94621.8181818183,169102,32
161650,67,169187,1586000,169188,3466104,93601.8181818184,169209,39
161750,65,169288,1586000,169289,3467348,94845.8181818184,169308,37
161851,58,169388,1586000,169390,3467352,94849.8181818183,169405,31
161952,50,169489,1586000,169491,3467396,94893.8181818184,169508,29
162052,47,169590,1586000,169593,3467136,94633.8181818184,169610,31
162152,63,169690,1586000,169691,3463764,91261.8181818184,169708,35
162253,50,169791,1586000,169792,3462636,90133.8181818184,169811,30
162353,87,169890,1586000,169892,3464096,91593.8181818184,169913,54
162457,0,169995,1586000,169998,3467344,94841.8181818184,170026,27
162558,87,170096,1066000,170097,3470228,97725.8181818184,170118,31
162658,0,170196,1586000,170197,3469900,97397.8181818184,170212,38
162758,87,170296,1586000,170297,3471420,98917.8181818184,170315,29
162859,0,170396,1586000,170397,3459296,86793.8181818183,170414,35
