Time  [ms],CPU Load [%],Time  [ms],CPU1 Frequency [kHz],Time  [ms],Memory Usage [KB],Memory Usage [KB] App,Time  [ms],CPU Load (Normalized) [%]
144420,51,150848,858000,150851,3478540,115156.672897196,150963,31
144523,27,150948,1586000,150949,3478648,115264.672897196,151069,15
144621,22,151050,1170000,151051,3476236,112852.672897196,151172,11
144721,22,151149,858000,151151,3476456,113072.672897196,151266,12
144822,25,151249,1170000,151250,3479432,116048.672897196,151372,14
144922,29,151350,1066000,151351,3480652,117268.672897196,151479,17
145023,39,151450,1170000,151451,3481396,118012.672897196,151571,22
145123,28,151551,1170000,151552,3477748,114364.672897196,151666,18
145232,22,151650,1586000,151652,3477860,114476.672897196,151783,15
145325,45,151760,1066000,151761,3480708,117324.672897196,151871,28
145425,26,151852,1586000,151853,3475504,112120.672897196,151969,20
145526,32,151953,1586000,151954,3476200,112816.672897196,152108,26
145626,62,152053,1586000,152054,3476200,112816.672897196,152165,43
145727,26,152154,1586000,152155,3477864,114480.672897196,152264,17
145832,46,152254,1586000,152255,3479600,116216.672897196,152385,32
145927,18,152360,1586000,152364,3480248,116864.672897196,152473,13
146031,27,152455,1586000,152456,3479728,116344.672897196,152584,18
146129,24,152561,1170000,152563,3480420,117036.672897196,152699,14
146228,40,152657,858000,152659,3481392,118008.672897196,152788,23
146329,22,152756,1378000,152759,3480400,117016.672897196,152868,15
146429,22,152857,1586000,152857,3481020,117636.672897196,152979,16
146530,23,152957,1274000,152958,3476680,113296.672897196,153089,13
146632,17,153057,1378000,153059,3475704,112320.672897196,153186,4
146737,37,153160,442000,153162,3475952,112568.672897196,153285,21
146835,27,153265,1378000,153266,3481408,118024.672897196,153393,19
146936,27,153363,1586000,153365,3479788,116404.672897196,153490,14
147036,31,153463,1274000,153464,3478460,115076.672897196,153588,21
147137,44,153565,1586000,153568,3478376,114992.672897196,153701,32
147237,50,153665,1586000,153667,3479616,116232.672897196,153778,34
147339,50,153764,1586000,153765,3480200,116816.672897196,153908,37
147438,36,153870,1586000,153876,3478924,115540.672897196,153990,20
147539,42,153965,1586000,153966,3478232,114848.672897196,154101,31
147639,29,154068,1586000,154072,3480616,117232.672897196,154185,19
147739,10,154167,1586000,154168,3480616,117232.672897196,154282,8
147840,14,154266,1586000,154267,3480864,117480.672897196,154391,9
147940,44,154367,1170000,154368,3481112,117728.672897196,154486,25
148040,22,154467,1378000,154469,3480428,117044.672897196,154586,14
148141,28,154567,1378000,154569,3474164,110780.672897196,154697,14
148244,28,154669,650000,154671,3475008,111624.672897196,154797,13
148342,30,154772,754000,154774,3476556,113172.672897196,154904,13
148442,41,154870,754000,154872,3479408,116024.672897196,154994,22
148542,45,154970,1274000,154971,3478376,114992.672897196,155089,30
148644,22,155070,1586000,155071,3473448,110064.672897196,155190,16
148744,40,155171,1586000,155172,3473696,110312.672897196,155303,26
148844,36,155271,858000,155273,3476920,113536.672897196,155391,20
148944,26,155371,1378000,155372,3475968,112584.672897196,155498,19
149044,58,155471,1586000,155472,3476408,113024.672897196,155602,42
149145,36,155572,1586000,155573,3474436,111052.672897196,155693,27
149245,39,155672,1586000,155673,3463092,99708.6728971964,155807,25
149346,35,155772,1586000,155773,3464652,101268.672897196,155883,27
149447,17,155873,1586000,155874,3465520,102136.672897196,155992,13
149546,28,155974,1170000,155976,3467008,103624.672897196,156091,18
149647,35,156074,1274000,156076,3465928,102544.672897196,156191,24
149749,25,156174,1586000,156176,3466920,103536.672897196,156308,13
149851,35,156277,546000,156278,3467416,104032.672897196,156398,17
149949,30,156379,1274000,156380,3470556,107172.672897196,156494,19
150050,16,156476,1170000,156478,3473284,109900.672897196,156597,8
150149,41,156578,1170000,156579,3470720,107336.672897196,156695,27
150250,26,156677,1586000,156678,3471200,107816.672897196,156796,20
150351,38,156778,1586000,156780,3471472,108088.672897196,156905,20
150451,32,156879,650000,156881,3469204,105820.672897196,157010,12
150551,39,156979,1066000,156984,3469700,106316.672897196,157101,20
150653,44,157078,1378000,157080,3468884,105500.672897196,157215,33
150755,47,157181,1586000,157183,3462396,99012.6728971964,157293,35
150855,43,157283,1586000,157284,3463884,100500.672897196,157398,30
150956,25,157383,1586000,157384,3464628,101244.672897196,157517,18
151057,56,157484,1586000,157485,3466596,103212.672897196,157594,40
151157,41,157584,1586000,157585,3470232,106848.672897196,157708,27
151257,29,157685,1586000,157686,3468496,105112.672897196,157800,19
151358,32,157785,1586000,157786,3468372,104988.672897196,157904,25
151460,23,157886,1586000,157887,3470852,107468.672897196,158014,14
151560,34,157988,754000,157990,3469872,106488.672897196,158110,17
151666,26,158089,1170000,158091,3470368,106984.672897196,158234,13
151762,49,158196,442000,158200,3471360,107976.672897196,158310,24
151864,36,158291,1378000,158292,3466384,103000.672897196,158420,20
151963,50,158392,650000,158394,3466996,103612.672897196,158512,25
152063,54,158491,1378000,158493,3467244,103860.672897196,158606,36
152164,10,158591,1586000,158592,3467740,104356.672897196,158712,7
152264,41,158691,1170000,158692,3468112,104728.672897196,158809,25
152364,26,158792,1378000,158793,3470100,106716.672897196,158908,19
152465,26,158892,1586000,158893,3469380,105996.672897196,159011,19
152565,50,158992,1586000,158993,3469380,105996.672897196,159114,38
152666,38,159094,1586000,159095,3472172,108788.672897196,159210,29
152766,34,159194,1586000,159196,3471536,108152.672897196,159320,26
152870,37,159294,1586000,159295,3473972,110588.672897196,159414,28
152967,27,159397,1586000,159398,3472344,108960.672897196,159510,20
153068,25,159495,1586000,159495,3472856,109472.672897196,159610,18
153168,30,159595,1586000,159596,3474092,110708.672897196,159711,20
153268,18,159695,1586000,159697,3470476,107092.672897196,159812,13
153369,41,159796,1586000,159797,3470868,107484.672897196,159911,29
153470,32,159896,1586000,159897,3467208,103824.672897196,160016,23
153572,24,159998,1586000,159999,3468448,105064.672897196,160134,9
153672,46,160100,442000,160101,3465740,102356.672897196,160217,21
153772,18,160199,1378000,160201,3470700,107316.672897196,160320,11
153873,30,160299,1274000,160301,3469664,106280.672897196,160424,15
153972,23,160401,858000,160403,3470012,106628.672897196,160518,11
154072,35,160499,1066000,160500,3468820,105436.672897196,160625,17
154172,41,160600,1378000,160603,3467548,104164.672897196,160718,29
154273,46,160700,1586000,160701,3461320,97936.6728971964,160821,35
154373,44,160801,1586000,160802,3462312,98928.6728971964,160918,32
154474,26,160901,1586000,160902,3462560,99176.6728971964,161032,23
154574,47,161004,1586000,161007,3468016,104632.672897196,161111,32
154675,20,161102,1586000,161102,3466836,103452.672897196,161222,13
154777,19,161203,962000,161204,3467084,103700.672897196,161330,11
154875,47,161305,754000,161306,3467332,103948.672897196,161421,24
154976,33,161403,1378000,161404,3471052,107668.672897196,161519,22
155076,33,161503,1586000,161504,3471304,107920.672897196,161626,18
155177,26,161604,962000,161605,3469680,106296.672897196,161728,10
155277,39,161705,858000,161706,3470376,106992.672897196,161822,20
155377,30,161804,1274000,161805,3473348,109964.672897196,161924,15
155478,33,161905,1066000,161906,3474340,110956.672897196,162026,18
155578,34,162005,1170000,162007,3469164,105780.672897196,162122,20
155686,29,162106,1378000,162107,3468280,104896.672897196,162239,14
155730,37,162214,858000,162216,3471572,108188.672897196,162276,16
155830,27,162258,1274000,162259,3471572,108188.672897196,162379,19
155930,28,162357,1586000,162358,3470612,107228.672897196,162476,22
156031,48,162458,1586000,162459,3470860,107476.672897196,162593,36
156131,46,162559,1586000,162563,3473572,110188.672897196,162669,29
156232,41,162659,1586000,162659,3470024,106640.672897196,162788,30
156332,36,162759,1586000,162760,3469284,105900.672897196,162877,27
156432,28,162860,1586000,162861,3469764,106380.672897196,162980,20
156533,32,162960,1586000,162963,3469964,106580.672897196,163080,22
156634,38,163061,1482000,163062,3471452,108068.672897196,163179,25
156734,34,163161,1586000,163162,3465932,102548.672897196,163278,23
156835,25,163262,1586000,163263,3464504,101120.672897196,163380,19
156935,21,163363,1586000,163364,3467596,104212.672897196,163481,14
157037,8,163463,1170000,163464,3470264,106880.672897196,163595,3
157137,39,163565,442000,163567,3471256,107872.672897196,163687,19
157238,25,163665,1274000,163666,3474588,111204.672897196,163786,15
157339,36,163766,1274000,163767,3475432,112048.672897196,163893,20
157438,21,163867,442000,163869,3472744,109360.672897196,163984,11
157538,28,163965,1170000,163966,3473340,109956.672897196,164084,18
157639,42,164066,1378000,164067,3472416,109032.672897196,164186,30
157739,52,164166,1586000,164167,3473156,109772.672897196,164285,36
157840,50,164267,1586000,164268,3467796,104412.672897196,164382,35
157941,42,164367,1586000,164368,3468176,104792.672897196,164491,30
158040,46,164469,1586000,164470,3471164,107780.672897196,164587,33
158141,21,164568,1586000,164569,3472404,109020.672897196,164689,16
158247,23,164668,1586000,164669,3472652,109268.672897196,164805,8
158343,47,164775,546000,164778,3472728,109344.672897196,164886,26
158444,24,164871,1378000,164872,3475704,112320.672897196,164990,14
158544,29,164972,1170000,164973,3474032,110648.672897196,165089,18
158645,22,165072,1482000,165072,3473348,109964.672897196,165194,12
158745,37,165173,858000,165174,3473784,110400.672897196,165289,22
158846,29,165273,1378000,165274,3474772,111388.672897196,165391,20
158946,35,165374,1482000,165375,3475952,112568.672897196,165489,24
159047,35,165474,1586000,165475,3470184,106800.672897196,165593,27
159148,24,165575,1586000,165575,3468756,105372.672897196,165691,20
159248,22,165675,1586000,165677,3472292,108908.672897196,165799,14
159349,15,165775,1586000,165777,3472976,109592.672897196,165902,6
159453,45,165876,858000,165878,3473720,110336.672897196,166003,16
159549,45,165980,1170000,165981,3476448,113064.672897196,166095,29
159649,46,166077,1586000,166079,3464136,100752.672897196,166191,32
159750,27,166177,1586000,166178,3460784,97400.6728971964,166292,21
159850,28,166278,1586000,166279,3462024,98640.6728971964,166392,18
159951,42,166377,1586000,166378,3462024,98640.6728971964,166496,24
160051,39,166479,1274000,166480,3462288,98904.6728971964,166594,27
160151,31,166579,1586000,166580,3456980,93596.6728971964,166694,23
160252,21,166679,1586000,166680,3456380,92996.6728971964,166795,15
160354,19,166780,1482000,166781,3460112,96728.6728971964,166899,12
160454,12,166881,1066000,166882,3460360,96976.6728971964,167007,5
160557,28,166982,442000,166984,3460608,97224.6728971964,167112,12
160654,46,167085,858000,167086,3462096,98712.6728971964,167197,29
160754,25,167181,1586000,167182,3462072,98688.6728971964,167299,14
160855,24,167282,1274000,167283,3462176,98792.6728971964,167399,12
160957,22,167382,1066000,167384,3462920,99536.6728971964,167506,12
161056,37,167485,858000,167487,3463416,100032.672897196,167601,17
161157,40,167583,1170000,167584,3464160,100776.672897196,167707,24
161256,40,167686,1378000,167687,3458764,95380.6728971964,167799,27
161359,22,167784,1586000,167785,3457544,94160.6728971964,167917,13
161458,38,167888,442000,167890,3457792,94408.6728971964,168003,17
161559,22,167987,1170000,167988,3461016,97632.6728971964,168103,12
161660,16,168086,1170000,168088,3461512,98128.6728971964,168208,7
161763,36,168187,754000,168189,3462008,98624.6728971964,168312,17
161864,17,168291,1378000,168293,3463900,100516.672897196,168412,11
161965,22,168391,1378000,168392,3464148,100764.672897196,168514,16
162066,32,168493,1378000,168494,3463068,99684.6728971964,168612,21
162168,20,168593,1170000,168595,3463524,100140.672897196,168721,10
162267,40,168696,754000,168698,3463936,100552.672897196,168815,21
162368,31,168794,1170000,168796,3465288,101904.672897196,168915,17
162467,29,168895,1482000,168897,3456412,93028.6728971964,169012,19
162569,31,168995,1274000,168996,3457172,93788.6728971964,169120,17
162668,49,169097,962000,169098,3457916,94532.6728971964,169213,31
162770,39,169196,1586000,169197,3462380,98996.6728971964,169315,27
162869,37,169298,1586000,169299,3463124,99740.6728971964,169419,27
162970,49,169397,1586000,169399,3473788,110404.672897196,169526,37
163070,46,169498,1586000,169499,3468860,105476.672897196,169619,31
163170,40,169597,1586000,169598,3489196,125812.672897196,169720,30
163271,39,169699,1586000,169701,3489348,125964.672897196,169817,28
163371,26,169798,1586000,169800,3490196,126812.672897196,169918,20
163471,28,169898,1586000,169899,3491364,127980.672897196,170018,22
163572,30,170000,1586000,170001,3489640,126256.672897196,170117,21
163672,20,170100,1586000,170102,3483972,120588.672897196,170217,14
163772,23,170200,1170000,170201,3484220,120836.672897196,170322,13
163874,17,170300,1274000,170302,3488636,125252.672897196,170427,10
163974,31,170401,858000,170403,3489380,125996.672897196,170520,19
164074,41,170502,1586000,170504,3492612,129228.672897196,170626,30
164174,55,170601,1586000,170602,3495828,132444.672897196,170724,36
164275,44,170702,1586000,170703,3498768,135384.672897196,170820,32
164376,39,170803,1586000,170804,3497828,134444.672897196,170926,29
164476,32,170903,1586000,170907,3500556,137172.672897196,171025,24
164577,33,171003,1586000,171004,3501548,138164.672897196,171132,21
164678,40,171105,962000,171111,3500716,137332.672897196,171224,26
164778,35,171205,1586000,171207,3501656,138272.672897196,171324,24
164878,12,171305,1586000,171307,3501756,138372.672897196,171431,10
164980,26,171406,1586000,171407,3502252,138868.672897196,171531,17
165081,22,171508,858000,171511,3497912,134528.672897196,171630,10
165181,5,171609,1066000,171610,3500292,136908.672897196,171759,8
165281,52,171709,442000,171713,3498752,135368.672897196,171826,29
165383,26,171809,1378000,171810,3504224,140840.672897196,171940,13
165483,31,171915,650000,171917,3504524,141140.672897196,172029,14
165584,27,172011,1170000,172012,3503836,140452.672897196,172138,12
165689,43,172112,650000,172115,3504524,141140.672897196,172241,27
165785,47,172217,1586000,172220,3503208,139824.672897196,172340,35
165885,52,172312,1586000,172316,3503864,140480.672897196,172436,35
165985,52,172413,1586000,172413,3501548,138164.672897196,172531,37
166087,33,172513,1586000,172514,3501788,138404.672897196,172632,24
166186,33,172615,1586000,172616,3501116,137732.672897196,172750,22
166287,28,172714,1586000,172716,3501128,137744.672897196,172824,17
166397,29,172815,1586000,172815,3500008,136624.672897196,172946,13
166491,41,172925,1170000,172926,3503976,140592.672897196,173037,23
166589,22,173018,1378000,173020,3505216,141832.672897196,173144,15
166700,20,173118,1066000,173119,3505172,141788.672897196,173267,10
166798,36,173228,546000,173229,3505916,142532.672897196,173350,19
166899,30,173327,1378000,173329,3504192,140808.672897196,173449,23
167003,32,173426,1586000,173428,3494656,131272.672897196,173564,16
167104,37,173533,858000,173535,3495872,132488.672897196,173667,20
