App,Package,Start Time,Duration,Filename
"System",,"Jan. 3, 2018 @ 08:48:31 nachm.","6 min 40 sec",""

Time  [ms],"CPU Load [%]",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"Memory Usage [KB]",Time  [ms],"CPU Load (Normalized) [%]",
160305,61,160306,1586000,160307,3508512,160544,44,
160407,59,160408,1586000,160409,3513224,160613,47,
160506,72,160509,1586000,160511,3512992,160732,42,
160606,77,160606,1586000,160607,3514440,160830,43,
160713,63,160714,1586000,160714,3515632,160947,48,
160810,68,160810,1586000,160812,3507588,161033,43,
160912,81,160913,1586000,160914,3513612,161141,39,
161012,71,161012,1586000,161013,3514604,161243,29,
161117,64,161118,1586000,161119,3517068,161286,31,
161218,43,161219,1586000,161222,3518308,161389,35,
161269,55,161270,1586000,161272,3515596,161488,42,
161369,59,161370,1586000,161371,3511736,161594,38,
161469,68,161470,1586000,161471,3516324,161688,42,
161570,66,161570,1586000,161575,3515760,161793,26,
161671,71,161672,1586000,161673,3518836,161901,38,
161772,45,161773,1586000,161775,3524788,161994,30,
161873,67,161873,1586000,161877,3525312,162091,37,
161974,52,161977,1586000,161978,3513284,162194,28,
162073,65,162074,1586000,162075,3513092,162300,39,
162173,47,162174,1586000,162175,3515456,162396,51,
162274,64,162275,1586000,162276,3522860,162498,48,
162374,83,162375,1586000,162377,3522228,162596,45,
162475,76,162475,1586000,162477,3522700,162694,41,
162575,72,162576,1586000,162577,3520692,162794,34,
162676,62,162676,1586000,162678,3523172,162897,37,
162776,54,162777,1586000,162778,3523668,162995,35,
162876,63,162877,1586000,162878,3523916,163097,34,
162977,63,162978,1586000,162979,3522020,163197,33,
163077,60,163078,1586000,163079,3520596,163297,18,
163178,57,163178,1586000,163179,3522084,163398,38,
163278,28,163279,1586000,163280,3506584,163513,47,
163379,64,163379,1586000,163380,3521904,163606,49,
163480,75,163480,1586000,163489,3522068,163684,38,
163580,75,163581,1586000,163582,3521324,163797,30,
163679,59,163679,1586000,163680,3522244,163903,60,
163781,47,163781,1482000,163782,3523220,164001,41,
163881,87,163882,1482000,163883,3515220,164102,44,
163981,0,163982,1586000,163983,3514180,164202,43,
164082,65,164082,1586000,164084,3514012,164309,46,
164182,59,164183,1586000,164184,3521308,164409,47,
164283,87,164283,1586000,164285,3521936,164502,41,
164383,79,164384,1586000,164385,3521716,164636,43,
164483,0,164484,1586000,164485,3523032,164704,41,
164584,67,164585,1586000,164586,3523600,164805,28,
164685,71,164686,1586000,164687,3521380,164903,40,
164786,50,164786,1586000,164787,3518176,165003,26,
164886,66,164887,1586000,164888,3512312,165105,19,
164987,42,164987,1586000,164988,3514808,165217,44,
165087,38,165088,1586000,165089,3522992,165305,35,
165188,72,165189,1586000,165192,3526712,165407,34,
165288,59,165289,1586000,165290,3523900,165505,28,
165388,64,165389,1586000,165390,3525052,165608,23,
165489,44,165490,1586000,165491,3524312,165708,43,
165590,44,165591,1586000,165592,3524976,165828,35,
165690,71,165691,1586000,165692,3523548,165913,48,
165793,56,165794,1586000,165798,3521184,166014,42,
165892,77,165893,1586000,165894,3520104,166112,40,
165992,65,165993,1586000,165994,3521640,166211,49,
166093,65,166093,1586000,166095,3522060,166318,40,
166193,78,166194,1586000,166195,3522408,166424,44,
166295,67,166296,1586000,166297,3516844,166513,30,
166397,76,166399,1586000,166400,3516356,166616,30,
166496,48,166497,1586000,166498,3515684,166720,36,
166597,55,166598,1586000,166599,3521876,166817,24,
166698,64,166699,1586000,166701,3522620,166923,39,
166798,47,166799,1586000,166800,3523612,167017,38,
166898,65,166899,1586000,166900,3522884,167117,29,
166999,57,166999,1586000,167001,3524140,167221,31,
167100,50,167101,1586000,167102,3524636,167320,31,
167200,56,167201,1586000,167202,3524488,167417,36,
167301,53,167302,1586000,167304,3524936,167524,31,
167400,61,167401,1586000,167402,3524396,167622,35,
167501,48,167501,1586000,167503,3526712,167739,46,
167601,63,167602,1586000,167603,3515836,167823,45,
167702,74,167702,1586000,167704,3511100,167921,48,
167801,71,167802,1586000,167802,3511648,168029,35,
167903,77,167904,1586000,167905,3509184,168129,47,
168005,60,168006,1586000,168007,3511120,168224,48,
168105,68,168105,1586000,168107,3514668,168327,32,
168205,78,168206,1586000,168207,3515264,168428,30,
168305,48,168306,1586000,168311,3502052,168524,24,
168407,61,168408,1170000,168410,3504384,168637,31,
168506,45,168507,1378000,168508,3505888,168732,47,
168609,51,168610,1586000,168614,3512336,168826,33,
168710,78,168712,1586000,168713,3511596,168927,36,
168808,56,168808,1586000,168810,3510232,169026,30,
168908,63,168909,1586000,168910,3510820,169128,30,
169009,52,169009,1586000,169011,3513104,169233,43,
169109,50,169109,1586000,169111,3513600,169337,37,
169209,69,169210,1586000,169214,3511976,169442,55,
169311,59,169312,1586000,169314,3513572,169516,36,
169411,88,169412,1586000,169414,3511852,169644,35,
169511,0,169511,1586000,169511,3512888,169751,52,
169612,63,169614,1586000,169616,3505972,169828,44,
169712,88,169716,1586000,169718,3511020,169950,45,
169812,0,169812,1586000,169813,3508268,170018,31,
169913,88,169919,1586000,169922,3508820,170140,35,
170013,0,170013,1586000,170014,3513844,170240,62,
170114,87,170115,1586000,170116,3509040,170353,29,
170215,65,170215,1586000,170217,3510280,170447,29,
170315,0,170317,754000,170321,3509992,170544,37,
170416,60,170417,1170000,170420,3516360,170635,38,
170516,64,170517,1586000,170521,3517228,170749,55,
170616,63,170616,1586000,170617,3517228,170848,30,
170718,88,170719,1586000,170722,3517976,170936,37,
170817,0,170817,1586000,170817,3518852,171045,28,
170918,58,170919,1586000,170920,3506004,171150,58,
171022,48,171023,1586000,171026,3510056,171252,34,
171122,87,171123,1586000,171124,3509860,171351,54,
171222,0,171223,1586000,171226,3510012,171443,46,
171323,77,171324,1586000,171325,3516808,171563,42,
171423,67,171424,1586000,171426,3514372,171681,31,
171524,88,171525,1586000,171526,3515964,171730,44,
171634,0,171634,1170000,171641,3517228,171849,41,
171724,77,171724,1586000,171725,3507240,171945,34,
171825,88,171826,1586000,171827,3511612,172046,40,
171925,0,171926,1586000,171927,3511604,172143,25,
172026,67,172026,1586000,172028,3509488,172249,40,
172126,40,172127,1586000,172128,3509788,172343,37,
172227,64,172228,1586000,172229,3504576,172448,39,
172327,66,172327,1586000,172329,3509040,172545,37,
172427,66,172428,1586000,172429,3511400,172650,29,
172528,66,172529,1586000,172530,3511288,172755,38,
172628,43,172629,1586000,172630,3515612,172852,33,
172729,66,172729,1586000,172731,3519084,172946,36,
172829,59,172830,1586000,172832,3519928,173050,36,
172929,60,172930,1586000,172931,3508452,173171,39,
173030,61,173030,1586000,173031,3507388,173238,51,
173131,56,173132,1586000,173134,3510736,173338,46,
173231,82,173232,1586000,173232,3512224,173451,36,
173332,74,173332,1586000,173333,3513460,173574,39,
173433,57,173433,1586000,173434,3511688,173653,46,
173537,58,173538,1586000,173539,3514088,173754,41,
173634,72,173635,1586000,173636,3511108,173859,30,
173734,68,173735,1586000,173736,3511108,173957,38,
173835,52,173836,1586000,173837,3510668,174055,26,
173936,68,173937,1482000,173938,3511760,174158,31,
174036,43,174037,1586000,174038,3513248,174256,43,
174137,54,174137,1586000,174138,3512812,174354,33,
174238,69,174238,1586000,174239,3506984,174459,26,
174338,56,174339,1586000,174340,3506396,174554,33,
174439,87,174440,1586000,174442,3507588,174662,30,
174539,0,174540,1586000,174541,3514604,174763,41,
174640,87,174640,1586000,174641,3515008,174863,31,
174741,75,174741,1586000,174742,3514008,174965,63,
174842,0,174842,1586000,174843,3513936,175061,46,
174942,88,174943,1586000,174944,3514432,175164,44,
175042,0,175043,1586000,175044,3514956,175273,31,
175144,88,175145,1586000,175146,3515320,175363,48,
175244,0,175244,1586000,175246,3515940,175464,46,
175344,79,175345,1586000,175346,3515108,175568,41,
175445,72,175445,1586000,175447,3515780,175663,25,
175546,88,175547,1586000,175548,3514488,175767,59,
175646,0,175647,1586000,175648,3515940,175864,38,
175747,88,175747,1586000,175748,3516188,175968,32,
175848,0,175849,1586000,175850,3514352,176069,32,
175948,87,175949,1586000,175950,3515788,176171,58,
176049,0,176050,1586000,176051,3516220,176267,34,
176149,88,176150,1586000,176151,3516220,176367,32,
176250,0,176250,1586000,176252,3516368,176474,28,
176351,58,176351,1586000,176352,3518200,176570,37,
176451,41,176452,1586000,176453,3516576,176675,41,
176551,69,176552,1274000,176553,3517216,176770,48,
176652,66,176653,1586000,176654,3515956,176874,44,
176752,79,176753,1586000,176754,3515072,176972,34,
176852,70,176853,1586000,176854,3514980,177079,45,
176956,49,176956,1586000,176957,3515688,177176,47,
177056,72,177057,1586000,177058,3507384,177282,78,
177157,88,177158,1586000,177159,3512916,177374,27,
177258,85,177258,1586000,177259,3512724,177440,31,
177358,0,177359,1586000,177360,3514684,177549,57,
177412,48,177412,1586000,177414,3519420,177621,33,
177509,88,177510,1586000,177513,3515484,177728,30,
177610,0,177610,1378000,177611,3513456,177834,20,
177710,88,177711,754000,177711,3515324,177937,39,
177812,0,177813,1170000,177814,3516068,178036,37,
177912,70,177913,1586000,177914,3525364,178136,37,
178014,88,178015,1586000,178016,3525768,178237,28,
178115,0,178116,1586000,178119,3523552,178338,35,
178215,87,178216,1586000,178218,3524512,178441,35,
178315,0,178316,1586000,178317,3511700,178551,49,
178416,88,178417,1586000,178418,3518428,178653,43,
178520,0,178521,1586000,178522,3517504,178723,45,
178617,88,178618,1586000,178620,3518400,178864,41,
178717,0,178717,1586000,178718,3522752,178958,39,
178820,88,178822,1586000,178825,3522660,179026,49,
178920,0,178921,1586000,178928,3509840,179143,26,
179020,76,179020,1586000,179021,3512264,179245,37,
179121,42,179123,1586000,179125,3512664,179346,38,
179221,63,179222,1586000,179223,3515608,179447,34,
179322,62,179324,1586000,179328,3516028,179548,29,
179422,58,179423,1378000,179425,3517176,179663,22,
179522,53,179523,1482000,179525,3519500,179762,42,
179625,38,179627,442000,179631,3520616,179862,40,
179724,78,179725,1586000,179727,3521608,179931,41,
179827,69,179828,1586000,179830,3518256,180031,37,
179924,70,179925,1586000,179925,3517176,180143,26,
180025,66,180025,962000,180026,3519160,180253,37,
180126,45,180126,1586000,180127,3519160,180355,68,
180227,59,180228,1586000,180229,3513480,180446,39,
180327,88,180328,1586000,180329,3517336,180557,38,
180427,0,180428,1586000,180430,3514912,180641,36,
180528,62,180528,1586000,180530,3505908,180734,42,
180628,52,180629,1586000,180630,3510136,180858,39,
180728,70,180728,1586000,180729,3506688,180948,37,
180829,88,180830,1586000,180831,3511804,181048,29,
180929,0,180930,1586000,180931,3509652,181152,34,
181030,43,181031,1482000,181032,3512288,181251,34,
181131,56,181132,1586000,181133,3519436,181353,50,
181231,55,181232,1586000,181234,3519416,181453,37,
181331,88,181332,1586000,181333,3520752,181560,43,
181433,0,181434,1586000,181435,3519652,181652,33,
181533,88,181534,754000,181535,3519864,181757,37,
181633,0,181633,1482000,181635,3506192,181855,28,
181733,88,181734,1482000,181735,3506960,181965,32,
181835,0,181836,1378000,181838,3511528,182051,37,
181936,88,181936,1378000,181937,3515404,182158,39,
182034,0,182035,1586000,182036,3513516,182260,25,
182135,88,182135,1586000,182136,3513784,182359,39,
182235,0,182236,1170000,182237,3514280,182455,31,
182335,88,182337,1586000,182338,3514528,182558,44,
182435,0,182436,1586000,182439,3514512,182659,28,
182537,88,182538,1586000,182539,3513636,182758,30,
182636,0,182637,1586000,182638,3514852,182860,34,
182736,88,182737,1586000,182738,3515348,182955,38,
182837,0,182838,1378000,182839,3515844,183057,34,
182937,73,182939,1586000,182940,3515156,183155,32,
183038,53,183038,1586000,183039,3514700,183262,43,
183138,50,183139,1586000,183140,3514948,183358,42,
183239,88,183239,1586000,183241,3514856,183458,33,
183340,0,183341,1274000,183343,3513936,183571,31,
183440,56,183440,1586000,183441,3506396,183668,48,
183544,45,183545,1586000,183546,3515032,183768,42,
183641,75,183641,1586000,183642,3515736,183867,48,
183746,71,183747,1586000,183749,3516232,183983,39,
183844,77,183844,1586000,183845,3516184,184062,37,
183944,62,183945,1586000,183947,3501508,184191,47,
184044,61,184044,1586000,184045,3536228,184255,44,
184146,75,184148,1586000,184151,3543668,184366,44,
184245,75,184246,1586000,184247,3540760,184464,37,
184346,74,184347,1586000,184348,3539776,184567,29,
184446,59,184447,1586000,184448,3539600,184665,30,
184547,43,184547,1586000,184549,3544088,184780,38,
184647,56,184647,1586000,184648,3537020,184875,41,
184754,58,184754,1586000,184755,3541856,184972,29,
184851,88,184852,1586000,184854,3538116,185084,53,
184951,0,184952,1586000,184953,3541916,185159,45,
185052,80,185052,1586000,185059,3551028,185288,46,
185152,72,185152,1586000,185153,3553260,185372,36,
185253,75,185264,1586000,185265,3555160,185479,40,
185353,61,185353,1586000,185356,3554892,185575,44,
185454,66,185456,1586000,185457,3553812,185674,31,
185553,74,185554,1586000,185558,3548676,185783,33,
185654,53,185655,1274000,185656,3548372,185879,19,
185755,60,185757,1482000,185762,3550524,185987,28,
185855,34,185856,1586000,185858,3552012,186073,43,
185956,51,185956,1482000,185961,3556360,186185,34,
186056,68,186056,1586000,186058,3548628,186276,39,
186157,61,186158,1586000,186166,3551012,186385,30,
186257,63,186257,1586000,186259,3550276,186503,25,
186358,55,186358,1170000,186365,3550996,186582,36,
186458,53,186459,858000,186460,3555548,186685,38,
186562,67,186562,1586000,186564,3546172,186806,43,
186665,63,186665,1586000,186667,3549124,186886,45,
186767,70,186768,1586000,186769,3550232,186984,35,
186863,74,186863,1586000,186865,3552156,187097,46,
186963,47,186964,1586000,186965,3553644,187186,51,
187064,75,187065,1586000,187067,3542812,187287,42,
187165,88,187165,1586000,187166,3541076,187401,47,
187267,0,187267,1586000,187269,3542340,187482,25,
187372,70,187372,1586000,187374,3544484,187589,31,
187469,40,187469,1586000,187470,3541972,187689,38,
187569,60,187569,1586000,187570,3549568,187813,23,
187670,64,187671,1586000,187672,3546472,187894,39,
187771,54,187772,1170000,187774,3530196,188002,31,
187873,68,187873,1586000,187876,3533068,188096,29,
187974,49,187976,1586000,187982,3525388,188210,42,
188075,53,188076,1586000,188077,3533324,188286,33,
188175,68,188176,1586000,188177,3534068,188398,36,
188275,61,188276,1586000,188277,3532596,188505,30,
188376,62,188377,1586000,188378,3532848,188605,34,
188477,44,188477,1586000,188479,3523900,188719,49,
188582,59,188582,1586000,188584,3520576,188826,43,
188684,82,188685,1586000,188686,3521172,188892,48,
188783,70,188784,1586000,188788,3520928,188992,31,
188883,81,188884,1586000,188884,3518420,189107,42,
188984,48,188984,1586000,188985,3518972,189205,48,
189085,67,189086,1586000,189087,3517788,189305,36,
189186,78,189186,1586000,189189,3510816,189432,29,
189286,58,189287,1586000,189288,3513292,189516,31,
189387,88,189391,858000,189393,3514392,189611,33,
189487,0,189490,1378000,189492,3512100,189708,39,
189587,55,189588,1586000,189590,3519400,189813,32,
189688,67,189688,1586000,189690,3519648,189913,38,
189788,56,189789,1586000,189791,3515964,190019,27,
189889,67,189890,1586000,189892,3517700,190115,27,
189990,44,189991,1586000,189992,3518632,190216,41,
190093,53,190094,1586000,190096,3516908,190331,28,
190193,69,190194,1586000,190198,3515380,190422,49,
190291,54,190294,1586000,190296,3517316,190526,40,
190391,78,190392,1586000,190394,3510224,190635,39,
190492,63,190492,1586000,190493,3511144,190721,44,
190593,60,190593,1586000,190596,3510844,190842,47,
190693,75,190693,1586000,190695,3515308,190904,54,
190793,75,190794,1586000,190795,3516780,191007,44,
190893,87,190894,1586000,190895,3518516,191064,33,
190994,73,190994,1586000,190995,3519016,191168,25,
191045,57,191046,1274000,191047,3519512,191265,35,
191145,42,191146,1586000,191147,3518300,191366,41,
191245,64,191246,1586000,191247,3517568,191462,32,
191346,68,191347,1586000,191348,3512844,191566,32,
191446,61,191447,1586000,191448,3511412,191676,54,
191547,43,191548,1586000,191550,3514796,191770,31,
191651,88,191652,1586000,191654,3523192,191871,38,
191748,50,191749,1586000,191750,3521336,191966,25,
191849,69,191849,1586000,191851,3521720,192064,27,
191949,0,191949,1586000,191951,3522588,192177,44,
192049,50,192050,1586000,192051,3522588,192278,47,
192150,88,192151,1482000,192152,3522756,192378,40,
192251,0,192252,1586000,192253,3519248,192485,42,
192354,88,192355,1586000,192358,3521232,192577,41,
192456,0,192457,1586000,192461,3522028,192674,48,
192556,71,192556,1586000,192557,3521360,192783,45,
192656,74,192657,1586000,192658,3522052,192873,31,
192756,71,192757,1586000,192758,3514040,192975,36,
192857,46,192858,1586000,192859,3512776,193077,36,
192957,59,192958,1482000,192959,3519720,193182,36,
193057,88,193058,1586000,193059,3520868,193277,23,
193158,69,193159,1274000,193160,3521516,193381,44,
193261,0,193261,1586000,193263,3524244,193478,36,
193359,63,193359,1586000,193363,3524552,193577,30,
193459,56,193460,1586000,193461,3520764,193675,30,
193559,58,193560,1586000,193561,3519168,193780,19,
193660,51,193660,1586000,193662,3521200,193893,40,
193760,31,193761,1586000,193762,3521696,193993,46,
193861,70,193862,1586000,193864,3522192,194067,42,
193962,73,193964,1586000,193972,3510664,194201,43,
194061,72,194062,1586000,194062,3508544,194284,34,
