App,Package,Start Time,Duration,Filename
"System",,"Jan. 3, 2018 @ 09:15:02 nachm.","7 min 20 sec",""

Time  [ms],"CPU Load [%]",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"Memory Usage [KB]",Time  [ms],"CPU Load (Normalized) [%]",
175721,35,175621,1274000,175623,3526080,175640,18,
175821,28,175722,1586000,175723,3526396,175738,22,
175922,30,175821,1586000,175823,3525164,175836,18,
176022,9,175922,1586000,175923,3519492,175937,22,
176126,29,176022,1586000,176024,3519956,176037,6,
176227,31,176127,1378000,176128,3524660,176145,18,
176328,17,176228,1170000,176230,3524464,176247,20,
176428,34,176328,1378000,176329,3524416,176345,10,
176528,28,176428,1586000,176429,3524292,176446,24,
176629,34,176529,1586000,176530,3524540,176546,21,
176729,35,176629,1586000,176631,3524984,176645,25,
176830,26,176730,1378000,176731,3524296,176746,21,
176930,32,176832,1274000,176834,3524544,176851,16,
177034,31,176931,1378000,176933,3523856,176955,20,
177131,30,177035,1170000,177036,3524056,177056,20,
177234,22,177132,1170000,177133,3524404,177149,16,
177332,31,177235,1170000,177236,3525108,177253,13,
177433,35,177333,1378000,177335,3525852,177352,18,
177533,21,177434,1586000,177436,3524520,177452,24,
177634,31,177534,962000,177535,3524520,177560,15,
177734,12,177634,1170000,177635,3520936,177652,19,
177835,36,177734,1170000,177736,3521040,177751,5,
177935,57,177835,1170000,177845,3526000,177882,23,
178036,37,177936,1586000,177937,3524968,177946,39,
178136,23,178036,1170000,178037,3525220,178054,24,
178237,29,178137,1170000,178139,3524876,178161,12,
178341,36,178242,1170000,178244,3525836,178263,21,
178442,38,178342,1586000,178343,3527240,178363,23,
178540,26,178443,1586000,178444,3526404,178457,27,
178639,15,178541,1274000,178544,3526404,178560,18,
178740,35,178640,1170000,178641,3526304,178663,9,
178840,29,178741,1586000,178742,3523240,178764,27,
178940,21,178841,1586000,178842,3522444,178860,21,
179041,27,178941,1586000,178942,3521064,178960,17,
179141,36,179041,1170000,179043,3522692,179062,16,
179242,31,179142,1170000,179143,3524180,179164,21,
179342,19,179243,1586000,179244,3524676,179259,18,
179443,32,179343,1170000,179344,3527900,179361,14,
179550,20,179444,1170000,179445,3526076,179462,18,
179600,54,179551,1170000,179552,3526572,179582,13,
179701,27,179601,1378000,179602,3528788,179618,33,
179802,30,179701,1378000,179702,3528932,179711,19,
179902,37,179803,1170000,179804,3529256,179820,16,
180002,35,179903,1170000,179904,3530216,179928,20,
180102,38,180003,1274000,180004,3528640,180021,21,
180203,18,180103,1482000,180104,3526372,180117,23,
180303,26,180204,1170000,180205,3526620,180222,12,
180404,8,180304,1170000,180305,3524008,180322,16,
180503,40,180404,1170000,180406,3524344,180438,4,
180604,24,180504,1586000,180505,3527884,180519,28,
180704,17,180605,1586000,180606,3527000,180622,19,
180805,21,180705,1482000,180706,3527248,180720,13,
180905,38,180807,1378000,180808,3528332,180824,15,
181005,33,180906,1586000,180907,3529000,180922,24,
181106,21,181006,1586000,181007,3527176,181023,22,
181206,19,181106,1586000,181108,3527424,181123,15,
181307,23,181207,1482000,181208,3527672,181223,14,
181407,33,181307,1170000,181309,3527860,181330,14,
181509,35,181408,1170000,181409,3525404,181429,21,
181609,30,181510,1170000,181515,3525460,181531,20,
181711,29,181610,1170000,181612,3524620,181631,19,
181811,35,181711,1378000,181712,3525612,181728,17,
181911,27,181812,1378000,181813,3525876,181830,18,
182012,18,181912,1586000,181913,3526124,181928,19,
182114,13,182013,1170000,182014,3527116,182032,14,
182212,33,182115,1170000,182116,3526428,182135,7,
182313,27,182213,1586000,182214,3529256,182229,22,
182414,20,182314,1274000,182315,3522768,182333,17,
182515,31,182414,1170000,182415,3523520,182435,12,
182614,36,182516,1170000,182517,3525752,182536,17,
182714,31,182615,1586000,182616,3526520,182636,24,
182815,21,182715,1586000,182716,3525264,182730,21,
182915,23,182815,1586000,182817,3528628,182836,16,
183022,27,182916,1586000,182916,3529124,182931,16,
183116,38,183023,1378000,183024,3530860,183045,19,
183217,30,183117,1378000,183118,3531604,183136,21,
183317,19,183217,1482000,183218,3529144,183239,20,
183418,25,183318,1586000,183319,3529640,183336,14,
183520,34,183418,1586000,183420,3529844,183437,23,
183619,22,183521,1586000,183522,3530092,183537,24,
183720,21,183620,1586000,183621,3530572,183643,14,
183820,23,183721,1586000,183725,3530984,183740,17,
183921,20,183821,1586000,183822,3529632,183840,19,
184024,21,183922,1586000,183924,3529536,183947,12,
184126,26,184024,1170000,184026,3528836,184046,13,
184223,32,184127,1274000,184128,3529132,184153,15,
184324,35,184227,1170000,184230,3523884,184250,21,
184422,44,184325,858000,184328,3524592,184356,20,
184524,24,184423,1378000,184424,3523552,184440,24,
184623,35,184525,1170000,184527,3525784,184550,13,
184724,16,184624,1274000,184625,3528016,184646,19,
184824,32,184725,1274000,184727,3528016,184747,10,
184925,29,184824,1482000,184825,3530364,184858,23,
185025,22,184925,1586000,184927,3527756,184943,20,
185125,24,185025,1170000,185027,3528748,185045,14,
185226,29,185126,1170000,185129,3523520,185148,16,
185326,29,185226,1586000,185227,3523224,185246,14,
185426,19,185327,1586000,185328,3523372,185343,19,
185528,18,185427,1586000,185428,3527608,185458,14,
185627,24,185528,1274000,185530,3526800,185546,13,
185728,30,185628,1378000,185629,3529076,185650,13,
185828,20,185729,1170000,185731,3529132,185753,21,
185929,30,185829,1170000,185830,3529876,185853,12,
186030,52,185929,1170000,185931,3531116,185978,18,
186129,38,186030,1586000,186031,3530168,186037,34,
186230,36,186129,1482000,186130,3527652,186140,25,
186331,29,186231,1170000,186232,3528148,186250,23,
186431,18,186332,1378000,186333,3524376,186348,17,
186532,28,186433,1170000,186435,3526856,186455,13,
186631,32,186533,1378000,186534,3529772,186568,17,
186732,11,186632,1170000,186633,3528628,186642,20,
186832,29,186732,1170000,186733,3529388,186754,5,
186932,30,186832,1378000,186833,3530628,186852,18,
187032,28,186933,1586000,186935,3530876,186952,19,
187133,32,187033,1586000,187034,3531124,187048,23,
187234,15,187134,1586000,187135,3533068,187150,23,
187334,29,187234,1274000,187235,3533316,187251,10,
187434,31,187335,1274000,187336,3525720,187354,17,
187535,27,187435,1274000,187436,3524392,187454,17,
187635,30,187535,1170000,187538,3525312,187556,13,
187735,42,187636,1170000,187637,3526536,187664,15,
187836,43,187736,1586000,187737,3526536,187753,23,
187937,28,187836,1586000,187837,3526784,187852,30,
188037,20,187937,1170000,187938,3530504,187955,16,
188137,23,188038,1170000,188039,3530504,188055,12,
188238,36,188139,1170000,188141,3530752,188158,13,
188338,17,188239,1586000,188240,3529672,188256,23,
188439,25,188339,1586000,188340,3529480,188355,14,
188539,30,188439,1170000,188441,3529236,188459,15,
188639,37,188540,1378000,188541,3529828,188557,20,
188740,19,188640,1586000,188641,3527628,188654,23,
188841,60,188740,1586000,188742,3528024,188806,14,
188941,33,188841,1482000,188842,3525376,188852,37,
189042,31,188942,1586000,188943,3525888,188952,20,
189142,33,189042,1378000,189044,3531096,189060,19,
189243,37,189143,1170000,189144,3531148,189161,19,
189343,31,189243,1170000,189244,3531348,189261,19,
189444,35,189344,1378000,189345,3530960,189362,18,
189544,32,189445,1274000,189446,3531456,189463,24,
189644,19,189544,1586000,189545,3531952,189560,21,
189745,47,189645,1170000,189646,3532072,189662,12,
189845,28,189745,1482000,189746,3525744,189764,31,
189946,31,189845,1482000,189846,3524760,189860,18,
190046,19,189947,1274000,189948,3529876,189965,20,
190147,19,190047,1378000,190048,3528580,190063,13,
190248,29,190147,1170000,190148,3528828,190165,11,
190348,37,190248,1274000,190250,3529824,190266,17,
190449,31,190349,1274000,190350,3529500,190367,24,
190550,16,190450,1378000,190451,3529500,190465,18,
190649,31,190551,1274000,190552,3532476,190570,13,
190751,16,190650,1274000,190651,3531360,190666,18,
190851,44,190752,1170000,190754,3530984,190776,9,
190952,37,190851,1274000,190852,3530740,190869,26,
191052,22,190952,1170000,190954,3528672,190971,22,
191153,28,191053,1170000,191055,3525564,191076,11,
191255,45,191153,1170000,191154,3527044,191174,16,
191355,27,191256,1586000,191257,3527740,191272,30,
191455,32,191355,1586000,191356,3528236,191371,18,
191557,10,191455,1586000,191456,3523552,191474,23,
191659,15,191557,858000,191558,3523552,191577,7,
191757,41,191661,1170000,191663,3526392,191685,11,
191857,28,191758,1170000,191759,3528880,191775,22,
191958,26,191858,1170000,191859,3528144,191875,15,
192058,25,191959,1274000,191960,3527804,191977,15,
192159,35,192059,1274000,192060,3526436,192077,17,
192259,33,192160,1586000,192161,3527176,192175,22,
192360,21,192259,1586000,192260,3527176,192273,23,
192460,27,192361,1170000,192362,3528692,192379,16,
192562,31,192460,1274000,192461,3529188,192478,15,
192660,30,192562,1586000,192563,3527612,192579,18,
192762,25,192661,1586000,192662,3526668,192677,20,
192862,26,192763,1170000,192764,3521928,192781,15,
192962,27,192863,1274000,192864,3524160,192881,13,
193062,29,192964,1170000,192965,3525648,192981,17,
193162,16,193063,1586000,193064,3524960,193079,19,
193263,24,193163,1586000,193165,3525456,193179,11,
193366,21,193264,1274000,193265,3528376,193280,16,
193464,22,193367,1170000,193368,3528624,193384,10,
193567,32,193465,1170000,193467,3529120,193482,12,
193666,26,193568,1378000,193569,3528632,193592,22,
193765,18,193667,1586000,193668,3527344,193681,18,
193866,29,193765,1170000,193767,3527508,193788,11,
193966,44,193867,1170000,193868,3526568,193885,17,
194067,33,193966,1482000,193969,3525192,193986,27,
194168,40,194069,858000,194071,3525440,194088,19,
194267,21,194169,1378000,194170,3522792,194188,21,
194368,25,194267,1170000,194268,3523140,194284,9,
194468,29,194369,1274000,194372,3527620,194391,16,
194568,23,194469,1170000,194471,3528612,194486,17,
194669,23,194569,1274000,194570,3528420,194588,13,
194769,40,194670,1170000,194673,3528996,194692,15,
194875,34,194770,1170000,194771,3528340,194794,23,
194972,32,194877,858000,194878,3528836,194896,19,
195073,25,194973,1586000,194974,3529084,194989,19,
195173,38,195074,1378000,195077,3524744,195109,16,
195274,45,195174,1482000,195179,3525008,195202,27,
195375,38,195274,1482000,195275,3529720,195284,30,
195474,31,195376,1170000,195378,3529432,195400,25,
195576,32,195475,1170000,195478,3528696,195498,17,
195676,35,195576,1274000,195578,3528548,195601,18,
195775,35,195677,1170000,195680,3529696,195709,23,
195876,34,195776,1586000,195777,3530236,195804,20,
195976,27,195876,1586000,195878,3528676,195894,25,
196077,15,195977,1586000,195978,3530192,195995,20,
196177,28,196077,1586000,196078,3530540,196092,11,
196277,36,196178,1378000,196179,3530392,196204,18,
196378,34,196278,1586000,196279,3529604,196297,25,
196478,34,196378,1586000,196380,3530076,196412,27,
196579,30,196479,1586000,196480,3528244,196489,24,
196679,28,196579,1586000,196580,3528592,196604,21,
196780,12,196679,1586000,196681,3528456,196696,19,
196880,22,196781,1586000,196782,3524504,196805,12,
196981,24,196881,1586000,196882,3524904,196905,15,
197081,32,196981,1586000,196982,3527384,197001,20,
197182,32,197082,1586000,197083,3527880,197105,19,
197284,26,197183,1586000,197185,3528576,197207,24,
197383,29,197285,1170000,197287,3529320,197312,18,
197484,31,197383,1170000,197384,3529096,197411,18,
197584,31,197491,1482000,197492,3530088,197519,21,
197688,23,197584,1586000,197585,3529400,197601,20,
197785,13,197692,1586000,197693,3524804,197708,20,
197886,19,197785,1586000,197786,3525028,197804,6,
197987,25,197887,1170000,197888,3528996,197906,13,
198087,27,197987,1378000,197989,3529988,198008,15,
198187,22,198088,1170000,198089,3528168,198106,20,
198288,24,198188,1170000,198189,3527528,198225,12,
198388,28,198288,1170000,198289,3528512,198307,17,
198488,23,198388,1586000,198389,3529256,198407,19,
198589,27,198489,1586000,198490,3529740,198507,16,
198689,22,198589,1170000,198590,3532056,198623,20,
198790,41,198690,1170000,198691,3530528,198711,12,
198890,44,198790,1170000,198792,3530856,198817,25,
198990,26,198890,1482000,198891,3525220,198907,29,
199091,32,198991,1170000,198992,3525896,199011,15,
199192,47,199093,1170000,199095,3527140,199121,21,
199292,40,199192,1586000,199193,3526108,199212,29,
199392,15,199292,1586000,199294,3517920,199308,28,
199492,16,199392,1586000,199393,3520072,199412,12,
199592,20,199493,1586000,199494,3519876,199509,12,
199693,27,199593,1586000,199594,3520504,199615,16,
199793,27,199693,1586000,199695,3520096,199716,19,
199894,19,199794,1170000,199795,3515532,199813,20,
199994,27,199895,1170000,199900,3516020,199924,12,
200094,38,199995,1170000,199996,3516516,200014,15,
200197,31,200095,1482000,200096,3514452,200112,24,
200295,40,200201,1170000,200202,3517924,200227,19,
200396,27,200296,1586000,200297,3511100,200312,27,
200496,36,200396,1170000,200397,3511200,200423,15,
200597,30,200496,1586000,200497,3516160,200513,23,
200697,26,200597,1378000,200599,3514972,200615,17,
200798,27,200698,1170000,200699,3515964,200715,16,
200898,35,200798,1170000,200800,3515484,200831,16,
201000,26,200898,1586000,200899,3514748,200915,22,
201100,18,201000,1586000,201001,3515244,201016,20,
201201,24,201101,1170000,201102,3515736,201127,8,
201301,15,201201,1378000,201202,3510856,201217,17,
201402,45,201302,1274000,201303,3511104,201328,8,
201502,12,201403,1482000,201404,3515240,201418,29,
201602,20,201502,1170000,201504,3515096,201522,9,
201704,26,201603,1378000,201604,3515148,201619,12,
201804,40,201704,1170000,201706,3515364,201725,18,
201904,35,201805,1586000,201806,3516472,201819,25,
202005,35,201905,1586000,201905,3516080,201921,25,
202105,20,202006,1170000,202007,3517676,202025,23,
202205,29,202106,1170000,202107,3517528,202122,11,
202306,36,202206,1482000,202207,3516788,202225,17,
202409,30,202307,1170000,202308,3515804,202325,20,
202507,24,202409,1482000,202411,3514620,202425,19,
202607,26,202508,1274000,202509,3514324,202527,15,
202708,34,202608,1274000,202609,3514592,202629,17,
202810,18,202708,1586000,202709,3514612,202724,23,
202909,33,202812,1586000,202814,3514984,202832,17,
203009,10,202910,962000,202911,3511140,202932,15,
203110,35,203010,1170000,203011,3510252,203042,6,
203211,36,203111,1482000,203112,3515480,203126,24,
203311,36,203211,1170000,203213,3515980,203230,20,
203412,40,203312,1170000,203313,3516972,203330,18,
203512,44,203412,1170000,203415,3517468,203432,20,
203612,36,203513,1586000,203517,3517076,203534,26,
203665,23,203613,1586000,203614,3517672,203627,26,
203764,28,203666,1586000,203667,3520896,203691,16,
203915,24,203764,1378000,203765,3519764,203784,17,
203964,20,203916,1378000,203917,3518880,203933,17,
204064,29,203964,1586000,203965,3519128,203985,13,
204164,16,204064,1586000,204066,3511704,204082,22,
204265,29,204165,1170000,204167,3511804,204189,11,
204366,36,204266,1170000,204267,3512896,204295,18,
204465,33,204366,1170000,204368,3513880,204385,23,
204568,27,204466,1586000,204467,3514376,204483,20,
204667,20,204571,1170000,204572,3515864,204594,21,
204769,20,204667,1170000,204668,3516052,204692,9,
204867,25,204770,1170000,204771,3516200,204787,13,
204968,32,204868,1378000,204871,3516104,204905,16,
205068,32,204969,1274000,204971,3512012,204988,19,
205168,35,205069,1170000,205070,3512756,205094,16,
205268,37,205169,1378000,205170,3513460,205190,21,
205369,31,205269,1378000,205270,3514204,205285,20,
205469,20,205369,1586000,205370,3514452,205385,21,
205569,23,205470,1378000,205471,3518172,205488,14,
205670,21,205570,1586000,205571,3518420,205585,16,
205770,27,205671,1170000,205672,3517904,205690,16,
205871,29,205771,1378000,205772,3518308,205791,16,
205972,22,205871,1274000,205872,3512440,205891,17,
206072,34,205972,1170000,205974,3512440,205994,13,
206172,27,206072,1378000,206074,3514736,206093,21,
206272,38,206173,1170000,206174,3514836,206197,17,
206373,26,206272,1586000,206273,3513948,206286,25,
206473,19,206373,1274000,206374,3517172,206390,17,
206573,36,206474,1170000,206475,3517916,206490,12,
206674,33,206574,1586000,206575,3518164,206589,23,
206774,37,206675,1170000,206676,3514392,206700,21,
206875,22,206775,1378000,206776,3513496,206792,22,
206975,29,206875,1170000,206876,3513252,206897,13,
207082,33,206975,1482000,206976,3514588,206993,18,
207186,17,207083,1378000,207084,3515084,207101,23,
207283,30,207187,962000,207189,3517812,207220,11,
207384,18,207284,1170000,207287,3518804,207305,15,
207484,27,207384,1170000,207386,3517472,207412,8,
207584,29,207484,1378000,207486,3517572,207503,17,
207685,20,207585,1274000,207586,3512404,207605,17,
207785,30,207685,1170000,207686,3513296,207708,12,
207886,39,207785,1586000,207787,3515976,207801,21,
207986,25,207886,1586000,207887,3515932,207903,28,
208086,25,207986,1586000,207987,3516428,208003,18,
208187,23,208087,1482000,208088,3519648,208104,17,
208287,39,208187,1170000,208189,3519896,208205,12,
208387,32,208287,1586000,208288,3520144,208303,24,
208488,29,208388,1274000,208389,3519900,208406,19,
208588,30,208488,1170000,208490,3518420,208506,16,
208688,38,208589,1274000,208590,3518612,208606,17,
208788,31,208689,1378000,208690,3519700,208706,23,
208891,38,208789,1586000,208790,3517404,208805,20,
208991,30,208892,1586000,208893,3515992,208910,30,
209092,25,208992,1586000,208993,3514760,209007,19,
209192,24,209092,1586000,209093,3519704,209111,19,
209292,30,209192,1586000,209193,3519956,209210,18,
209392,14,209293,1378000,209294,3520008,209309,20,
209493,31,209393,1586000,209394,3520160,209409,12,
209593,40,209493,1586000,209495,3520656,209512,22,
209694,22,209594,1586000,209595,3519636,209609,23,
209794,42,209694,1586000,209695,3519696,209710,17,
209895,24,209794,1378000,209795,3514492,209810,22,
209995,30,209895,1170000,209896,3514740,209913,13,
210096,32,209995,1378000,209996,3519452,210013,17,
210196,30,210097,1378000,210098,3519700,210120,21,
210296,24,210196,1274000,210198,3517544,210214,18,
210397,33,210297,1170000,210298,3518092,210317,14,
210497,30,210398,1274000,210399,3519084,210415,19,
210599,20,210497,1378000,210498,3519524,210515,20,
210698,26,210600,1170000,210601,3523244,210619,14,
210800,12,210699,1378000,210700,3520936,210715,15,
210900,35,210801,1170000,210803,3520320,210821,10,
211000,27,210901,1170000,210902,3520324,210920,18,
211101,25,211001,1170000,211002,3519884,211020,15,
