execute_time,in_depth,input_rows,input_cols,filter_rows,filter_cols,stride_rows,stride_cols,pad_rows,pad_cols,out_depth,out_rows,out_cols,
0.024702,192,28,28,1,1,1,1,0,0,96,28,28,
0.100654,96,28,28,3,3,1,1,1,1,128,28,28,
0.012823,192,28,28,1,1,1,1,0,0,64,28,28,
0.009781,192,28,28,1,1,1,1,0,0,32,28,28,
0.018503,256,28,28,1,1,1,1,0,0,64,28,28,
0.014551,256,28,28,1,1,1,1,0,0,32,28,28,
0.06853,32,28,28,5,5,1,1,2,2,96,28,28,
0.029126,256,28,28,1,1,1,1,0,0,128,28,28,
0.172034,128,28,28,3,3,1,1,1,1,192,28,28,
0.030378,256,28,28,1,1,1,1,0,0,128,28,28,
0.013282,480,14,14,1,1,1,1,0,0,64,14,14,
0.006835,480,14,14,1,1,1,1,0,0,16,14,14,
0.008106,16,14,14,5,5,1,1,2,2,48,14,14,
0.01441,480,14,14,1,1,1,1,0,0,96,14,14,
0.052432,96,14,14,3,3,1,1,1,1,204,14,14,
0.023076,480,14,14,1,1,1,1,0,0,192,14,14,
0.004197,508,4,4,1,1,1,1,0,0,128,4,4,
0.191529,3,224,224,7,7,2,2,2,2,64,112,112,
0.025302,64,56,56,1,1,1,1,0,0,64,56,56,
0.325854,64,56,56,3,3,1,1,1,1,192,56,56,
0.005942,192,28,28,1,1,1,1,0,0,16,28,28,
0.015739,16,28,28,5,5,1,1,2,2,32,28,28,
0.021911,192,28,28,1,1,1,1,0,0,96,28,28,
0.096174,96,28,28,3,3,1,1,1,1,128,28,28,
0.017172,192,28,28,1,1,1,1,0,0,64,28,28,
0.011721,192,28,28,1,1,1,1,0,0,32,28,28,
0.017299,256,28,28,1,1,1,1,0,0,64,28,28,
0.012691,256,28,28,1,1,1,1,0,0,32,28,28,
0.064711,32,28,28,5,5,1,1,2,2,96,28,28,
0.035692,256,28,28,1,1,1,1,0,0,128,28,28,
0.174155,128,28,28,3,3,1,1,1,1,192,28,28,
0.032598,256,28,28,1,1,1,1,0,0,128,28,28,
0.010032,480,14,14,1,1,1,1,0,0,64,14,14,
0.005459,480,14,14,1,1,1,1,0,0,16,14,14,
0.007596,16,14,14,5,5,1,1,2,2,48,14,14,
0.016262,480,14,14,1,1,1,1,0,0,96,14,14,
0.041019,96,14,14,3,3,1,1,1,1,204,14,14,
0.024711,480,14,14,1,1,1,1,0,0,192,14,14,
0.004907,508,4,4,1,1,1,1,0,0,128,4,4,
0.184798,3,224,224,7,7,2,2,2,2,64,112,112,
0.020676,64,56,56,1,1,1,1,0,0,64,56,56,
0.345183,64,56,56,3,3,1,1,1,1,192,56,56,
0.008283,192,28,28,1,1,1,1,0,0,16,28,28,
0.020288,16,28,28,5,5,1,1,2,2,32,28,28,
0.017221,192,28,28,1,1,1,1,0,0,96,28,28,
0.09001,96,28,28,3,3,1,1,1,1,128,28,28,
0.016268,192,28,28,1,1,1,1,0,0,64,28,28,
0.00992,192,28,28,1,1,1,1,0,0,32,28,28,
0.021339,256,28,28,1,1,1,1,0,0,64,28,28,
0.01632,256,28,28,1,1,1,1,0,0,32,28,28,
0.067265,32,28,28,5,5,1,1,2,2,96,28,28,
0.031799,256,28,28,1,1,1,1,0,0,128,28,28,
0.185176,128,28,28,3,3,1,1,1,1,192,28,28,
0.03237,256,28,28,1,1,1,1,0,0,128,28,28,
0.009519,480,14,14,1,1,1,1,0,0,64,14,14,
0.008288,480,14,14,1,1,1,1,0,0,16,14,14,
0.00848,16,14,14,5,5,1,1,2,2,48,14,14,
0.017232,480,14,14,1,1,1,1,0,0,96,14,14,
0.043914,96,14,14,3,3,1,1,1,1,204,14,14,
0.021267,480,14,14,1,1,1,1,0,0,192,14,14,
0.007016,508,4,4,1,1,1,1,0,0,128,4,4,
0.193077,3,224,224,7,7,2,2,2,2,64,112,112,
0.020857,64,56,56,1,1,1,1,0,0,64,56,56,
0.331739,64,56,56,3,3,1,1,1,1,192,56,56,
0.007359,192,28,28,1,1,1,1,0,0,16,28,28,
0.014886,16,28,28,5,5,1,1,2,2,32,28,28,
0.017376,192,28,28,1,1,1,1,0,0,96,28,28,
0.091168,96,28,28,3,3,1,1,1,1,128,28,28,
0.015635,192,28,28,1,1,1,1,0,0,64,28,28,
0.010563,192,28,28,1,1,1,1,0,0,32,28,28,
0.019497,256,28,28,1,1,1,1,0,0,64,28,28,
0.011428,256,28,28,1,1,1,1,0,0,32,28,28,
0.067062,32,28,28,5,5,1,1,2,2,96,28,28,
0.03301,256,28,28,1,1,1,1,0,0,128,28,28,
0.17848,128,28,28,3,3,1,1,1,1,192,28,28,
0.031558,256,28,28,1,1,1,1,0,0,128,28,28,
0.011411,480,14,14,1,1,1,1,0,0,64,14,14,
0.005795,480,14,14,1,1,1,1,0,0,16,14,14,
0.006574,16,14,14,5,5,1,1,2,2,48,14,14,
0.013118,480,14,14,1,1,1,1,0,0,96,14,14,
0.041396,96,14,14,3,3,1,1,1,1,204,14,14,
0.025536,480,14,14,1,1,1,1,0,0,192,14,14,
0.003827,508,4,4,1,1,1,1,0,0,128,4,4,
0.183622,3,224,224,7,7,2,2,2,2,64,112,112,
0.022824,64,56,56,1,1,1,1,0,0,64,56,56,
0.346856,64,56,56,3,3,1,1,1,1,192,56,56,
0.005192,192,28,28,1,1,1,1,0,0,16,28,28,
0.016212,16,28,28,5,5,1,1,2,2,32,28,28,
0.022233,192,28,28,1,1,1,1,0,0,96,28,28,
0.10176,96,28,28,3,3,1,1,1,1,128,28,28,
0.016514,192,28,28,1,1,1,1,0,0,64,28,28,
0.018724,192,28,28,1,1,1,1,0,0,32,28,28,
0.018129,256,28,28,1,1,1,1,0,0,64,28,28,
0.011445,256,28,28,1,1,1,1,0,0,32,28,28,
0.064264,32,28,28,5,5,1,1,2,2,96,28,28,
0.03298,256,28,28,1,1,1,1,0,0,128,28,28,
0.176581,128,28,28,3,3,1,1,1,1,192,28,28,
0.031217,256,28,28,1,1,1,1,0,0,128,28,28,
0.011525,480,14,14,1,1,1,1,0,0,64,14,14,
0.006832,480,14,14,1,1,1,1,0,0,16,14,14,
0.007648,16,14,14,5,5,1,1,2,2,48,14,14,
0.019321,480,14,14,1,1,1,1,0,0,96,14,14,
0.040773,96,14,14,3,3,1,1,1,1,204,14,14,
0.02902,480,14,14,1,1,1,1,0,0,192,14,14,
0.00505,508,4,4,1,1,1,1,0,0,128,4,4,
0.196188,3,224,224,7,7,2,2,2,2,64,112,112,
0.022269,64,56,56,1,1,1,1,0,0,64,56,56,
0.330066,64,56,56,3,3,1,1,1,1,192,56,56,
0.006359,192,28,28,1,1,1,1,0,0,16,28,28,
0.016908,16,28,28,5,5,1,1,2,2,32,28,28,
0.018543,192,28,28,1,1,1,1,0,0,96,28,28,
0.089353,96,28,28,3,3,1,1,1,1,128,28,28,
0.013244,192,28,28,1,1,1,1,0,0,64,28,28,
0.011422,192,28,28,1,1,1,1,0,0,32,28,28,
0.023501,256,28,28,1,1,1,1,0,0,64,28,28,
0.015286,256,28,28,1,1,1,1,0,0,32,28,28,
0.067362,32,28,28,5,5,1,1,2,2,96,28,28,
0.028286,256,28,28,1,1,1,1,0,0,128,28,28,
0.171993,128,28,28,3,3,1,1,1,1,192,28,28,
0.028952,256,28,28,1,1,1,1,0,0,128,28,28,
0.012215,480,14,14,1,1,1,1,0,0,64,14,14,
0.005658,480,14,14,1,1,1,1,0,0,16,14,14,
0.008017,16,14,14,5,5,1,1,2,2,48,14,14,
0.012427,480,14,14,1,1,1,1,0,0,96,14,14,
0.041852,96,14,14,3,3,1,1,1,1,204,14,14,
0.02203,480,14,14,1,1,1,1,0,0,192,14,14,
0.005335,508,4,4,1,1,1,1,0,0,128,4,4,
0.187512,3,224,224,7,7,2,2,2,2,64,112,112,
0.018776,64,56,56,1,1,1,1,0,0,64,56,56,
0.337607,64,56,56,3,3,1,1,1,1,192,56,56,
0.006199,192,28,28,1,1,1,1,0,0,16,28,28,
0.0182,16,28,28,5,5,1,1,2,2,32,28,28,
0.02642,192,28,28,1,1,1,1,0,0,96,28,28,
0.107271,96,28,28,3,3,1,1,1,1,128,28,28,
0.019683,192,28,28,1,1,1,1,0,0,64,28,28,
0.00873,192,28,28,1,1,1,1,0,0,32,28,28,
0.016186,256,28,28,1,1,1,1,0,0,64,28,28,
0.009797,256,28,28,1,1,1,1,0,0,32,28,28,
0.063852,32,28,28,5,5,1,1,2,2,96,28,28,
0.035766,256,28,28,1,1,1,1,0,0,128,28,28,
0.176425,128,28,28,3,3,1,1,1,1,192,28,28,
0.029081,256,28,28,1,1,1,1,0,0,128,28,28,
0.009842,480,14,14,1,1,1,1,0,0,64,14,14,
0.005142,480,14,14,1,1,1,1,0,0,16,14,14,
0.008784,16,14,14,5,5,1,1,2,2,48,14,14,
0.016806,480,14,14,1,1,1,1,0,0,96,14,14,
0.041927,96,14,14,3,3,1,1,1,1,204,14,14,
0.019805,480,14,14,1,1,1,1,0,0,192,14,14,
0.004623,508,4,4,1,1,1,1,0,0,128,4,4,
0.18546,3,224,224,7,7,2,2,2,2,64,112,112,
0.025196,64,56,56,1,1,1,1,0,0,64,56,56,
0.327325,64,56,56,3,3,1,1,1,1,192,56,56,
0.009084,192,28,28,1,1,1,1,0,0,16,28,28,
0.022918,16,28,28,5,5,1,1,2,2,32,28,28,
0.023379,192,28,28,1,1,1,1,0,0,96,28,28,
0.097644,96,28,28,3,3,1,1,1,1,128,28,28,
0.014064,192,28,28,1,1,1,1,0,0,64,28,28,
0.00948,192,28,28,1,1,1,1,0,0,32,28,28,
0.021743,256,28,28,1,1,1,1,0,0,64,28,28,
0.01744,256,28,28,1,1,1,1,0,0,32,28,28,
0.074804,32,28,28,5,5,1,1,2,2,96,28,28,
0.031444,256,28,28,1,1,1,1,0,0,128,28,28,
0.177993,128,28,28,3,3,1,1,1,1,192,28,28,
0.032991,256,28,28,1,1,1,1,0,0,128,28,28,
0.012018,480,14,14,1,1,1,1,0,0,64,14,14,
0.005936,480,14,14,1,1,1,1,0,0,16,14,14,
0.006102,16,14,14,5,5,1,1,2,2,48,14,14,
0.016327,480,14,14,1,1,1,1,0,0,96,14,14,
0.061108,96,14,14,3,3,1,1,1,1,204,14,14,
0.029262,480,14,14,1,1,1,1,0,0,192,14,14,
0.003563,508,4,4,1,1,1,1,0,0,128,4,4,
0.193577,3,224,224,7,7,2,2,2,2,64,112,112,
0.01745,64,56,56,1,1,1,1,0,0,64,56,56,
0.329759,64,56,56,3,3,1,1,1,1,192,56,56,
0.006167,192,28,28,1,1,1,1,0,0,16,28,28,
0.021578,16,28,28,5,5,1,1,2,2,32,28,28,
0.024967,192,28,28,1,1,1,1,0,0,96,28,28,
0.094066,96,28,28,3,3,1,1,1,1,128,28,28,
0.014187,192,28,28,1,1,1,1,0,0,64,28,28,
0.01292,192,28,28,1,1,1,1,0,0,32,28,28,
0.018269,256,28,28,1,1,1,1,0,0,64,28,28,
0.012851,256,28,28,1,1,1,1,0,0,32,28,28,
0.082832,32,28,28,5,5,1,1,2,2,96,28,28,
0.030375,256,28,28,1,1,1,1,0,0,128,28,28,
0.187115,128,28,28,3,3,1,1,1,1,192,28,28,
0.029632,256,28,28,1,1,1,1,0,0,128,28,28,
0.009175,480,14,14,1,1,1,1,0,0,64,14,14,
0.004086,480,14,14,1,1,1,1,0,0,16,14,14,
0.006605,16,14,14,5,5,1,1,2,2,48,14,14,
0.020547,480,14,14,1,1,1,1,0,0,96,14,14,
0.050803,96,14,14,3,3,1,1,1,1,204,14,14,
0.033858,480,14,14,1,1,1,1,0,0,192,14,14,
0.001908,508,4,4,1,1,1,1,0,0,128,4,4,
0.188035,3,224,224,7,7,2,2,2,2,64,112,112,
0.023755,64,56,56,1,1,1,1,0,0,64,56,56,
0.336805,64,56,56,3,3,1,1,1,1,192,56,56,
0.006974,192,28,28,1,1,1,1,0,0,16,28,28,
0.016901,16,28,28,5,5,1,1,2,2,32,28,28,
0.019919,192,28,28,1,1,1,1,0,0,96,28,28,
0.092798,96,28,28,3,3,1,1,1,1,128,28,28,
0.015135,192,28,28,1,1,1,1,0,0,64,28,28,
0.012346,192,28,28,1,1,1,1,0,0,32,28,28,
0.020989,256,28,28,1,1,1,1,0,0,64,28,28,
0.014306,256,28,28,1,1,1,1,0,0,32,28,28,
0.071147,32,28,28,5,5,1,1,2,2,96,28,28,
0.028722,256,28,28,1,1,1,1,0,0,128,28,28,
0.179022,128,28,28,3,3,1,1,1,1,192,28,28,
0.028562,256,28,28,1,1,1,1,0,0,128,28,28,
0.009636,480,14,14,1,1,1,1,0,0,64,14,14,
0.004911,480,14,14,1,1,1,1,0,0,16,14,14,
0.009203,16,14,14,5,5,1,1,2,2,48,14,14,
0.012207,480,14,14,1,1,1,1,0,0,96,14,14,
0.042431,96,14,14,3,3,1,1,1,1,204,14,14,
0.020802,480,14,14,1,1,1,1,0,0,192,14,14,
0.015952,508,4,4,1,1,1,1,0,0,128,4,4,
0.195205,3,224,224,7,7,2,2,2,2,64,112,112,
0.019179,64,56,56,1,1,1,1,0,0,64,56,56,
0.339936,64,56,56,3,3,1,1,1,1,192,56,56,
0.006152,192,28,28,1,1,1,1,0,0,16,28,28,
0.019094,16,28,28,5,5,1,1,2,2,32,28,28,
0.020747,192,28,28,1,1,1,1,0,0,96,28,28,
0.093799,96,28,28,3,3,1,1,1,1,128,28,28,
0.016893,192,28,28,1,1,1,1,0,0,64,28,28,
0.017604,192,28,28,1,1,1,1,0,0,32,28,28,
0.016994,256,28,28,1,1,1,1,0,0,64,28,28,
0.010942,256,28,28,1,1,1,1,0,0,32,28,28,
0.076208,32,28,28,5,5,1,1,2,2,96,28,28,
0.032611,256,28,28,1,1,1,1,0,0,128,28,28,
0.178883,128,28,28,3,3,1,1,1,1,192,28,28,
0.029336,256,28,28,1,1,1,1,0,0,128,28,28,
0.01271,480,14,14,1,1,1,1,0,0,64,14,14,
0.004877,480,14,14,1,1,1,1,0,0,16,14,14,
0.005919,16,14,14,5,5,1,1,2,2,48,14,14,
0.012841,480,14,14,1,1,1,1,0,0,96,14,14,
0.038737,96,14,14,3,3,1,1,1,1,204,14,14,
0.028591,480,14,14,1,1,1,1,0,0,192,14,14,
0.010978,508,4,4,1,1,1,1,0,0,128,4,4,
0.190801,3,224,224,7,7,2,2,2,2,64,112,112,
0.02101,64,56,56,1,1,1,1,0,0,64,56,56,
0.325963,64,56,56,3,3,1,1,1,1,192,56,56,
0.005677,192,28,28,1,1,1,1,0,0,16,28,28,
0.014701,16,28,28,5,5,1,1,2,2,32,28,28,
0.016175,192,28,28,1,1,1,1,0,0,96,28,28,
0.088394,96,28,28,3,3,1,1,1,1,128,28,28,
0.019318,192,28,28,1,1,1,1,0,0,64,28,28,
0.015668,192,28,28,1,1,1,1,0,0,32,28,28,
0.018238,256,28,28,1,1,1,1,0,0,64,28,28,
0.010477,256,28,28,1,1,1,1,0,0,32,28,28,
0.065304,32,28,28,5,5,1,1,2,2,96,28,28,
0.032657,256,28,28,1,1,1,1,0,0,128,28,28,
0.174734,128,28,28,3,3,1,1,1,1,192,28,28,
0.030117,256,28,28,1,1,1,1,0,0,128,28,28,
0.00801,480,14,14,1,1,1,1,0,0,64,14,14,
0.004194,480,14,14,1,1,1,1,0,0,16,14,14,
0.005904,16,14,14,5,5,1,1,2,2,48,14,14,
0.016026,480,14,14,1,1,1,1,0,0,96,14,14,
0.039133,96,14,14,3,3,1,1,1,1,204,14,14,
0.026216,480,14,14,1,1,1,1,0,0,192,14,14,
0.006171,508,4,4,1,1,1,1,0,0,128,4,4,
0.183864,3,224,224,7,7,2,2,2,2,64,112,112,
0.018038,64,56,56,1,1,1,1,0,0,64,56,56,
0.330604,64,56,56,3,3,1,1,1,1,192,56,56,
0.006281,192,28,28,1,1,1,1,0,0,16,28,28,
0.014808,16,28,28,5,5,1,1,2,2,32,28,28,
0.019313,192,28,28,1,1,1,1,0,0,96,28,28,
0.097555,96,28,28,3,3,1,1,1,1,128,28,28,
0.013381,192,28,28,1,1,1,1,0,0,64,28,28,
0.009721,192,28,28,1,1,1,1,0,0,32,28,28,
0.01896,256,28,28,1,1,1,1,0,0,64,28,28,
0.010671,256,28,28,1,1,1,1,0,0,32,28,28,
0.069422,32,28,28,5,5,1,1,2,2,96,28,28,
0.03,256,28,28,1,1,1,1,0,0,128,28,28,
0.171117,128,28,28,3,3,1,1,1,1,192,28,28,
0.032383,256,28,28,1,1,1,1,0,0,128,28,28,
0.012606,480,14,14,1,1,1,1,0,0,64,14,14,
0.006743,480,14,14,1,1,1,1,0,0,16,14,14,
0.01026,16,14,14,5,5,1,1,2,2,48,14,14,
0.020617,480,14,14,1,1,1,1,0,0,96,14,14,
0.044196,96,14,14,3,3,1,1,1,1,204,14,14,
0.019829,480,14,14,1,1,1,1,0,0,192,14,14,
0.005028,508,4,4,1,1,1,1,0,0,128,4,4,
0.19016,3,224,224,7,7,2,2,2,2,64,112,112,
0.018526,64,56,56,1,1,1,1,0,0,64,56,56,
0.324581,64,56,56,3,3,1,1,1,1,192,56,56,
0.006943,192,28,28,1,1,1,1,0,0,16,28,28,
0.019027,16,28,28,5,5,1,1,2,2,32,28,28,
0.019505,192,28,28,1,1,1,1,0,0,96,28,28,
0.098055,96,28,28,3,3,1,1,1,1,128,28,28,
0.013896,192,28,28,1,1,1,1,0,0,64,28,28,
0.010115,192,28,28,1,1,1,1,0,0,32,28,28,
0.021718,256,28,28,1,1,1,1,0,0,64,28,28,
0.01144,256,28,28,1,1,1,1,0,0,32,28,28,
0.066436,32,28,28,5,5,1,1,2,2,96,28,28,
0.03362,256,28,28,1,1,1,1,0,0,128,28,28,
0.174186,128,28,28,3,3,1,1,1,1,192,28,28,
0.029562,256,28,28,1,1,1,1,0,0,128,28,28,
0.008203,480,14,14,1,1,1,1,0,0,64,14,14,
0.009508,480,14,14,1,1,1,1,0,0,16,14,14,
0.008322,16,14,14,5,5,1,1,2,2,48,14,14,
0.017362,480,14,14,1,1,1,1,0,0,96,14,14,
0.044186,96,14,14,3,3,1,1,1,1,204,14,14,
0.024596,480,14,14,1,1,1,1,0,0,192,14,14,
0.004261,508,4,4,1,1,1,1,0,0,128,4,4,
0.191669,3,224,224,7,7,2,2,2,2,64,112,112,
0.021284,64,56,56,1,1,1,1,0,0,64,56,56,
0.347087,64,56,56,3,3,1,1,1,1,192,56,56,
0.006233,192,28,28,1,1,1,1,0,0,16,28,28,
0.017447,16,28,28,5,5,1,1,2,2,32,28,28,
0.019247,192,28,28,1,1,1,1,0,0,96,28,28,
0.089509,96,28,28,3,3,1,1,1,1,128,28,28,
0.014072,192,28,28,1,1,1,1,0,0,64,28,28,
0.007957,192,28,28,1,1,1,1,0,0,32,28,28,
0.019948,256,28,28,1,1,1,1,0,0,64,28,28,
0.010241,256,28,28,1,1,1,1,0,0,32,28,28,
0.066107,32,28,28,5,5,1,1,2,2,96,28,28,
0.044649,256,28,28,1,1,1,1,0,0,128,28,28,
0.197104,128,28,28,3,3,1,1,1,1,192,28,28,
0.031086,256,28,28,1,1,1,1,0,0,128,28,28,
0.012371,480,14,14,1,1,1,1,0,0,64,14,14,
0.006418,480,14,14,1,1,1,1,0,0,16,14,14,
0.005784,16,14,14,5,5,1,1,2,2,48,14,14,
0.011721,480,14,14,1,1,1,1,0,0,96,14,14,
0.036225,96,14,14,3,3,1,1,1,1,204,14,14,
0.0229,480,14,14,1,1,1,1,0,0,192,14,14,
0.007518,508,4,4,1,1,1,1,0,0,128,4,4,
0.198621,3,224,224,7,7,2,2,2,2,64,112,112,
0.019851,64,56,56,1,1,1,1,0,0,64,56,56,
0.329156,64,56,56,3,3,1,1,1,1,192,56,56,
0.01047,192,28,28,1,1,1,1,0,0,16,28,28,
0.017068,16,28,28,5,5,1,1,2,2,32,28,28,
0.024727,192,28,28,1,1,1,1,0,0,96,28,28,
0.088698,96,28,28,3,3,1,1,1,1,128,28,28,
0.014907,192,28,28,1,1,1,1,0,0,64,28,28,
0.008308,192,28,28,1,1,1,1,0,0,32,28,28,
0.017878,256,28,28,1,1,1,1,0,0,64,28,28,
0.019806,256,28,28,1,1,1,1,0,0,32,28,28,
0.085901,32,28,28,5,5,1,1,2,2,96,28,28,
0.0278,256,28,28,1,1,1,1,0,0,128,28,28,
0.168228,128,28,28,3,3,1,1,1,1,192,28,28,
0.037567,256,28,28,1,1,1,1,0,0,128,28,28,
0.011309,480,14,14,1,1,1,1,0,0,64,14,14,
0.006574,480,14,14,1,1,1,1,0,0,16,14,14,
0.009202,16,14,14,5,5,1,1,2,2,48,14,14,
0.013292,480,14,14,1,1,1,1,0,0,96,14,14,
0.043852,96,14,14,3,3,1,1,1,1,204,14,14,
0.020325,480,14,14,1,1,1,1,0,0,192,14,14,
0.002077,508,4,4,1,1,1,1,0,0,128,4,4,
0.183917,3,224,224,7,7,2,2,2,2,64,112,112,
0.019839,64,56,56,1,1,1,1,0,0,64,56,56,
0.333977,64,56,56,3,3,1,1,1,1,192,56,56,
0.005627,192,28,28,1,1,1,1,0,0,16,28,28,
0.014662,16,28,28,5,5,1,1,2,2,32,28,28,
0.016886,192,28,28,1,1,1,1,0,0,96,28,28,
0.103636,96,28,28,3,3,1,1,1,1,128,28,28,
0.020117,192,28,28,1,1,1,1,0,0,64,28,28,
0.014817,192,28,28,1,1,1,1,0,0,32,28,28,
0.017803,256,28,28,1,1,1,1,0,0,64,28,28,
0.011003,256,28,28,1,1,1,1,0,0,32,28,28,
0.06337,32,28,28,5,5,1,1,2,2,96,28,28,
0.029168,256,28,28,1,1,1,1,0,0,128,28,28,
0.182371,128,28,28,3,3,1,1,1,1,192,28,28,
0.030464,256,28,28,1,1,1,1,0,0,128,28,28,
0.01163,480,14,14,1,1,1,1,0,0,64,14,14,
0.015396,480,14,14,1,1,1,1,0,0,16,14,14,
0.010275,16,14,14,5,5,1,1,2,2,48,14,14,
0.013513,480,14,14,1,1,1,1,0,0,96,14,14,
0.039469,96,14,14,3,3,1,1,1,1,204,14,14,
0.024184,480,14,14,1,1,1,1,0,0,192,14,14,
0.00501,508,4,4,1,1,1,1,0,0,128,4,4,
0.202983,3,224,224,7,7,2,2,2,2,64,112,112,
0.022785,64,56,56,1,1,1,1,0,0,64,56,56,
0.334843,64,56,56,3,3,1,1,1,1,192,56,56,
0.006995,192,28,28,1,1,1,1,0,0,16,28,28,
0.020326,16,28,28,5,5,1,1,2,2,32,28,28,
0.022281,192,28,28,1,1,1,1,0,0,96,28,28,
0.115525,96,28,28,3,3,1,1,1,1,128,28,28,
0.013998,192,28,28,1,1,1,1,0,0,64,28,28,
0.008004,192,28,28,1,1,1,1,0,0,32,28,28,
0.0312,256,28,28,1,1,1,1,0,0,64,28,28,
0.014911,256,28,28,1,1,1,1,0,0,32,28,28,
0.06854,32,28,28,5,5,1,1,2,2,96,28,28,
0.033984,256,28,28,1,1,1,1,0,0,128,28,28,
0.175548,128,28,28,3,3,1,1,1,1,192,28,28,
0.030783,256,28,28,1,1,1,1,0,0,128,28,28,
0.008249,480,14,14,1,1,1,1,0,0,64,14,14,
0.005108,480,14,14,1,1,1,1,0,0,16,14,14,
0.00758,16,14,14,5,5,1,1,2,2,48,14,14,
0.018243,480,14,14,1,1,1,1,0,0,96,14,14,
0.052726,96,14,14,3,3,1,1,1,1,204,14,14,
0.028429,480,14,14,1,1,1,1,0,0,192,14,14,
0.005513,508,4,4,1,1,1,1,0,0,128,4,4,
0.196854,3,224,224,7,7,2,2,2,2,64,112,112,
0.019596,64,56,56,1,1,1,1,0,0,64,56,56,
0.324492,64,56,56,3,3,1,1,1,1,192,56,56,
0.006835,192,28,28,1,1,1,1,0,0,16,28,28,
0.020605,16,28,28,5,5,1,1,2,2,32,28,28,
0.01779,192,28,28,1,1,1,1,0,0,96,28,28,
0.098667,96,28,28,3,3,1,1,1,1,128,28,28,
0.011509,192,28,28,1,1,1,1,0,0,64,28,28,
0.012625,192,28,28,1,1,1,1,0,0,32,28,28,
0.016419,256,28,28,1,1,1,1,0,0,64,28,28,
0.009696,256,28,28,1,1,1,1,0,0,32,28,28,
0.064595,32,28,28,5,5,1,1,2,2,96,28,28,
0.026883,256,28,28,1,1,1,1,0,0,128,28,28,
0.180306,128,28,28,3,3,1,1,1,1,192,28,28,
0.033633,256,28,28,1,1,1,1,0,0,128,28,28,
0.011571,480,14,14,1,1,1,1,0,0,64,14,14,
0.006087,480,14,14,1,1,1,1,0,0,16,14,14,
0.007506,16,14,14,5,5,1,1,2,2,48,14,14,
0.013551,480,14,14,1,1,1,1,0,0,96,14,14,
0.036967,96,14,14,3,3,1,1,1,1,204,14,14,
0.02223,480,14,14,1,1,1,1,0,0,192,14,14,
0.00196,508,4,4,1,1,1,1,0,0,128,4,4,
0.20324,3,224,224,7,7,2,2,2,2,64,112,112,
0.020431,64,56,56,1,1,1,1,0,0,64,56,56,
0.334369,64,56,56,3,3,1,1,1,1,192,56,56,
0.008227,192,28,28,1,1,1,1,0,0,16,28,28,
0.023995,16,28,28,5,5,1,1,2,2,32,28,28,
0.018215,192,28,28,1,1,1,1,0,0,96,28,28,
0.093352,96,28,28,3,3,1,1,1,1,128,28,28,
0.014573,192,28,28,1,1,1,1,0,0,64,28,28,
0.009472,192,28,28,1,1,1,1,0,0,32,28,28,
0.01697,256,28,28,1,1,1,1,0,0,64,28,28,
0.016265,256,28,28,1,1,1,1,0,0,32,28,28,
0.068631,32,28,28,5,5,1,1,2,2,96,28,28,
0.035525,256,28,28,1,1,1,1,0,0,128,28,28,
0.17091,128,28,28,3,3,1,1,1,1,192,28,28,
0.027796,256,28,28,1,1,1,1,0,0,128,28,28,
0.011116,480,14,14,1,1,1,1,0,0,64,14,14,
0.003991,480,14,14,1,1,1,1,0,0,16,14,14,
0.006163,16,14,14,5,5,1,1,2,2,48,14,14,
0.017524,480,14,14,1,1,1,1,0,0,96,14,14,
0.04354,96,14,14,3,3,1,1,1,1,204,14,14,
0.029551,480,14,14,1,1,1,1,0,0,192,14,14,
0.003582,508,4,4,1,1,1,1,0,0,128,4,4,
0.18771,3,224,224,7,7,2,2,2,2,64,112,112,
0.021075,64,56,56,1,1,1,1,0,0,64,56,56,
0.329604,64,56,56,3,3,1,1,1,1,192,56,56,
0.008802,192,28,28,1,1,1,1,0,0,16,28,28,
0.017198,16,28,28,5,5,1,1,2,2,32,28,28,
0.022831,192,28,28,1,1,1,1,0,0,96,28,28,
0.095394,96,28,28,3,3,1,1,1,1,128,28,28,
0.013547,192,28,28,1,1,1,1,0,0,64,28,28,
0.010511,192,28,28,1,1,1,1,0,0,32,28,28,
0.018255,256,28,28,1,1,1,1,0,0,64,28,28,
0.013088,256,28,28,1,1,1,1,0,0,32,28,28,
0.077193,32,28,28,5,5,1,1,2,2,96,28,28,
0.029547,256,28,28,1,1,1,1,0,0,128,28,28,
0.171661,128,28,28,3,3,1,1,1,1,192,28,28,
0.036132,256,28,28,1,1,1,1,0,0,128,28,28,
0.016249,480,14,14,1,1,1,1,0,0,64,14,14,
0.007091,480,14,14,1,1,1,1,0,0,16,14,14,
0.007512,16,14,14,5,5,1,1,2,2,48,14,14,
0.015079,480,14,14,1,1,1,1,0,0,96,14,14,
0.048575,96,14,14,3,3,1,1,1,1,204,14,14,
0.026658,480,14,14,1,1,1,1,0,0,192,14,14,
0.002453,508,4,4,1,1,1,1,0,0,128,4,4,
0.180898,3,224,224,7,7,2,2,2,2,64,112,112,
0.019803,64,56,56,1,1,1,1,0,0,64,56,56,
0.332718,64,56,56,3,3,1,1,1,1,192,56,56,
0.008255,192,28,28,1,1,1,1,0,0,16,28,28,
0.017811,16,28,28,5,5,1,1,2,2,32,28,28,
0.019949,192,28,28,1,1,1,1,0,0,96,28,28,
0.099743,96,28,28,3,3,1,1,1,1,128,28,28,
