Time  [ms],GPU Frequency [KHz],Time  [ms],GPU Load [%],Time  [ms],CPU Load [%],Time  [ms],Memory Usage [KB],Memory Usage [KB] App,Time  [ms],CPU Load (Normalized) [%]
39771,310000,54879,0,54885,100,54885,1362496,136864.989247312,54891,100
39871,310000,54979,0,54980,100,54981,1363276,137644.989247312,54986,100
39972,310000,55080,0,55081,100,55082,1363724,138092.989247312,55099,100
40078,310000,55186,0,55187,100,55188,1362224,136592.989247312,55199,100
40179,310000,55286,0,55287,100,55288,1362096,136464.989247312,55298,100
40279,310000,55387,0,55388,100,55388,1362216,136584.989247312,55394,100
40380,310000,55487,28,55489,100,55492,1362584,136952.989247312,55516,100
40480,310000,55588,28,55589,100,55590,1363076,137444.989247312,55610,100
40589,310000,55696,28,55698,100,55699,1364232,138600.989247312,55740,100
40690,310000,55798,28,55800,100,55800,1362736,137104.989247312,55821,100
40794,310000,55902,28,55905,97,55906,1363356,137724.989247312,55912,97
40894,310000,56002,28,56003,100,56005,1363580,137948.989247312,56022,100
40994,310000,56102,28,56103,95,56104,1364040,138408.989247312,56129,95
41098,310000,56206,28,56207,100,56208,1362200,136568.989247312,56223,100
41193,310000,56301,28,56305,100,56306,1362428,136796.989247312,56339,100
41293,310000,56402,28,56411,97,56412,1363172,137540.989247312,56428,97
41398,310000,56506,28,56507,100,56510,1363840,138208.989247312,56529,100
41494,310000,56605,28,56606,100,56610,1362188,136556.989247312,56625,100
41595,310000,56703,28,56705,100,56706,1362388,136756.989247312,56725,100
41695,310000,56803,28,56804,100,56805,1362948,137316.989247312,56825,100
41798,310000,56906,25,56907,100,56908,1363420,137788.989247312,56914,100
41904,310000,57012,25,57013,100,57015,1364412,138780.989247312,57022,100
42005,310000,57113,25,57114,100,57115,1362332,136700.989247312,57132,100
42105,310000,57213,25,57214,100,57215,1362828,137196.989247312,57223,100
42206,200000,57315,25,57316,100,57317,1363448,137816.989247312,57346,100
42306,200000,57414,25,57415,100,57416,1364216,138584.989247312,57438,100
42407,310000,57521,25,57523,100,57524,1362260,136628.989247312,57544,100
42511,310000,57618,25,57619,100,57620,1362628,136996.989247312,57636,100
42615,310000,57722,0,57724,100,57725,1363072,137440.989247312,57730,100
42716,310000,57824,0,57825,100,57826,1363592,137960.989247312,57832,100
42817,310000,57925,0,57926,100,57927,1363920,138288.989247312,57945,100
42918,310000,58025,0,58027,100,58027,1361652,136020.989247312,58041,100
43021,310000,58128,0,58129,100,58130,1361928,136296.989247312,58138,100
43071,310000,58179,0,58180,100,58181,1362796,137164.989247312,58196,100
43172,310000,58279,27,58281,97,58282,1363168,137536.989247312,58292,97
43272,310000,58380,27,58382,100,58383,1364332,138700.989247312,58402,100
43378,310000,58487,27,58488,97,58501,1362272,136640.989247312,58508,97
43479,310000,58587,27,58589,100,58590,1362892,137260.989247312,58596,100
43580,310000,58688,27,58689,100,58690,1363016,137384.989247312,58707,100
43681,310000,58788,27,58790,100,58790,1363112,137480.989247312,58796,100
43783,310000,58891,27,58892,100,58893,1363380,137748.989247312,58907,100
43888,310000,58995,27,58997,97,58997,1365292,139660.989247312,59024,97
43990,310000,59098,27,59099,100,59100,1362176,136544.989247312,59111,100
44095,310000,59203,27,59206,97,59207,1362920,137288.989247312,59218,97
44196,200000,59303,27,59305,100,59306,1363664,138032.989247312,59312,100
44296,200000,59404,27,59411,97,59412,1362696,137064.989247312,59426,97
44396,200000,59505,27,59506,100,59508,1362920,137288.989247312,59536,100
44497,310000,59605,27,59606,97,59607,1363416,137784.989247312,59612,97
44598,310000,59706,30,59707,100,59708,1363932,138300.989247312,59713,100
44700,310000,59807,30,59808,100,59809,1364800,139168.989247312,59832,100
44800,310000,59908,30,59909,100,59910,1363096,137464.989247312,59924,100
44900,310000,60008,30,60009,100,60010,1363688,138056.989247312,60025,100
45001,310000,60109,30,60110,100,60111,1364036,138404.989247312,60129,100
45101,310000,60209,30,60215,100,60216,1364160,138528.989247312,60230,100
45218,310000,60326,30,60328,100,60332,1361928,136296.989247312,60338,100
45321,310000,60429,30,60430,97,60431,1362620,136988.989247312,60459,97
45418,310000,60526,30,60528,100,60534,1362992,137360.989247312,60556,100
45519,310000,60627,30,60629,100,60631,1363416,137784.989247312,60644,100
45620,310000,60728,30,60729,100,60730,1363788,138156.989247312,60743,100
45727,200000,60835,30,60836,95,60836,1362768,137136.989247312,60843,95
45827,200000,60935,30,60936,80,60936,1362916,137284.989247312,60943,80
45931,200000,61038,29,61040,88,61041,1364056,138424.989247312,61049,88
46031,200000,61139,29,61140,97,61141,1364728,139096.989247312,61151,97
46132,200000,61240,29,61241,100,61242,1363272,137640.989247312,61247,100
46238,310000,61345,29,61346,100,61347,1363644,138012.989247312,61352,100
46333,310000,61441,29,61442,100,61443,1364016,138384.989247312,61448,100
46433,310000,61541,29,61542,100,61543,1364368,138736.989247312,61548,100
46534,310000,61642,29,61643,100,61644,1364492,138860.989247312,61658,100
46635,310000,61742,29,61744,82,61745,1362936,137304.989247312,61767,83
46735,310000,61843,29,61844,97,61845,1362952,137320.989247312,61859,97
46835,310000,61943,29,61945,100,61945,1363620,137988.989247312,61958,100
46936,310000,62044,29,62045,100,62048,1364736,139104.989247312,62071,100
47038,310000,62145,29,62147,97,62147,1362956,137324.989247312,62187,97
47138,310000,62246,29,62247,100,62248,1363748,138116.989247312,62267,100
47239,310000,62347,31,62348,97,62349,1364368,138736.989247312,62356,97
47342,310000,62450,31,62454,100,62464,1364864,139232.989247312,62488,100
47446,310000,62554,31,62556,100,62557,1365112,139480.989247312,62580,100
47546,310000,62655,31,62657,100,62658,1363280,137648.989247312,62678,100
47598,310000,62706,31,62708,100,62709,1363280,137648.989247312,62727,100
47698,310000,62806,31,62808,100,62809,1363864,138232.989247312,62828,100
47798,310000,62906,31,62907,100,62908,1364704,139072.989247312,62914,100
47908,310000,63016,31,63017,97,63018,1365276,139644.989247312,63072,97
48008,310000,63116,31,63117,100,63118,1364084,138452.989247312,63123,100
48109,310000,63217,31,63218,97,63220,1364860,139228.989247312,63237,97
48209,310000,63317,31,63318,100,63319,1365356,139724.989247312,63335,100
48310,310000,63419,31,63421,100,63422,1365976,140344.989247312,63428,100
48410,310000,63518,31,63519,97,63520,1363216,137584.989247312,63541,97
48511,310000,63619,0,63620,100,63621,1363292,137660.989247312,63626,100
48611,310000,63719,0,63720,100,63721,1363488,137856.989247312,63726,100
48712,310000,63820,0,63822,100,63823,1364228,138596.989247312,63828,100
48813,310000,63921,26,63922,100,63923,1364452,138820.989247312,63930,100
48916,310000,64023,26,64025,100,64026,1364788,139156.989247312,64047,100
49018,310000,64126,26,64127,100,64128,1363796,138164.989247312,64136,100
49119,310000,64226,26,64228,100,64228,1364416,138784.989247312,64238,100
49219,310000,64327,26,64328,100,64329,1364812,139180.989247312,64350,100
49320,310000,64428,26,64429,100,64430,1365656,140024.989247312,64451,100
49420,310000,64528,26,64529,100,64530,1363496,137864.989247312,64552,100
49521,310000,64628,26,64630,100,64631,1363692,138060.989247312,64645,100
49622,310000,64730,26,64731,100,64732,1364416,138784.989247312,64765,100
49723,310000,64830,26,64832,100,64833,1364540,138908.989247312,64838,100
49831,310000,64939,26,64940,100,64941,1365532,139900.989247312,64959,100
49929,310000,65037,26,65039,100,65040,1364524,138892.989247312,65066,100
50030,310000,65138,26,65140,100,65141,1364788,139156.989247312,65160,100
50131,310000,65239,26,65240,97,65241,1365036,139404.989247312,65254,97
50231,310000,65339,28,65340,97,65341,1363728,138096.989247312,65359,97
50332,310000,65440,28,65441,100,65442,1364124,138492.989247312,65458,100
50433,310000,65541,28,65542,100,65543,1364124,138492.989247312,65554,100
50534,310000,65641,28,65642,100,65643,1364820,139188.989247312,65665,100
50635,310000,65742,28,65744,100,65746,1365316,139684.989247312,65771,100
50734,310000,65842,28,65843,97,65844,1364252,138620.989247312,65860,97
50837,310000,65945,28,65946,100,65948,1365120,139488.989247312,65959,100
50949,310000,66058,28,66059,100,66060,1365656,140024.989247312,66075,100
51051,310000,66158,28,66160,94,66161,1366276,140644.989247312,66186,94
51150,310000,66258,28,66259,92,66261,1363844,138212.989247312,66270,92
51250,310000,66358,28,66359,94,66360,1364216,138584.989247312,66377,95
51354,310000,66462,27,66463,100,66469,1364664,139032.989247312,66479,100
51451,310000,66559,27,66561,90,66573,1364192,138560.989247312,66596,90
51565,310000,66673,27,66675,97,66676,1364108,138476.989247312,66684,97
51666,310000,66773,27,66775,100,66776,1363348,137716.989247312,66800,100
51766,310000,66874,27,66875,100,66876,1364064,138432.989247312,66891,100
51867,310000,66974,27,66976,100,66977,1364160,138528.989247312,66997,100
51967,310000,67075,27,67076,97,67077,1365160,139528.989247312,67093,97
52068,310000,67176,27,67177,100,67178,1362908,137276.989247312,67183,100
52121,310000,67229,27,67232,95,67232,1363248,137616.989247312,67270,95
52270,310000,67378,27,67379,87,67380,1363664,138032.989247312,67389,85
52371,310000,67479,27,67480,70,67481,1364088,138456.989247312,67491,71
52472,310000,67580,27,67582,76,67587,1362208,136576.989247312,67607,77
52572,310000,67679,32,67680,95,67681,1363364,137732.989247312,67690,94
52674,310000,67782,32,67783,97,67785,1363984,138352.989247312,67799,97
52772,310000,67880,32,67882,100,67882,1364912,139280.989247312,67891,100
52873,310000,67981,32,67982,100,67983,1366028,140396.989247312,68016,100
52973,310000,68081,32,68086,100,68087,1363920,138288.989247312,68092,100
53074,310000,68185,32,68187,100,68189,1364192,138560.989247312,68205,100
53174,310000,68282,32,68283,100,68283,1365132,139500.989247312,68292,100
53224,310000,68332,32,68333,100,68334,1365304,139672.989247312,68339,100
53325,310000,68432,32,68434,97,68436,1365800,140168.989247312,68440,97
53428,310000,68535,32,68537,97,68538,1365312,139680.989247312,68542,97
53578,310000,68686,32,68689,98,68692,1366280,140648.989247312,68709,98
53628,310000,68736,32,68738,100,68739,1366404,140772.989247312,68766,100
53732,310000,68840,32,68842,100,68843,1366776,141144.989247312,68848,100
53833,310000,68940,32,68942,100,68942,1364456,138824.989247312,68947,100
53988,310000,69096,27,69097,100,69107,1364440,138808.989247312,69112,100
54038,310000,69146,27,69147,100,69148,1364812,139180.989247312,69153,100
54139,310000,69246,27,69247,100,69248,1365580,139948.989247312,69254,100
54247,310000,69355,27,69356,97,69357,1366248,140616.989247312,69372,97
54348,310000,69455,0,69456,100,69457,1364944,139312.989247312,69471,100
54449,310000,69556,0,69558,100,69558,1365044,139412.989247312,69564,100
54551,310000,69659,0,69660,100,69661,1365784,140152.989247312,69677,100
54652,310000,69760,0,69761,100,69762,1366440,140808.989247312,69779,100
54753,310000,69860,0,69862,100,69862,1364232,138600.989247312,69868,100
54853,310000,69961,0,69962,100,69963,1364572,138940.989247312,69968,100
54954,310000,70062,0,70063,100,70064,1364744,139112.989247312,70075,100
55055,310000,70162,0,70164,100,70164,1365712,140080.989247312,70170,100
55155,310000,70263,0,70265,100,70277,1366328,140696.989247312,70285,100
55256,310000,70364,0,70365,100,70366,1364620,138988.989247312,70390,100
55356,310000,70464,0,70465,100,70466,1365612,139980.989247312,70471,100
55457,310000,70565,24,70566,97,70567,1365812,140180.989247312,70576,97
55558,310000,70666,24,70667,100,70679,1367020,141388.989247312,70697,100
55659,310000,70766,24,70768,97,70768,1364740,139108.989247312,70781,97
55762,310000,70870,24,70872,100,70872,1364864,139232.989247312,70886,100
55863,310000,70971,24,70972,97,70973,1365112,139480.989247312,70979,97
55964,310000,71072,24,71073,100,71074,1366324,140692.989247312,71088,100
56064,310000,71172,24,71173,100,71174,1364728,139096.989247312,71195,100
56168,310000,71275,24,71277,97,71282,1365144,139512.989247312,71288,97
56268,310000,71376,24,71377,100,71382,1365576,139944.989247312,71390,100
56369,310000,71476,24,71484,100,71487,1366068,140436.989247312,71492,100
56469,310000,71576,24,71578,100,71582,1366164,140532.989247312,71589,100
56569,310000,71677,19,71680,100,71682,1364472,138840.989247312,71711,100
56670,310000,71778,19,71780,100,71787,1365340,139708.989247312,71808,100
56771,200000,71878,19,71880,97,71881,1365960,140328.989247312,71894,96
56872,310000,71979,19,71983,97,71989,1366772,141140.989247312,72001,97
56972,310000,72080,19,72081,100,72088,1365192,139560.989247312,72106,100
57073,310000,72180,19,72182,100,72183,1365084,139452.989247312,72211,100
57173,310000,72281,0,72282,97,72283,1365552,139920.989247312,72294,97
57274,310000,72382,0,72383,100,72395,1366816,141184.989247312,72411,100
57374,310000,72482,0,72483,100,72489,1364876,139244.989247312,72498,100
57478,310000,72586,0,72589,97,72590,1365000,139368.989247312,72608,97
57579,310000,72687,0,72690,100,72691,1365492,139860.989247312,72696,100
57681,310000,72789,0,72790,97,72791,1365960,140328.989247312,72796,97
57781,310000,72891,0,72893,100,72894,1366576,140944.989247312,72921,100
57885,310000,72995,0,72996,100,72997,1365196,139564.989247312,73009,100
57985,310000,73093,0,73094,100,73095,1365432,139800.989247312,73100,100
58085,310000,73193,29,73194,100,73195,1365804,140172.989247312,73201,100
58186,310000,73294,29,73296,75,73297,1368568,142936.989247312,73304,73
58286,310000,73394,29,73395,100,73396,1364972,139340.989247312,73400,100
58387,310000,73494,29,73496,97,73496,1365316,139684.989247312,73502,97
58488,310000,73596,29,73597,100,73598,1365984,140352.989247312,73605,100
58588,310000,73696,0,73697,100,73698,1366848,141216.989247312,73703,100
58689,310000,73796,0,73801,100,73802,1366868,141236.989247312,73854,100
58789,310000,73897,0,73899,97,73900,1365416,139784.989247312,73907,97
58889,310000,73997,0,73999,100,74000,1365788,140156.989247312,74021,100
58990,310000,74098,0,74099,100,74100,1366596,140964.989247312,74112,100
59090,310000,74198,0,74199,97,74200,1367212,141580.989247312,74217,97
59191,310000,74298,0,74300,100,74301,1365132,139500.989247312,74317,100
59297,310000,74404,0,74406,100,74415,1365820,140188.989247312,74433,100
59396,310000,74504,0,74505,100,74506,1366040,140408.989247312,74512,100
59497,310000,74604,0,74605,100,74606,1366732,141100.989247312,74642,100
59598,310000,74706,25,74708,100,74709,1367328,141696.989247312,74730,100
59698,310000,74806,25,74807,95,74808,1366016,140384.989247312,74814,95
59802,310000,74912,25,74913,100,74915,1366264,140632.989247312,74924,100
59903,310000,75010,25,75012,97,75013,1366712,141080.989247312,75025,95
60004,200000,75124,25,75126,93,75127,1367236,141604.989247312,75148,95
60106,200000,75214,25,75215,100,75216,1365104,139472.989247312,75230,100
60207,310000,75314,25,75316,100,75316,1365448,139816.989247312,75340,100
60307,310000,75415,0,75416,97,75417,1366092,140460.989247312,75422,97
60407,310000,75515,0,75516,100,75517,1366832,141200.989247312,75521,100
60511,310000,75619,0,75620,100,75621,1367672,142040.989247312,75675,100
60614,310000,75723,0,75725,100,75726,1366300,140668.989247312,75755,100
60715,310000,75823,28,75825,83,75826,1366700,141068.989247312,75830,84
60765,310000,75873,28,75874,100,75875,1367044,141412.989247312,75880,100
60866,310000,75973,28,75975,100,75976,1367664,142032.989247312,75980,100
60967,310000,76075,28,76076,97,76077,1366060,140428.989247312,76082,97
61067,310000,76175,28,76176,100,76177,1366604,140972.989247312,76184,100
61168,310000,76275,28,76277,100,76277,1367596,141964.989247312,76288,100
61279,310000,76388,28,76390,100,76391,1367680,142048.989247312,76397,100
61382,310000,76490,28,76491,100,76492,1366596,140964.989247312,76511,100
61485,310000,76592,28,76593,95,76594,1366556,140924.989247312,76600,95
61587,310000,76694,28,76696,100,76697,1367060,141428.989247312,76703,100
61687,310000,76795,28,76797,100,76798,1367676,142044.989247312,76822,100
61788,310000,76896,28,76897,100,76898,1368420,142788.989247312,76929,100
61888,310000,76996,28,76997,100,76998,1366084,140452.989247312,77026,100
61990,310000,77097,28,77099,100,77100,1366912,141280.989247312,77132,100
62092,310000,77200,26,77201,95,77202,1367480,141848.989247312,77214,95
62196,310000,77303,26,77305,100,77306,1368348,142716.989247312,77318,100
62297,200000,77417,26,77419,100,77421,1366528,140896.989247312,77428,100
62398,200000,77506,26,77508,100,77509,1366848,141216.989247312,77527,100
62498,310000,77609,26,77613,100,77621,1367216,141584.989247312,77629,100
62599,310000,77707,26,77708,97,77709,1367984,142352.989247312,77737,97
62699,310000,77807,26,77817,97,77821,1368528,142896.989247312,77829,97
62809,310000,77916,26,77920,97,77921,1366576,140944.989247312,77927,97
62908,310000,78023,26,78027,100,78028,1367032,141400.989247312,78042,100
63013,310000,78121,26,78123,100,78126,1367880,142248.989247312,78133,100
63114,310000,78222,26,78224,100,78225,1368572,142940.989247312,78239,100
63215,310000,78323,26,78324,100,78325,1366708,141076.989247312,78338,100
63315,310000,78424,26,78425,100,78426,1367204,141572.989247312,78438,100
63416,310000,78524,25,78526,100,78527,1367576,141944.989247312,78542,100
63517,310000,78625,25,78626,100,78627,1367972,142340.989247312,78645,100
63617,310000,78730,25,78731,100,78733,1368616,142984.989247312,78739,100
63728,310000,78836,25,78837,100,78837,1366400,140768.989247312,78843,100
63830,310000,78938,25,78940,100,78941,1366800,141168.989247312,78946,100
63931,310000,79039,25,79040,100,79041,1367172,141540.989247312,79058,100
64032,310000,79140,25,79141,100,79142,1367880,142248.989247312,79155,100
64084,310000,79192,25,79193,100,79196,1368500,142868.989247312,79241,100
64185,310000,79292,25,79294,100,79295,1366540,140908.989247312,79320,100
64285,310000,79393,25,79394,97,79395,1367036,141404.989247312,79408,97
64386,200000,79493,25,79495,100,79496,1367632,142000.989247312,79502,100
64487,200000,79595,25,79596,100,79604,1368448,142816.989247312,79612,100
64600,200000,79707,27,79709,100,79710,1366168,140536.989247312,79729,100
64700,200000,79808,27,79810,100,79812,1366488,140856.989247312,79839,100
64808,200000,79916,27,79917,100,79918,1367480,141848.989247312,79937,100
64908,310000,80016,27,80017,100,80019,1367848,142216.989247312,80049,100
65009,310000,80116,27,80118,100,80128,1368672,143040.989247312,80161,100
65110,310000,80219,27,80221,100,80222,1366592,140960.989247312,80236,100
65213,310000,80322,27,80323,90,80325,1367212,141580.989247312,80340,91
65313,310000,80421,27,80425,100,80427,1367756,142124.989247312,80472,100
65414,310000,80524,27,80531,97,80537,1367588,141956.989247312,80551,97
65516,310000,80624,27,80625,100,80635,1365060,139428.989247312,80649,100
