Time  [ms],GPU Frequency [KHz],Time  [ms],GPU Load [%],Time  [ms],CPU Load [%],Time  [ms],Memory Usage [KB],Memory Usage [KB] App,Time  [ms],CPU Load (Normalized) [%]
360944,310000,370012,30,370014,100,370019,1321072,109224.457627119,370045,67
360999,310000,370059,30,370061,100,370063,1320976,109128.457627119,370091,67
361099,310000,370159,30,370161,97,370162,1320720,108872.457627119,370210,65
361219,310000,370281,30,370283,100,370289,1322040,110192.457627119,370318,67
361333,310000,370415,30,370426,100,370433,1322316,110468.457627119,370465,67
361424,310000,370484,30,370485,100,370486,1323400,111552.457627119,370516,67
361525,310000,370585,30,370587,97,370589,1321648,109800.457627119,370608,65
361625,310000,370685,30,370687,89,370690,1320716,108868.457627119,370705,60
361726,310000,370786,30,370788,100,370789,1330552,118704.457627119,370811,67
361829,310000,370889,0,370891,100,370892,1329112,117264.457627119,370964,67
361960,310000,371034,0,371036,100,371039,1329556,117708.457627119,371074,67
362035,310000,371096,0,371104,100,371106,1331964,120116.457627119,371153,67
362139,310000,371199,28,371200,100,371202,1326868,115020.457627119,371233,67
362249,310000,371309,28,371310,100,371312,1328408,116560.457627119,371341,67
362349,310000,371409,28,371411,100,371412,1329880,118032.457627119,371473,67
362448,310000,371508,28,371511,100,371516,1329044,117196.457627119,371583,67
362551,310000,371610,28,371612,100,371615,1330792,118944.457627119,371635,67
362652,310000,371713,28,371715,89,371716,1329896,118048.457627119,371725,59
362759,310000,371819,28,371821,100,371822,1337960,126112.457627119,371875,67
362857,310000,371917,28,371919,100,371920,1335948,124100.457627119,371944,67
362963,310000,372047,28,372049,98,372099,1344160,132312.457627119,372121,66
363074,310000,372135,28,372150,100,372153,1339572,127724.457627119,372183,67
363161,310000,372220,28,372228,100,372230,1339532,127684.457627119,372248,67
363269,310000,372329,28,372330,97,372332,1336556,124708.457627119,372360,65
363393,310000,372453,28,372464,97,372465,1337244,125396.457627119,372564,64
363505,310000,372565,28,372567,97,372568,1338644,126796.457627119,372577,67
363582,310000,372642,28,372644,100,372650,1338516,126668.457627119,372703,67
363682,310000,372742,28,372756,97,372757,1341100,129252.457627119,372791,65
363783,310000,372843,28,372845,100,372850,1341548,129700.457627119,372861,67
363885,310000,372945,28,372946,97,372956,1353364,141516.457627119,372973,65
364009,310000,373069,28,373070,100,373072,1349644,137796.457627119,373190,67
364131,310000,373197,28,373199,100,373200,1349120,137272.457627119,373231,67
364210,310000,373270,28,373272,96,373274,1350816,138968.457627119,373313,65
364313,200000,373373,28,373374,100,373375,1350588,138740.457627119,373403,67
364415,200000,373475,27,373486,100,373488,1348088,136240.457627119,373509,67
364479,200000,373539,27,373541,100,373542,1350712,138864.457627119,373596,67
364573,310000,373632,27,373634,100,373635,1348712,136864.457627119,373672,67
364673,310000,373734,27,373736,97,373741,1349088,137240.457627119,373774,65
364774,310000,373834,27,373835,91,373837,1350500,138652.457627119,373856,61
364942,310000,374002,27,374004,100,374008,1351292,139444.457627119,374110,67
365052,310000,374111,27,374113,100,374114,1357704,145856.457627119,374203,67
365150,310000,374210,27,374218,95,374219,1355296,143448.457627119,374236,64
365254,310000,374314,27,374320,100,374371,1354544,142696.457627119,374415,67
365358,310000,374419,27,374429,100,374430,1355300,143452.457627119,374566,67
365508,310000,374569,27,374570,98,374574,1356532,144684.457627119,374592,66
365534,310000,374600,27,374601,100,374603,1354920,143072.457627119,374681,67
365637,310000,374698,26,374701,100,374703,1356300,144452.457627119,374723,67
365736,310000,374797,26,374798,97,374801,1353872,142024.457627119,374816,65
365837,310000,374897,26,374898,92,374900,1361500,149652.457627119,374939,62
365942,310000,375002,26,375003,100,375005,1353668,141820.457627119,375042,67
366043,310000,375107,26,375109,100,375110,1359108,147260.457627119,375172,67
366159,310000,375219,0,375221,100,375222,1357000,145152.457627119,375248,67
366267,310000,375327,0,375334,100,375335,1355044,143196.457627119,375399,67
366366,310000,375427,0,375441,100,375451,1357236,145388.457627119,375514,67
366455,310000,375515,0,375581,100,375595,1359132,147284.457627119,375628,67
366569,310000,375638,0,375640,100,375642,1357592,145744.457627119,375663,67
366632,200000,375697,0,375700,100,375702,1356768,144920.457627119,375734,67
366734,200000,375794,0,375800,100,375802,1355180,143332.457627119,375831,67
366835,200000,375896,32,375903,95,375905,1356256,144408.457627119,375989,63
366939,310000,375999,32,376002,100,376003,1360224,148376.457627119,376017,67
367047,310000,376107,0,376120,100,376122,1364160,152312.457627119,376223,67
367165,310000,376258,0,376264,100,376266,1364252,152404.457627119,376310,67
367253,310000,376315,0,376319,100,376320,1367600,155752.457627119,376330,67
367347,310000,376407,0,376417,100,376418,1365168,153320.457627119,376455,67
367455,310000,376515,0,376519,100,376520,1366816,154968.457627119,376550,67
367551,310000,376611,0,376612,100,376616,1369256,157408.457627119,376695,67
367651,310000,376711,0,376715,100,376717,1369428,157580.457627119,376729,67
367753,310000,376814,0,376822,97,376829,1369468,157620.457627119,376851,65
367853,310000,376913,0,376914,100,376916,1370516,158668.457627119,376935,67
367958,310000,377018,0,377020,93,377021,1371644,159796.457627119,377031,62
368069,310000,377129,30,377130,100,377132,1380076,168228.457627119,377192,67
368168,310000,377228,30,377233,100,377239,1378068,166220.457627119,377261,67
368263,310000,377323,30,377325,100,377326,1383052,171204.457627119,377426,67
368411,310000,377471,30,377473,100,377474,1383056,171208.457627119,377502,66
368461,310000,377521,30,377529,95,377540,1378168,166320.457627119,377619,67
368561,310000,377621,30,377625,100,377631,1379344,167496.457627119,377698,67
368669,310000,377730,30,377735,100,377736,1383188,171340.457627119,377763,67
368770,310000,377830,30,377831,100,377840,1380632,168784.457627119,377855,67
368880,200000,377940,30,377942,100,377943,1380548,168700.457627119,377957,67
368979,200000,378040,30,378041,97,378046,1379420,167572.457627119,378058,65
369091,310000,378151,30,378152,97,378166,1384936,173088.457627119,378182,65
369205,310000,378265,26,378269,97,378270,1387036,175188.457627119,378397,65
369339,310000,378411,26,378412,100,378414,1387156,175308.457627119,378433,67
369447,310000,378507,0,378519,97,378521,1385984,174136.457627119,378590,66
369532,310000,378592,0,378596,100,378601,1384900,173052.457627119,378622,67
369612,310000,378673,0,378687,100,378751,1386900,175052.457627119,378801,67
369742,310000,378802,0,378813,100,378818,1386108,174260.457627119,378838,67
369815,310000,378875,0,378876,96,378878,1385584,173736.457627119,378885,64
369919,310000,378979,0,378981,100,378982,1385716,173868.457627119,378999,67
370018,310000,379080,0,379084,100,379086,1384960,173112.457627119,379099,67
370120,310000,379180,0,379181,100,379182,1393228,181380.457627119,379236,67
370230,310000,379290,0,379295,100,379297,1386464,174616.457627119,379307,67
370330,310000,379390,0,379391,100,379393,1388532,176684.457627119,379464,67
370430,310000,379490,0,379492,97,379494,1385696,173848.457627119,379504,64
370549,310000,379609,27,379611,96,379612,1382612,170764.457627119,379631,65
370647,310000,379707,27,379715,100,379717,1383608,171760.457627119,379752,67
370746,310000,379806,27,379829,100,379850,1386616,174768.457627119,379857,67
370855,310000,379915,27,379927,100,379936,1384092,172244.457627119,379969,67
370948,310000,380012,27,380020,97,380034,1385124,173276.457627119,380068,65
371053,200000,380114,27,380116,100,380121,1387156,175308.457627119,380138,67
371160,200000,380220,27,380222,100,380226,1389572,177724.457627119,380336,67
371277,310000,380337,27,380340,100,380341,1385316,173468.457627119,380358,67
371363,310000,380458,27,380464,97,380470,1386444,174596.457627119,380562,66
371503,310000,380571,27,380573,100,380575,1380684,168836.457627119,380604,67
371599,310000,380659,27,380661,100,380662,1383104,171256.457627119,380671,67
371713,310000,380773,28,380774,97,380776,1382432,170584.457627119,380802,65
371821,310000,380880,28,380883,97,380885,1384296,172448.457627119,380926,65
371921,310000,380981,28,380983,100,380984,1386392,174544.457627119,381028,67
372028,310000,381088,28,381092,100,381094,1385800,173952.457627119,381109,67
372131,310000,381191,28,381193,97,381194,1386920,175072.457627119,381221,65
372230,310000,381290,28,381291,97,381293,1386492,174644.457627119,381305,65
372344,310000,381404,28,381406,97,381407,1392656,180808.457627119,381439,65
372449,310000,381509,28,381510,100,381512,1385696,173848.457627119,381629,67
372571,310000,381631,0,381642,100,381644,1380284,168436.457627119,381682,67
372650,310000,381717,0,381719,100,381720,1383200,171352.457627119,381743,67
372754,310000,381814,0,381815,100,381816,1381108,169260.457627119,381913,67
372855,310000,381916,0,381922,100,381924,1382056,170208.457627119,381995,67
373026,310000,382097,0,382100,100,382102,1381744,169896.457627119,382111,67
373070,310000,382130,0,382131,92,382133,1380872,169024.457627119,382149,63
373170,310000,382230,23,382232,100,382234,1382348,170500.457627119,382269,67
373275,310000,382335,23,382337,95,382349,1383828,171980.457627119,382375,64
373377,310000,382437,23,382439,97,382441,1382960,171112.457627119,382455,65
373489,200000,382549,23,382550,97,382552,1392308,180460.457627119,382588,65
373590,310000,382649,23,382651,100,382653,1385116,173268.457627119,382829,67
373771,310000,382831,23,382838,100,382840,1382572,170724.457627119,382854,67
373795,310000,382857,23,382858,100,382869,1383860,172012.457627119,382879,67
373895,310000,382955,23,382957,94,382959,1380208,168360.457627119,383012,63
373995,310000,383055,23,383057,100,383058,1382116,170268.457627119,383066,67
374094,310000,383154,23,383155,100,383157,1383928,172080.457627119,383230,67
374199,310000,383259,23,383260,100,383262,1382048,170200.457627119,383282,67
374300,310000,383360,23,383362,100,383366,1383740,171892.457627119,383390,67
374401,310000,383461,28,383466,90,383468,1385460,173612.457627119,383478,60
374532,310000,383592,28,383593,94,383595,1394532,182684.457627119,383658,63
374610,310000,383670,0,383675,100,383679,1384496,172648.457627119,383692,67
374729,310000,383790,0,383795,100,383859,1388412,176564.457627119,383942,67
374885,310000,383946,0,383959,100,383968,1381876,170028.457627119,383999,67
374941,310000,384009,0,384012,100,384014,1383580,171732.457627119,384025,67
374984,310000,384045,0,384062,100,384073,1380052,168204.457627119,384129,67
375092,310000,384152,0,384154,100,384162,1380592,168744.457627119,384188,67
375200,310000,384260,0,384262,100,384263,1381664,169816.457627119,384391,67
375339,310000,384401,0,384403,100,384405,1383784,171936.457627119,384419,67
375407,310000,384467,0,384488,100,384489,1382844,170996.457627119,384518,67
375507,200000,384568,23,384574,100,384577,1382764,170916.457627119,384586,67
375608,200000,384668,23,384684,95,384708,1392404,180556.457627119,384740,64
375710,200000,384770,23,384779,100,384781,1382152,170304.457627119,384790,67
375809,200000,384869,23,384871,100,384872,1382212,170364.457627119,384915,67
375925,310000,384999,23,385001,100,385003,1379424,167576.457627119,385037,67
376010,310000,385070,23,385078,100,385080,1380932,169084.457627119,385105,67
376126,310000,385186,23,385188,100,385193,1379868,168020.457627119,385243,67
376227,310000,385299,23,385301,100,385302,1380924,169076.457627119,385324,67
376339,310000,385399,23,385402,100,385405,1380036,168188.457627119,385431,67
376439,310000,385499,23,385502,97,385503,1380144,168296.457627119,385523,65
376540,310000,385600,23,385605,97,385606,1379212,167364.457627119,385626,65
376640,310000,385700,30,385702,94,385703,1378804,166956.457627119,385722,63
376741,310000,385801,30,385803,100,385806,1383996,172148.457627119,385873,67
376853,310000,385913,30,385915,100,385923,1382948,171100.457627119,386069,67
377010,310000,386070,30,386072,100,386085,1390544,178696.457627119,386108,67
377050,310000,386110,30,386112,100,386114,1385184,173336.457627119,386151,67
377150,310000,386210,30,386212,97,386251,1383184,171336.457627119,386269,66
377252,310000,386312,30,386314,100,386368,1381564,169716.457627119,386471,67
377412,310000,386472,30,386475,100,386477,1382840,170992.457627119,386504,67
377461,310000,386521,30,386525,100,386527,1382496,170648.457627119,386601,67
377568,310000,386628,30,386629,97,386635,1380884,169036.457627119,386662,65
377669,200000,386729,30,386730,95,386732,1381604,169756.457627119,386741,64
377779,200000,386839,27,386840,97,386842,1391588,179740.457627119,386881,65
377880,200000,386940,27,386988,100,386990,1390100,178252.457627119,386997,67
378018,200000,387078,27,387080,100,387082,1385936,174088.457627119,387092,67
378090,200000,387152,27,387153,100,387155,1385240,173392.457627119,387219,67
378212,200000,387272,27,387288,98,387295,1379188,167340.457627119,387330,66
378272,200000,387332,27,387335,100,387337,1379524,167676.457627119,387356,67
378367,200000,387429,27,387431,100,387432,1381384,169536.457627119,387514,67
378481,200000,387544,27,387548,100,387549,1381400,169552.457627119,387581,67
378582,200000,387642,27,387645,100,387647,1380552,168704.457627119,387676,67
378682,200000,387742,27,387744,100,387745,1381664,169816.457627119,387768,67
378783,200000,387843,30,387844,92,387846,1379260,167412.457627119,387866,62
378888,200000,387948,30,387951,97,387958,1383536,171688.457627119,387972,65
379000,200000,388060,30,388061,100,388138,1389936,178088.457627119,388178,67
379120,200000,388184,30,388188,100,388197,1385204,173356.457627119,388205,67
379187,200000,388248,30,388251,96,388252,1385140,173292.457627119,388274,64
379291,310000,388351,30,388354,100,388373,1382356,170508.457627119,388498,67
379439,310000,388499,30,388501,100,388502,1384588,172740.457627119,388522,65
379520,310000,388580,30,388582,96,388585,1382756,170908.457627119,388612,67
379633,310000,388693,30,388695,100,388705,1384292,172444.457627119,388738,67
379686,310000,388747,30,388749,100,388751,1384044,172196.457627119,388767,67
379789,200000,388850,30,388851,97,388853,1383432,171584.457627119,388864,65
379899,200000,388959,30,388965,100,389009,1392116,180268.457627119,389044,67
380000,200000,389060,30,389063,97,389065,1387012,175164.457627119,389078,64
380109,310000,389169,30,389170,100,389172,1387648,175800.457627119,389225,67
380228,310000,389288,30,389290,100,389292,1384424,172576.457627119,389307,67
380329,310000,389389,30,389438,100,389442,1381660,169812.457627119,389484,67
380433,310000,389493,30,389502,100,389503,1377188,165340.457627119,389551,67
380559,310000,389619,30,389621,100,389622,1380236,168388.457627119,389680,67
380623,310000,389683,30,389685,100,389686,1378888,167040.457627119,389717,67
380721,310000,389781,30,389783,100,389784,1379536,167688.457627119,389806,67
