execute_time,in_depth,input_rows,input_cols,filter_rows,filter_cols,stride_rows,stride_cols,pad_rows,pad_cols,out_depth,out_rows,out_cols,
14.7092,64,56,56,3,3,1,1,1,1,192,56,56,
0.03493,192,28,28,1,1,1,1,0,0,16,28,28,
0.187973,16,28,28,5,5,1,1,2,2,32,28,28,
0.262055,192,28,28,1,1,1,1,0,0,96,28,28,
5.21118,96,28,28,3,3,1,1,1,1,128,28,28,
0.19773,192,28,28,1,1,1,1,0,0,64,28,28,
0.079117,192,28,28,1,1,1,1,0,0,32,28,28,
0.247973,256,28,28,1,1,1,1,0,0,64,28,28,
0.115524,256,28,28,1,1,1,1,0,0,32,28,28,
2.0303,32,28,28,5,5,1,1,2,2,96,28,28,
0.752167,256,28,28,1,1,1,1,0,0,128,28,28,
12.6131,128,28,28,3,3,1,1,1,1,192,28,28,
0.797435,256,28,28,1,1,1,1,0,0,128,28,28,
0.116303,480,14,14,1,1,1,1,0,0,64,14,14,
0.030451,480,14,14,1,1,1,1,0,0,16,14,14,
0.057358,16,14,14,5,5,1,1,2,2,48,14,14,
0.293285,480,14,14,1,1,1,1,0,0,96,14,14,
1.02801,96,14,14,3,3,1,1,1,1,204,14,14,
0.730979,480,14,14,1,1,1,1,0,0,192,14,14,
0.06614,508,4,4,1,1,1,1,0,0,128,4,4,
2.85307,3,224,224,7,7,2,2,2,2,64,112,112,
0.231653,64,56,56,1,1,1,1,0,0,64,56,56,
15.1814,64,56,56,3,3,1,1,1,1,192,56,56,
0.03453,192,28,28,1,1,1,1,0,0,16,28,28,
0.172253,16,28,28,5,5,1,1,2,2,32,28,28,
0.27468,192,28,28,1,1,1,1,0,0,96,28,28,
4.93594,96,28,28,3,3,1,1,1,1,128,28,28,
0.170276,192,28,28,1,1,1,1,0,0,64,28,28,
0.086177,192,28,28,1,1,1,1,0,0,32,28,28,
0.248996,256,28,28,1,1,1,1,0,0,64,28,28,
0.128192,256,28,28,1,1,1,1,0,0,32,28,28,
2.03286,32,28,28,5,5,1,1,2,2,96,28,28,
0.755829,256,28,28,1,1,1,1,0,0,128,28,28,
13.049,128,28,28,3,3,1,1,1,1,192,28,28,
0.77021,256,28,28,1,1,1,1,0,0,128,28,28,
0.121126,480,14,14,1,1,1,1,0,0,64,14,14,
0.035126,480,14,14,1,1,1,1,0,0,16,14,14,
0.062549,16,14,14,5,5,1,1,2,2,48,14,14,
0.285324,480,14,14,1,1,1,1,0,0,96,14,14,
1.0906,96,14,14,3,3,1,1,1,1,204,14,14,
0.768522,480,14,14,1,1,1,1,0,0,192,14,14,
0.043471,508,4,4,1,1,1,1,0,0,128,4,4,
2.75107,3,224,224,7,7,2,2,2,2,64,112,112,
0.235083,64,56,56,1,1,1,1,0,0,64,56,56,
15.1851,64,56,56,3,3,1,1,1,1,192,56,56,
0.03851,192,28,28,1,1,1,1,0,0,16,28,28,
