execute_time,in_depth,input_rows,input_cols,filter_rows,filter_cols,stride_rows,stride_cols,pad_rows,pad_cols,out_depth,out_rows,out_cols,
0.994652,256,28,28,1,1,1,1,0,0,128,28,28,
0.148306,480,14,14,1,1,1,1,0,0,64,14,14,
0.037137,480,14,14,1,1,1,1,0,0,16,14,14,
0.095304,16,14,14,5,5,1,1,2,2,48,14,14,
0.3418,480,14,14,1,1,1,1,0,0,96,14,14,
1.31016,96,14,14,3,3,1,1,1,1,204,14,14,
0.941528,480,14,14,1,1,1,1,0,0,192,14,14,
0.079317,508,4,4,1,1,1,1,0,0,128,4,4,
3.50618,3,224,224,7,7,2,2,2,2,64,112,112,
0.322298,64,56,56,1,1,1,1,0,0,64,56,56,
18.167,64,56,56,3,3,1,1,1,1,192,56,56,
0.047603,192,28,28,1,1,1,1,0,0,16,28,28,
0.229346,16,28,28,5,5,1,1,2,2,32,28,28,
0.307769,192,28,28,1,1,1,1,0,0,96,28,28,
6.37639,96,28,28,3,3,1,1,1,1,128,28,28,
0.219597,192,28,28,1,1,1,1,0,0,64,28,28,
0.114713,192,28,28,1,1,1,1,0,0,32,28,28,
0.298411,256,28,28,1,1,1,1,0,0,64,28,28,
0.164014,256,28,28,1,1,1,1,0,0,32,28,28,
2.61282,32,28,28,5,5,1,1,2,2,96,28,28,
1.00767,256,28,28,1,1,1,1,0,0,128,28,28,
15.0781,128,28,28,3,3,1,1,1,1,192,28,28,
0.996739,256,28,28,1,1,1,1,0,0,128,28,28,
0.139127,480,14,14,1,1,1,1,0,0,64,14,14,
0.048224,480,14,14,1,1,1,1,0,0,16,14,14,
0.07675,16,14,14,5,5,1,1,2,2,48,14,14,
0.348517,480,14,14,1,1,1,1,0,0,96,14,14,
1.34235,96,14,14,3,3,1,1,1,1,204,14,14,
0.95384,480,14,14,1,1,1,1,0,0,192,14,14,
0.097664,508,4,4,1,1,1,1,0,0,128,4,4,
3.47143,3,224,224,7,7,2,2,2,2,64,112,112,
0.296744,64,56,56,1,1,1,1,0,0,64,56,56,
18.0587,64,56,56,3,3,1,1,1,1,192,56,56,
0.049244,192,28,28,1,1,1,1,0,0,16,28,28,
0.214605,16,28,28,5,5,1,1,2,2,32,28,28,
0.345015,192,28,28,1,1,1,1,0,0,96,28,28,
6.64448,96,28,28,3,3,1,1,1,1,128,28,28,
0.218189,192,28,28,1,1,1,1,0,0,64,28,28,
0.113311,192,28,28,1,1,1,1,0,0,32,28,28,
0.29252,256,28,28,1,1,1,1,0,0,64,28,28,
0.14144,256,28,28,1,1,1,1,0,0,32,28,28,
2.65598,32,28,28,5,5,1,1,2,2,96,28,28,
0.990308,256,28,28,1,1,1,1,0,0,128,28,28,
14.8237,128,28,28,3,3,1,1,1,1,192,28,28,
0.920032,256,28,28,1,1,1,1,0,0,128,28,28,
0.143319,480,14,14,1,1,1,1,0,0,64,14,14,
0.030288,480,14,14,1,1,1,1,0,0,16,14,14,
0.077059,16,14,14,5,5,1,1,2,2,48,14,14,
0.34975,480,14,14,1,1,1,1,0,0,96,14,14,
1.30914,96,14,14,3,3,1,1,1,1,204,14,14,
0.952863,480,14,14,1,1,1,1,0,0,192,14,14,
0.072031,508,4,4,1,1,1,1,0,0,128,4,4,
3.48091,3,224,224,7,7,2,2,2,2,64,112,112,
0.283166,64,56,56,1,1,1,1,0,0,64,56,56,
17.9768,64,56,56,3,3,1,1,1,1,192,56,56,
0.069756,192,28,28,1,1,1,1,0,0,16,28,28,
0.21763,16,28,28,5,5,1,1,2,2,32,28,28,
0.3206,192,28,28,1,1,1,1,0,0,96,28,28,
5.95373,96,28,28,3,3,1,1,1,1,128,28,28,
0.247064,192,28,28,1,1,1,1,0,0,64,28,28,
0.111168,192,28,28,1,1,1,1,0,0,32,28,28,
0.30361,256,28,28,1,1,1,1,0,0,64,28,28,
0.152111,256,28,28,1,1,1,1,0,0,32,28,28,
2.62201,32,28,28,5,5,1,1,2,2,96,28,28,
0.988697,256,28,28,1,1,1,1,0,0,128,28,28,
14.7174,128,28,28,3,3,1,1,1,1,192,28,28,
0.965198,256,28,28,1,1,1,1,0,0,128,28,28,
0.163631,480,14,14,1,1,1,1,0,0,64,14,14,
0.032571,480,14,14,1,1,1,1,0,0,16,14,14,
0.075299,16,14,14,5,5,1,1,2,2,48,14,14,
0.347588,480,14,14,1,1,1,1,0,0,96,14,14,
1.38819,96,14,14,3,3,1,1,1,1,204,14,14,
0.861645,480,14,14,1,1,1,1,0,0,192,14,14,
0.071387,508,4,4,1,1,1,1,0,0,128,4,4,
