Time  [ms],GPU Frequency [KHz],Time  [ms],GPU Load [%],Time  [ms],CPU Load [%],Time  [ms],Memory Usage [KB],Memory Usage [KB] App,Time  [ms],CPU Load (Normalized) [%],
277151,310000,277152,0,277153,100,277154,1377616,183283.148514851,277169,83,
277252,310000,277253,0,277254,100,277255,1378208,183875.148514851,277284,83,
277354,310000,277356,0,277358,97,277359,1378952,184619.148514851,277399,81,
277456,310000,277466,0,277467,100,277468,1377736,183403.148514851,277489,83,
277556,310000,277557,26,277558,97,277559,1378232,183899.148514851,277586,81,
277657,310000,277658,26,277659,100,277660,1378704,184371.148514851,277682,83,
277757,310000,277759,26,277760,97,277761,1379200,184867.148514851,277801,81,
277867,310000,277867,26,277869,100,277870,1379696,185363.148514851,277902,83,
277966,310000,277967,26,277968,100,277969,1377592,183259.148514851,277995,83,
278070,310000,278071,0,278073,97,278074,1377988,183655.148514851,278082,82,
278171,310000,278172,0,278173,100,278175,1378112,183779.148514851,278181,83,
278271,310000,278272,0,278273,100,278274,1378580,184247.148514851,278280,83,
278372,310000,278372,0,278374,100,278386,1379448,185115.148514851,278393,83,
278472,310000,278473,0,278474,100,278476,1378044,183711.148514851,278482,83,
278575,310000,278576,0,278577,97,278578,1378540,184207.148514851,278589,81,
278676,310000,278677,0,278678,100,278679,1378828,184495.148514851,278685,83,
278776,310000,278777,0,278779,100,278781,1379448,185115.148514851,278795,83,
278877,310000,278878,0,278879,100,278880,1377268,182935.148514851,278896,83,
278977,310000,278978,27,278980,100,278981,1377888,183555.148514851,278996,83,
279078,310000,279079,27,279080,100,279081,1378136,183803.148514851,279087,83,
279178,310000,279179,27,279180,100,279183,1378508,184175.148514851,279189,83,
279279,310000,279280,27,279282,100,279285,1379252,184919.148514851,279305,83,
279380,310000,279380,27,279382,97,279383,1377576,183243.148514851,279389,81,
279480,310000,279481,27,279482,100,279483,1377948,183615.148514851,279489,83,
279581,310000,279582,27,279583,100,279584,1378692,184359.148514851,279590,83,
279682,310000,279682,27,279686,100,279689,1379324,184991.148514851,279750,83,
279785,310000,279786,27,279789,100,279791,1377368,183035.148514851,279814,83,
279885,310000,279886,27,279887,100,279888,1377864,183531.148514851,279894,83,
279986,310000,279987,27,279988,100,279989,1378360,184027.148514851,279995,83,
280088,310000,280089,0,280091,100,280092,1378980,184647.148514851,280098,81,
280189,310000,280190,0,280192,89,280193,1381912,187579.148514851,280227,77,
280289,310000,280290,29,280291,92,280292,1378544,184211.148514851,280299,77,
280391,310000,280392,29,280395,100,280397,1378720,184387.148514851,280407,83,
280491,200000,280492,29,280494,100,280495,1379272,184939.148514851,280509,83,
280591,310000,280592,29,280593,100,280594,1379892,185559.148514851,280608,83,
280696,310000,280697,29,280701,100,280702,1378792,184459.148514851,280719,83,
280797,310000,280797,29,280799,100,280805,1378792,184459.148514851,280819,83,
280898,310000,280899,29,280905,100,280907,1378916,184583.148514851,280927,83,
280998,310000,281005,29,281007,100,281008,1379488,185155.148514851,281017,83,
281099,310000,281100,29,281102,100,281103,1380232,185899.148514851,281110,83,
281216,310000,281216,29,281218,100,281220,1378464,184131.148514851,281250,83,
281307,310000,281307,29,281309,100,281310,1378960,184627.148514851,281331,83,
281407,310000,281408,29,281409,100,281410,1379580,185247.148514851,281419,83,
281507,310000,281508,29,281510,97,281511,1379776,185443.148514851,281531,81,
281608,310000,281609,29,281610,97,281611,1380644,186311.148514851,281631,81,
281709,310000,281709,29,281711,100,281711,1378056,183723.148514851,281734,83,
281809,310000,281810,29,281811,100,281812,1378676,184343.148514851,281831,83,
281910,310000,281911,29,281912,100,281913,1379048,184715.148514851,281929,83,
282011,310000,282012,29,282013,100,282015,1379324,184991.148514851,282039,83,
282062,310000,282063,29,282065,100,282066,1379572,185239.148514851,282072,83,
282163,310000,282163,29,282165,100,282166,1378268,183935.148514851,282196,83,
282263,310000,282264,29,282265,100,282266,1378764,184431.148514851,282296,83,
282363,310000,282364,29,282366,97,282367,1379384,185051.148514851,282383,81,
282464,200000,282464,29,282466,82,282467,1380376,186043.148514851,282491,68,
282564,310000,282565,29,282566,87,282567,1378232,183899.148514851,282573,73,
282664,310000,282665,0,282667,94,282668,1378456,184123.148514851,282673,79,
282765,310000,282766,0,282767,95,282768,1378876,184543.148514851,282774,79,
282865,310000,282866,0,282867,97,282868,1379372,185039.148514851,282874,81,
282966,310000,282967,29,282969,100,282970,1379868,185535.148514851,283022,83,
283067,310000,283067,29,283069,97,283069,1378712,184379.148514851,283097,81,
283171,310000,283171,29,283173,100,283174,1378712,184379.148514851,283207,83,
283271,310000,283272,0,283273,100,283274,1379332,184999.148514851,283280,83,
283372,310000,283372,0,283374,100,283374,1379828,185495.148514851,283382,83,
283473,310000,283474,0,283476,95,283477,1378352,184019.148514851,283499,79,
283574,310000,283575,0,283576,100,283577,1379048,184715.148514851,283584,83,
283674,310000,283675,0,283676,100,283677,1379572,185239.148514851,283691,83,
283775,310000,283776,0,283778,100,283779,1380316,185983.148514851,283814,83,
283875,310000,283876,0,283878,100,283879,1380688,186355.148514851,283885,83,
283979,310000,283979,0,283981,100,283982,1379044,184711.148514851,283988,83,
284080,310000,284081,0,284083,100,284084,1379788,185455.148514851,284092,83,
284181,310000,284182,0,284183,100,284184,1380036,185703.148514851,284190,83,
284281,310000,284282,0,284284,100,284285,1380564,186231.148514851,284291,83,
284386,310000,284391,0,284392,100,284395,1378708,184375.148514851,284420,83,
284488,310000,284489,0,284490,100,284492,1379324,184991.148514851,284511,83,
284588,310000,284589,31,284590,100,284591,1379944,185611.148514851,284609,83,
284689,310000,284690,31,284691,100,284692,1380068,185735.148514851,284704,83,
284790,310000,284791,31,284793,97,284794,1380564,186231.148514851,284846,81,
284891,310000,284892,31,284893,100,284894,1379108,184775.148514851,284904,83,
284992,310000,284992,31,284994,100,284995,1379108,184775.148514851,285018,83,
285092,310000,285093,0,285095,100,285097,1379728,185395.148514851,285111,83,
285193,310000,285193,0,285195,97,285196,1380348,186015.148514851,285202,81,
285295,310000,285295,0,285297,100,285298,1380968,186635.148514851,285310,83,
285395,310000,285396,0,285397,100,285398,1378888,184555.148514851,285416,83,
285496,310000,285497,0,285498,100,285499,1379508,185175.148514851,285528,83,
285602,200000,285603,0,285607,100,285608,1380128,185795.148514851,285641,83,
285702,200000,285703,0,285705,100,285706,1380688,186355.148514851,285727,83,
285804,310000,285810,25,285811,100,285812,1381060,186727.148514851,285846,83,
285911,310000,285911,0,285913,97,285914,1379904,185571.148514851,285946,82,
