App,Package,Start Time,Duration,Filename
"System",,"Jan. 5, 2018 @ 11:22:52 PM","7 min 23 sec",""

Time  [ms],"GPU Frequency [KHz]",Time  [ms],"GPU Load [%]",Time  [ms],"CPU Load [%]",Time  [ms],"Memory Usage [KB]",Time  [ms],"CPU Load (Normalized) [%]",
46557,310000,46558,27,46559,100,46560,1341976,46566,100,
46658,310000,46659,27,46660,95,46661,1342376,46677,95,
46758,310000,46761,27,46762,92,46763,1342624,46771,91,
46859,310000,46860,27,46861,90,46862,1343868,46871,90,
46959,310000,46960,27,46961,100,46961,1342080,46973,100,
47060,310000,47060,27,47062,97,47063,1342832,47081,97,
47164,310000,47164,27,47166,100,47167,1343288,47206,100,
47265,310000,47265,27,47267,100,47269,1343660,47288,100,
47378,310000,47380,27,47381,100,47395,1343952,47407,100,
47478,310000,47479,27,47480,100,47481,1342752,47496,100,
47579,310000,47583,27,47585,100,47587,1343232,47606,100,
47679,310000,47680,27,47681,87,47690,1343876,47697,87,
47783,310000,47784,27,47788,100,47790,1344768,47813,100,
47833,310000,47834,27,47836,100,47838,1345184,47865,100,
47934,310000,47935,27,47936,95,47937,1344540,47943,95,
48039,310000,48040,27,48041,100,48042,1344932,48058,100,
48141,310000,48142,27,48143,100,48144,1345324,48150,100,
48242,310000,48242,27,48244,100,48245,1345932,48263,100,
48344,310000,48345,27,48347,100,48347,1344964,48353,100,
48445,310000,48446,27,48447,97,48448,1345488,48453,97,
48555,310000,48556,29,48557,100,48558,1345980,48563,100,
48655,310000,48656,29,48657,100,48658,1346300,48681,100,
48755,310000,48756,29,48757,100,48758,1344744,48775,100,
48856,310000,48857,29,48859,100,48863,1345204,48881,100,
48956,310000,48957,29,48959,100,48961,1345392,48968,100,
49057,310000,49058,29,49061,100,49062,1345420,49076,100,
49157,310000,49158,29,49159,100,49163,1345808,49205,100,
49258,310000,49259,29,49260,100,49261,1345224,49274,100,
49359,310000,49360,29,49362,100,49364,1345548,49383,100,
49461,310000,49462,29,49473,100,49475,1346696,49481,100,
49562,200000,49565,29,49566,100,49568,1347192,49589,100,
49662,200000,49663,29,49665,100,49666,1345064,49686,100,
49762,310000,49763,22,49765,95,49767,1345532,49776,95,
49863,310000,49864,22,49866,100,49868,1346272,49888,100,
49963,310000,49968,22,49971,100,49980,1346768,49986,100,
50068,310000,50070,22,50072,100,50073,1347492,50102,100,
50169,310000,50169,22,50171,97,50171,1345392,50188,97,
50275,310000,50276,22,50277,100,50282,1345884,50299,100,
50375,310000,50376,22,50377,100,50378,1346652,50386,100,
50476,310000,50477,22,50478,100,50479,1347148,50489,100,
50576,310000,50577,22,50578,100,50579,1344908,50595,100,
50677,310000,50678,22,50679,100,50680,1345804,50698,100,
50777,310000,50778,22,50780,97,50781,1346420,50787,97,
50878,310000,50879,22,50881,100,50881,1346816,50908,100,
50979,310000,51005,22,51006,98,51008,1345516,51024,98,
51079,310000,51080,22,51081,100,51082,1345840,51107,100,
51180,310000,51181,22,51182,100,51183,1346376,51189,100,
51280,310000,51281,25,51282,100,51283,1346996,51289,100,
51381,310000,51382,25,51384,100,51385,1345292,51403,100,
51481,310000,51482,25,51483,100,51484,1345364,51490,100,
51582,310000,51583,0,51584,100,51585,1345296,51590,100,
51682,310000,51683,0,51684,100,51685,1345912,51691,100,
51783,310000,51783,0,51785,100,51786,1346388,51793,97,
51883,310000,51884,0,51886,97,51888,1347344,51952,100,
51989,310000,51989,0,51990,100,51991,1346264,52006,100,
52089,310000,52090,0,52091,97,52092,1346392,52108,97,
52193,310000,52193,0,52195,90,52195,1347128,52202,90,
52293,200000,52294,0,52295,76,52295,1348044,52300,78,
52393,310000,52394,0,52399,100,52400,1346220,52405,100,
52495,310000,52496,0,52497,95,52498,1346392,52507,95,
52595,310000,52600,26,52601,97,52603,1346184,52608,97,
52696,310000,52697,26,52698,92,52699,1347356,52704,92,
52796,310000,52797,26,52798,100,52799,1348100,52827,100,
52905,310000,52906,26,52907,100,52908,1346944,52927,100,
53005,310000,53006,26,53008,94,53008,1347712,53022,94,
53106,310000,53106,26,53107,97,53108,1348400,53122,97,
53206,310000,53207,26,53208,97,53209,1349144,53224,97,
53306,310000,53307,26,53308,97,53309,1347444,53318,95,
53407,310000,53408,26,53409,76,53409,1354664,53414,78,
53507,310000,53508,26,53510,72,53512,1355664,53530,73,
53559,310000,53560,26,53562,72,53567,1359532,53576,78,
53660,310000,53660,30,53663,71,53665,1361516,53690,71,
53762,310000,53763,30,53764,97,53765,1360000,53771,97,
53867,200000,53868,30,53869,100,53870,1360520,53880,100,
53968,200000,53968,30,53969,100,53970,1361712,53991,100,
54068,310000,54069,30,54069,100,54070,1362640,54074,100,
54168,310000,54169,0,54170,100,54170,1362704,54191,100,
54275,310000,54275,0,54276,100,54277,1361192,54281,100,
54375,310000,54376,0,54377,100,54377,1361316,54381,100,
54475,310000,54476,0,54477,97,54478,1362412,54485,97,
54577,310000,54577,0,54578,97,54579,1362956,54584,97,
54677,310000,54678,0,54679,100,54680,1363624,54702,100,
54777,310000,54778,0,54779,100,54780,1362020,54785,100,
54878,310000,54879,0,54885,100,54885,1362496,54891,100,
54978,310000,54979,0,54980,100,54981,1363276,54986,100,
55079,310000,55080,0,55081,100,55082,1363724,55099,100,
55185,310000,55186,0,55187,100,55188,1362224,55199,100,
55286,310000,55286,0,55287,100,55288,1362096,55298,100,
55386,310000,55387,0,55388,100,55388,1362216,55394,100,
55487,310000,55487,28,55489,100,55492,1362584,55516,100,
55587,310000,55588,28,55589,100,55590,1363076,55610,100,
55696,310000,55696,28,55698,100,55699,1364232,55740,100,
55797,310000,55798,28,55800,100,55800,1362736,55821,100,
55901,310000,55902,28,55905,97,55906,1363356,55912,97,
56001,310000,56002,28,56003,100,56005,1363580,56022,100,
56101,310000,56102,28,56103,95,56104,1364040,56129,95,
56205,310000,56206,28,56207,100,56208,1362200,56223,100,
56300,310000,56301,28,56305,100,56306,1362428,56339,100,
56400,310000,56402,28,56411,97,56412,1363172,56428,97,
56505,310000,56506,28,56507,100,56510,1363840,56529,100,
56601,310000,56605,28,56606,100,56610,1362188,56625,100,
56702,310000,56703,28,56705,100,56706,1362388,56725,100,
56802,310000,56803,28,56804,100,56805,1362948,56825,100,
56905,310000,56906,25,56907,100,56908,1363420,56914,100,
57011,310000,57012,25,57013,100,57015,1364412,57022,100,
57112,310000,57113,25,57114,100,57115,1362332,57132,100,
57212,310000,57213,25,57214,100,57215,1362828,57223,100,
57313,200000,57315,25,57316,100,57317,1363448,57346,100,
57413,200000,57414,25,57415,100,57416,1364216,57438,100,
57514,310000,57521,25,57523,100,57524,1362260,57544,100,
57618,310000,57618,25,57619,100,57620,1362628,57636,100,
57722,310000,57722,0,57724,100,57725,1363072,57730,100,
57823,310000,57824,0,57825,100,57826,1363592,57832,100,
57924,310000,57925,0,57926,100,57927,1363920,57945,100,
58025,310000,58025,0,58027,100,58027,1361652,58041,100,
58128,310000,58128,0,58129,100,58130,1361928,58138,100,
58178,310000,58179,0,58180,100,58181,1362796,58196,100,
58279,310000,58279,27,58281,97,58282,1363168,58292,97,
58379,310000,58380,27,58382,100,58383,1364332,58402,100,
58485,310000,58487,27,58488,97,58501,1362272,58508,97,
58586,310000,58587,27,58589,100,58590,1362892,58596,100,
58687,310000,58688,27,58689,100,58690,1363016,58707,100,
58788,310000,58788,27,58790,100,58790,1363112,58796,100,
58890,310000,58891,27,58892,100,58893,1363380,58907,100,
58995,310000,58995,27,58997,97,58997,1365292,59024,97,
59097,310000,59098,27,59099,100,59100,1362176,59111,100,
59202,310000,59203,27,59206,97,59207,1362920,59218,97,
59303,200000,59303,27,59305,100,59306,1363664,59312,100,
59403,200000,59404,27,59411,97,59412,1362696,59426,97,
59503,200000,59505,27,59506,100,59508,1362920,59536,100,
59604,310000,59605,27,59606,97,59607,1363416,59612,97,
59705,310000,59706,30,59707,100,59708,1363932,59713,100,
59807,310000,59807,30,59808,100,59809,1364800,59832,100,
59907,310000,59908,30,59909,100,59910,1363096,59924,100,
60007,310000,60008,30,60009,100,60010,1363688,60025,100,
60108,310000,60109,30,60110,100,60111,1364036,60129,100,
60208,310000,60209,30,60215,100,60216,1364160,60230,100,
60325,310000,60326,30,60328,100,60332,1361928,60338,100,
60428,310000,60429,30,60430,97,60431,1362620,60459,97,
60525,310000,60526,30,60528,100,60534,1362992,60556,100,
60626,310000,60627,30,60629,100,60631,1363416,60644,100,
60727,310000,60728,30,60729,100,60730,1363788,60743,100,
60834,200000,60835,30,60836,95,60836,1362768,60843,95,
60934,200000,60935,30,60936,80,60936,1362916,60943,80,
61038,200000,61038,29,61040,88,61041,1364056,61049,88,
61138,200000,61139,29,61140,97,61141,1364728,61151,97,
61239,200000,61240,29,61241,100,61242,1363272,61247,100,
61345,310000,61345,29,61346,100,61347,1363644,61352,100,
61440,310000,61441,29,61442,100,61443,1364016,61448,100,
61540,310000,61541,29,61542,100,61543,1364368,61548,100,
61641,310000,61642,29,61643,100,61644,1364492,61658,100,
61742,310000,61742,29,61744,82,61745,1362936,61767,83,
61842,310000,61843,29,61844,97,61845,1362952,61859,97,
61942,310000,61943,29,61945,100,61945,1363620,61958,100,
62043,310000,62044,29,62045,100,62048,1364736,62071,100,
62145,310000,62145,29,62147,97,62147,1362956,62187,97,
62245,310000,62246,29,62247,100,62248,1363748,62267,100,
62346,310000,62347,31,62348,97,62349,1364368,62356,97,
62449,310000,62450,31,62454,100,62464,1364864,62488,100,
62553,310000,62554,31,62556,100,62557,1365112,62580,100,
62653,310000,62655,31,62657,100,62658,1363280,62678,100,
62705,310000,62706,31,62708,100,62709,1363280,62727,100,
62805,310000,62806,31,62808,100,62809,1363864,62828,100,
62905,310000,62906,31,62907,100,62908,1364704,62914,100,
63015,310000,63016,31,63017,97,63018,1365276,63072,97,
63115,310000,63116,31,63117,100,63118,1364084,63123,100,
63216,310000,63217,31,63218,97,63220,1364860,63237,97,
63316,310000,63317,31,63318,100,63319,1365356,63335,100,
63417,310000,63419,31,63421,100,63422,1365976,63428,100,
63517,310000,63518,31,63519,97,63520,1363216,63541,97,
63618,310000,63619,0,63620,100,63621,1363292,63626,100,
63718,310000,63719,0,63720,100,63721,1363488,63726,100,
63819,310000,63820,0,63822,100,63823,1364228,63828,100,
63920,310000,63921,26,63922,100,63923,1364452,63930,100,
64023,310000,64023,26,64025,100,64026,1364788,64047,100,
64125,310000,64126,26,64127,100,64128,1363796,64136,100,
64226,310000,64226,26,64228,100,64228,1364416,64238,100,
64326,310000,64327,26,64328,100,64329,1364812,64350,100,
64427,310000,64428,26,64429,100,64430,1365656,64451,100,
64527,310000,64528,26,64529,100,64530,1363496,64552,100,
64628,310000,64628,26,64630,100,64631,1363692,64645,100,
64729,310000,64730,26,64731,100,64732,1364416,64765,100,
64830,310000,64830,26,64832,100,64833,1364540,64838,100,
64938,310000,64939,26,64940,100,64941,1365532,64959,100,
65036,310000,65037,26,65039,100,65040,1364524,65066,100,
65137,310000,65138,26,65140,100,65141,1364788,65160,100,
65238,310000,65239,26,65240,97,65241,1365036,65254,97,
65338,310000,65339,28,65340,97,65341,1363728,65359,97,
65439,310000,65440,28,65441,100,65442,1364124,65458,100,
65540,310000,65541,28,65542,100,65543,1364124,65554,100,
65641,310000,65641,28,65642,100,65643,1364820,65665,100,
65742,310000,65742,28,65744,100,65746,1365316,65771,100,
65841,310000,65842,28,65843,97,65844,1364252,65860,97,
65944,310000,65945,28,65946,100,65948,1365120,65959,100,
66056,310000,66058,28,66059,100,66060,1365656,66075,100,
66158,310000,66158,28,66160,94,66161,1366276,66186,94,
66257,310000,66258,28,66259,92,66261,1363844,66270,92,
66357,310000,66358,28,66359,94,66360,1364216,66377,95,
66461,310000,66462,27,66463,100,66469,1364664,66479,100,
66558,310000,66559,27,66561,90,66573,1364192,66596,90,
66672,310000,66673,27,66675,97,66676,1364108,66684,97,
66773,310000,66773,27,66775,100,66776,1363348,66800,100,
66873,310000,66874,27,66875,100,66876,1364064,66891,100,
66974,310000,66974,27,66976,100,66977,1364160,66997,100,
67074,310000,67075,27,67076,97,67077,1365160,67093,97,
67175,310000,67176,27,67177,100,67178,1362908,67183,100,
67228,310000,67229,27,67232,95,67232,1363248,67270,95,
67377,310000,67378,27,67379,87,67380,1363664,67389,85,
67478,310000,67479,27,67480,70,67481,1364088,67491,71,
67579,310000,67580,27,67582,76,67587,1362208,67607,77,
67679,310000,67679,32,67680,95,67681,1363364,67690,94,
67781,310000,67782,32,67783,97,67785,1363984,67799,97,
67879,310000,67880,32,67882,100,67882,1364912,67891,100,
67980,310000,67981,32,67982,100,67983,1366028,68016,100,
68080,310000,68081,32,68086,100,68087,1363920,68092,100,
68181,310000,68185,32,68187,100,68189,1364192,68205,100,
68281,310000,68282,32,68283,100,68283,1365132,68292,100,
68331,310000,68332,32,68333,100,68334,1365304,68339,100,
68432,310000,68432,32,68434,97,68436,1365800,68440,97,
68535,310000,68535,32,68537,97,68538,1365312,68542,97,
68685,310000,68686,32,68689,98,68692,1366280,68709,98,
68735,310000,68736,32,68738,100,68739,1366404,68766,100,
68839,310000,68840,32,68842,100,68843,1366776,68848,100,
68940,310000,68940,32,68942,100,68942,1364456,68947,100,
69095,310000,69096,27,69097,100,69107,1364440,69112,100,
69145,310000,69146,27,69147,100,69148,1364812,69153,100,
69246,310000,69246,27,69247,100,69248,1365580,69254,100,
69354,310000,69355,27,69356,97,69357,1366248,69372,97,
69455,310000,69455,0,69456,100,69457,1364944,69471,100,
69556,310000,69556,0,69558,100,69558,1365044,69564,100,
69658,310000,69659,0,69660,100,69661,1365784,69677,100,
69759,310000,69760,0,69761,100,69762,1366440,69779,100,
69860,310000,69860,0,69862,100,69862,1364232,69868,100,
69960,310000,69961,0,69962,100,69963,1364572,69968,100,
70061,310000,70062,0,70063,100,70064,1364744,70075,100,
70162,310000,70162,0,70164,100,70164,1365712,70170,100,
70262,310000,70263,0,70265,100,70277,1366328,70285,100,
70363,310000,70364,0,70365,100,70366,1364620,70390,100,
70463,310000,70464,0,70465,100,70466,1365612,70471,100,
70564,310000,70565,24,70566,97,70567,1365812,70576,97,
70665,310000,70666,24,70667,100,70679,1367020,70697,100,
70766,310000,70766,24,70768,97,70768,1364740,70781,97,
70869,310000,70870,24,70872,100,70872,1364864,70886,100,
70970,310000,70971,24,70972,97,70973,1365112,70979,97,
71071,310000,71072,24,71073,100,71074,1366324,71088,100,
71171,310000,71172,24,71173,100,71174,1364728,71195,100,
71275,310000,71275,24,71277,97,71282,1365144,71288,97,
71375,310000,71376,24,71377,100,71382,1365576,71390,100,
71476,310000,71476,24,71484,100,71487,1366068,71492,100,
71576,310000,71576,24,71578,100,71582,1366164,71589,100,
71676,310000,71677,19,71680,100,71682,1364472,71711,100,
71777,310000,71778,19,71780,100,71787,1365340,71808,100,
71878,200000,71878,19,71880,97,71881,1365960,71894,96,
71979,310000,71979,19,71983,97,71989,1366772,72001,97,
72079,310000,72080,19,72081,100,72088,1365192,72106,100,
72180,310000,72180,19,72182,100,72183,1365084,72211,100,
72280,310000,72281,0,72282,97,72283,1365552,72294,97,
72381,310000,72382,0,72383,100,72395,1366816,72411,100,
72481,310000,72482,0,72483,100,72489,1364876,72498,100,
72585,310000,72586,0,72589,97,72590,1365000,72608,97,
72686,310000,72687,0,72690,100,72691,1365492,72696,100,
72788,310000,72789,0,72790,97,72791,1365960,72796,97,
72888,310000,72891,0,72893,100,72894,1366576,72921,100,
72992,310000,72995,0,72996,100,72997,1365196,73009,100,
73092,310000,73093,0,73094,100,73095,1365432,73100,100,
73192,310000,73193,29,73194,100,73195,1365804,73201,100,
73293,310000,73294,29,73296,75,73297,1368568,73304,73,
73393,310000,73394,29,73395,100,73396,1364972,73400,100,
73494,310000,73494,29,73496,97,73496,1365316,73502,97,
73595,310000,73596,29,73597,100,73598,1365984,73605,100,
73695,310000,73696,0,73697,100,73698,1366848,73703,100,
73796,310000,73796,0,73801,100,73802,1366868,73854,100,
73896,310000,73897,0,73899,97,73900,1365416,73907,97,
73996,310000,73997,0,73999,100,74000,1365788,74021,100,
74097,310000,74098,0,74099,100,74100,1366596,74112,100,
74197,310000,74198,0,74199,97,74200,1367212,74217,97,
74298,310000,74298,0,74300,100,74301,1365132,74317,100,
74404,310000,74404,0,74406,100,74415,1365820,74433,100,
74503,310000,74504,0,74505,100,74506,1366040,74512,100,
74604,310000,74604,0,74605,100,74606,1366732,74642,100,
74705,310000,74706,25,74708,100,74709,1367328,74730,100,
74805,310000,74806,25,74807,95,74808,1366016,74814,95,
74909,310000,74912,25,74913,100,74915,1366264,74924,100,
75010,310000,75010,25,75012,97,75013,1366712,75025,95,
75111,200000,75124,25,75126,93,75127,1367236,75148,95,
75213,200000,75214,25,75215,100,75216,1365104,75230,100,
75314,310000,75314,25,75316,100,75316,1365448,75340,100,
75414,310000,75415,0,75416,97,75417,1366092,75422,97,
75514,310000,75515,0,75516,100,75517,1366832,75521,100,
75618,310000,75619,0,75620,100,75621,1367672,75675,100,
75721,310000,75723,0,75725,100,75726,1366300,75755,100,
75822,310000,75823,28,75825,83,75826,1366700,75830,84,
75872,310000,75873,28,75874,100,75875,1367044,75880,100,
75973,310000,75973,28,75975,100,75976,1367664,75980,100,
76074,310000,76075,28,76076,97,76077,1366060,76082,97,
76174,310000,76175,28,76176,100,76177,1366604,76184,100,
76275,310000,76275,28,76277,100,76277,1367596,76288,100,
76386,310000,76388,28,76390,100,76391,1367680,76397,100,
76489,310000,76490,28,76491,100,76492,1366596,76511,100,
76592,310000,76592,28,76593,95,76594,1366556,76600,95,
76694,310000,76694,28,76696,100,76697,1367060,76703,100,
76794,310000,76795,28,76797,100,76798,1367676,76822,100,
76895,310000,76896,28,76897,100,76898,1368420,76929,100,
76995,310000,76996,28,76997,100,76998,1366084,77026,100,
77097,310000,77097,28,77099,100,77100,1366912,77132,100,
77199,310000,77200,26,77201,95,77202,1367480,77214,95,
77303,310000,77303,26,77305,100,77306,1368348,77318,100,
77404,200000,77417,26,77419,100,77421,1366528,77428,100,
77505,200000,77506,26,77508,100,77509,1366848,77527,100,
77605,310000,77609,26,77613,100,77621,1367216,77629,100,
77706,310000,77707,26,77708,97,77709,1367984,77737,97,
77806,310000,77807,26,77817,97,77821,1368528,77829,97,
77916,310000,77916,26,77920,97,77921,1366576,77927,97,
78015,310000,78023,26,78027,100,78028,1367032,78042,100,
78120,310000,78121,26,78123,100,78126,1367880,78133,100,
78221,310000,78222,26,78224,100,78225,1368572,78239,100,
78322,310000,78323,26,78324,100,78325,1366708,78338,100,
78422,310000,78424,26,78425,100,78426,1367204,78438,100,
78523,310000,78524,25,78526,100,78527,1367576,78542,100,
78624,310000,78625,25,78626,100,78627,1367972,78645,100,
78724,310000,78730,25,78731,100,78733,1368616,78739,100,
78835,310000,78836,25,78837,100,78837,1366400,78843,100,
78937,310000,78938,25,78940,100,78941,1366800,78946,100,
79038,310000,79039,25,79040,100,79041,1367172,79058,100,
79139,310000,79140,25,79141,100,79142,1367880,79155,100,
79191,310000,79192,25,79193,100,79196,1368500,79241,100,
79292,310000,79292,25,79294,100,79295,1366540,79320,100,
79392,310000,79393,25,79394,97,79395,1367036,79408,97,
79493,200000,79493,25,79495,100,79496,1367632,79502,100,
79594,200000,79595,25,79596,100,79604,1368448,79612,100,
79707,200000,79707,27,79709,100,79710,1366168,79729,100,
79807,200000,79808,27,79810,100,79812,1366488,79839,100,
79915,200000,79916,27,79917,100,79918,1367480,79937,100,
80015,310000,80016,27,80017,100,80019,1367848,80049,100,
80116,310000,80116,27,80118,100,80128,1368672,80161,100,
80217,310000,80219,27,80221,100,80222,1366592,80236,100,
80320,310000,80322,27,80323,90,80325,1367212,80340,91,
80420,310000,80421,27,80425,100,80427,1367756,80472,100,
80521,310000,80524,27,80531,97,80537,1367588,80551,97,
80623,310000,80624,27,80625,100,80635,1365060,80649,100,
80724,310000,80724,27,80726,97,80738,1365648,80752,97,
80824,310000,80825,27,80827,97,80828,1366464,80836,97,
80925,310000,80925,27,80927,100,80934,1367084,80951,100,
81025,310000,81026,27,81027,100,81028,1367604,81072,100,
81125,310000,81126,27,81127,100,81132,1365612,81153,100,
81226,310000,81227,27,81228,100,81229,1366056,81245,100,
81328,310000,81330,27,81335,84,81340,1366672,81351,85,
81429,200000,81430,27,81433,79,81437,1367340,81446,79,
81532,200000,81540,27,81549,83,81550,1364812,81560,84,
81630,200000,81631,27,81635,61,81636,1365480,81643,55,
81731,310000,81732,27,81734,91,81737,1367216,81769,92,
81831,310000,81831,27,81833,100,81839,1368232,81845,100,
81931,310000,81932,27,81933,100,81934,1368544,81947,100,
82032,310000,82032,27,82039,97,82040,1366340,82057,97,
