App,Package,Start Time,Duration,Filename
"System",,"Jan. 5, 2018 @ 11:05:23 PM","7 min 9 sec",""

Time  [ms],"GPU Frequency [KHz]",Time  [ms],"GPU Load [%]",Time  [ms],"CPU Load [%]",Time  [ms],"Memory Usage [KB]",Time  [ms],"CPU Load (Normalized) [%]",
277723,310000,277726,36,277735,100,277739,1315212,277760,83,
277773,310000,277775,36,277776,94,277786,1313496,277819,80,
277876,310000,277887,36,277890,95,277891,1310656,277901,79,
277981,310000,277982,36,277983,71,277984,1315552,278065,59,
278078,310000,278079,36,278081,100,278083,1313652,278095,81,
278246,310000,278246,36,278248,98,278251,1313036,278272,83,
278353,310000,278354,36,278379,98,278380,1313612,278391,82,
278402,310000,278403,36,278405,88,278416,1312872,278433,78,
278509,310000,278510,36,278511,95,278513,1315280,278589,79,
278616,310000,278643,28,278651,100,278659,1310120,278675,83,
278716,310000,278722,28,278724,93,278727,1310096,278738,78,
278817,310000,278820,28,278821,90,278823,1319536,278855,74,
278970,310000,278971,28,278972,100,278973,1319480,279030,83,
279030,310000,279031,28,279048,100,279049,1315756,279074,83,
279124,310000,279125,28,279127,97,279128,1312060,279174,81,
279238,310000,279238,28,279240,95,279241,1313816,279246,78,
279352,310000,279353,28,279361,97,279363,1312856,279378,82,
279454,310000,279455,28,279457,97,279458,1312140,279469,81,
279555,200000,279556,28,279557,95,279562,1310580,279639,80,
279655,200000,279656,28,279659,100,279661,1315976,279689,83,
279772,200000,279773,37,279774,100,279818,1321608,279847,83,
279873,200000,279874,37,279878,97,279879,1317712,279893,80,
279974,200000,279976,37,279981,95,279984,1315196,280012,80,
280080,200000,280081,37,280082,100,280083,1313888,280184,83,
280185,200000,280188,37,280190,100,280193,1312680,280225,83,
280276,200000,280277,37,280278,97,280279,1313080,280299,81,
280376,200000,280377,37,280379,82,280380,1313748,280461,69,
280478,200000,280479,37,280481,100,280482,1318648,280517,83,
280579,310000,280580,37,280581,100,280583,1319108,280677,83,
280681,310000,280684,37,280686,100,280692,1315284,280710,83,
280782,310000,280783,37,280818,94,280819,1316504,280838,79,
280884,310000,280898,39,280899,100,280901,1317048,280914,83,
280984,310000,280985,39,280987,100,280998,1316788,281026,83,
281095,200000,281108,39,281110,98,281112,1313524,281132,81,
281196,200000,281197,39,281200,86,281202,1313272,281209,71,
281308,310000,281309,39,281312,90,281313,1315920,281352,76,
281410,310000,281411,0,281412,95,281413,1312668,281435,80,
281509,310000,281510,0,281511,100,281512,1320360,281567,83,
281617,310000,281618,0,281620,97,281621,1310340,281679,82,
281717,310000,281718,0,281719,95,281737,1312036,281840,80,
281841,310000,281842,0,281843,100,281855,1312208,281874,83,
281885,310000,281888,0,281890,100,281892,1311504,281912,83,
281988,310000,281990,0,282000,95,282002,1311700,282027,79,
282085,310000,282085,37,282087,70,282090,1309248,282112,62,
282185,310000,282186,37,282188,100,282189,1313804,282211,83,
282320,310000,282321,37,282322,100,282323,1319544,282378,83,
282420,310000,282421,0,282423,95,282425,1316180,282439,79,
282542,310000,282543,0,282545,97,282547,1313724,282679,82,
282680,310000,282680,0,282682,96,282697,1312892,282718,81,
282778,310000,282778,0,282782,100,282788,1310920,282807,83,
282878,310000,282879,0,282881,79,282883,1311272,282895,64,
282983,200000,282986,0,282991,100,282996,1316288,283034,83,
283083,200000,283084,0,283085,97,283087,1318688,283183,82,
283186,310000,283187,0,283189,100,283190,1313900,283203,83,
283286,310000,283287,35,283299,95,283301,1313768,283316,80,
283386,310000,283387,35,283388,97,283390,1314352,283499,81,
283499,310000,283500,35,283502,97,283505,1314072,283519,81,
283599,310000,283621,35,283622,100,283624,1311624,283638,83,
283717,200000,283718,35,283728,95,283729,1319036,283763,80,
283828,200000,283829,35,283830,93,283831,1315508,283939,77,
283943,310000,283944,35,283945,100,283947,1316008,283954,83,
284022,310000,284026,35,284027,100,284028,1315204,284081,83,
284123,310000,284149,35,284158,100,284161,1314024,284270,83,
284270,310000,284271,35,284273,100,284275,1312128,284295,83,
284327,310000,284328,35,284330,100,284335,1313140,284344,83,
284427,310000,284428,32,284430,84,284432,1312928,284446,70,
284530,310000,284531,32,284532,87,284552,1323756,284568,74,
284633,310000,284634,32,284643,100,284727,1317600,284796,83,
284796,310000,284797,32,284799,98,284803,1314844,284818,80,
284837,310000,284839,32,284841,93,284847,1313740,284906,76,
284948,310000,284949,32,284950,95,284959,1313284,284972,82,
285059,310000,285059,32,285066,97,285081,1315036,285114,82,
285160,310000,285161,32,285162,100,285174,1310368,285187,83,
285251,310000,285253,32,285255,90,285257,1309524,285270,75,
285351,310000,285352,32,285355,61,285357,1311440,285443,64,
285453,310000,285454,32,285456,100,285457,1313004,285476,83,
285558,310000,285559,34,285571,100,285578,1321332,285622,83,
285623,310000,285624,34,285625,100,285626,1316692,285645,80,
285720,310000,285729,34,285731,95,285736,1312560,285756,81,
285825,310000,285826,34,285828,100,285830,1312676,285854,83,
285931,310000,285934,34,285936,100,285940,1313464,285956,83,
286030,200000,286031,34,286032,95,286033,1313748,286062,79,
286130,200000,286131,34,286133,74,286134,1310828,286141,62,
286281,310000,286285,34,286289,87,286290,1315440,286323,73,
286380,310000,286380,34,286382,100,286442,1321492,286453,83,
286460,310000,286461,34,286462,100,286464,1315240,286476,83,
286550,310000,286551,34,286556,94,286558,1312732,286603,79,
286661,310000,286663,34,286664,97,286665,1314560,286684,81,
286762,310000,286763,31,286764,97,286777,1314612,286798,82,
286863,310000,286864,31,286865,97,286869,1312964,286907,81,
286963,310000,286964,31,286965,97,286968,1310656,286977,81,
287069,310000,287070,31,287072,93,287074,1315316,287102,77,
287172,310000,287173,31,287174,100,287175,1318056,287277,83,
287278,310000,287281,31,287282,95,287284,1315896,287304,80,
287399,310000,287400,31,287402,97,287403,1316392,287434,81,
287476,310000,287495,31,287498,97,287501,1314524,287528,81,
287577,310000,287578,31,287585,100,287588,1314080,287618,83,
287678,310000,287679,31,287680,100,287682,1312912,287704,83,
287779,310000,287780,31,287783,85,287784,1314396,287878,74,
287888,310000,287908,31,287909,100,287911,1312152,287919,83,
287988,310000,287989,31,287991,100,287992,1318980,288058,83,
288092,310000,288096,36,288101,100,288105,1314036,288127,83,
288193,310000,288194,36,288205,94,288207,1311540,288231,80,
288294,310000,288297,36,288360,97,288362,1314376,288393,82,
288399,310000,288402,36,288406,97,288408,1311680,288483,80,
288494,310000,288496,36,288498,97,288504,1311952,288547,81,
288595,310000,288596,36,288606,84,288609,1310444,288618,68,
288700,310000,288701,36,288711,95,288713,1315028,288744,80,
288828,310000,288829,36,288834,100,288836,1319828,288901,83,
288909,310000,288910,0,288911,100,288912,1316352,288929,83,
289013,310000,289029,0,289032,100,289039,1311852,289046,83,
289115,310000,289116,0,289119,97,289133,1312540,289149,79,
289219,310000,289220,0,289229,95,289230,1313644,289250,81,
289320,310000,289321,35,289322,100,289323,1311604,289331,83,
289422,310000,289423,35,289425,84,289426,1309856,289434,70,
289544,310000,289546,35,289549,92,289551,1315440,289557,77,
289639,310000,289640,35,289641,97,289643,1316980,289723,82,
289741,310000,289741,35,289743,100,289744,1315340,289756,83,
289850,310000,289851,35,289853,91,289854,1315128,289886,76,
289970,310000,289972,35,289973,97,289975,1312948,290068,82,
290068,310000,290069,35,290083,100,290085,1311496,290121,83,
290142,310000,290143,35,290144,100,290145,1312560,290154,83,
290245,310000,290246,35,290248,85,290250,1311600,290263,71,
290348,310000,290349,35,290378,88,290386,1317420,290412,78,
290449,310000,290459,34,290461,97,290462,1314100,290567,80,
290568,310000,290569,34,290575,100,290583,1314944,290603,83,
290650,310000,290650,34,290652,100,290654,1315212,290684,83,
290758,310000,290759,34,290761,100,290762,1314396,290909,83,
290918,310000,290919,34,290921,95,290923,1314412,290955,80,
290960,310000,290960,34,290964,100,290965,1315168,290972,83,
291060,200000,291062,34,291063,97,291065,1311944,291082,81,
291167,310000,291168,34,291169,90,291171,1317996,291228,75,
291267,310000,291268,0,291270,94,291278,1315268,291289,80,
291418,310000,291419,0,291420,100,291422,1317548,291429,83,
291536,310000,291537,0,291539,93,291547,1314288,291565,79,
291579,310000,291581,0,291582,100,291584,1314888,291638,83,
291697,310000,291698,32,291700,100,291719,1315756,291736,83,
291784,310000,291785,32,291788,100,291789,1315116,291828,83,
291890,200000,291891,32,291893,92,291895,1312116,291909,77,
292008,200000,292009,32,292010,85,292033,1315220,292069,73,
292102,200000,292103,32,292104,100,292107,1312392,292245,83,
292246,310000,292247,32,292249,100,292260,1316440,292272,83,
292303,310000,292304,32,292305,65,292306,1313932,292326,52,
292408,310000,292409,32,292411,100,292412,1311864,292421,81,
292509,310000,292510,32,292511,92,292512,1314220,292545,80,
292611,310000,292611,32,292613,100,292614,1311740,292636,83,
292713,310000,292714,33,292715,85,292716,1311444,292728,69,
292818,310000,292819,33,292820,85,292821,1317448,292860,72,
292922,310000,292923,33,292925,100,292931,1314848,293022,83,
293022,310000,293055,33,293061,100,293065,1314124,293085,83,
293128,310000,293129,33,293131,93,293133,1314904,293156,74,
293238,310000,293240,33,293250,95,293251,1313832,293365,82,
293366,310000,293367,33,293376,100,293380,1315172,293402,83,
293402,310000,293408,0,293410,100,293411,1314888,293439,83,
293496,310000,293497,0,293499,97,293506,1312204,293519,81,
293596,310000,293598,0,293599,83,293601,1312180,293610,68,
293697,310000,293698,0,293701,89,293719,1321556,293746,76,
293809,310000,293810,0,293811,90,293883,1320916,293949,79,
293949,310000,293955,35,293960,98,293964,1319648,294011,76,
294012,310000,294019,35,294021,92,294024,1313476,294078,83,
294117,310000,294118,35,294119,100,294121,1314276,294157,83,
294217,310000,294218,35,294220,100,294239,1316792,294265,83,
294318,310000,294319,35,294320,97,294321,1314664,294344,81,
294423,310000,294424,35,294426,90,294429,1312488,294438,75,
294532,310000,294533,35,294535,69,294536,1318040,294599,55,
294648,310000,294649,35,294651,100,294653,1318088,294749,83,
294767,310000,294768,35,294769,100,294770,1318096,294787,83,
294851,310000,294852,35,294854,100,294856,1313968,294866,83,
294953,310000,294954,35,294956,97,294957,1313388,295019,80,
295069,310000,295075,30,295078,98,295093,1315852,295110,83,
295166,200000,295167,30,295169,97,295170,1314932,295192,81,
295270,200000,295272,30,295273,87,295274,1310580,295283,72,
295321,200000,295321,30,295323,83,295325,1308628,295412,71,
295478,310000,295479,30,295481,96,295487,1313236,295546,81,
295547,310000,295608,30,295610,100,295612,1313852,295641,83,
295642,310000,295643,30,295645,100,295647,1314968,295692,79,
295739,310000,295741,30,295743,95,295744,1312696,295771,81,
295839,310000,295840,30,295842,100,295851,1310784,295864,83,
295952,310000,295953,30,295955,100,295956,1311516,295967,83,
296049,310000,296052,30,296054,94,296059,1310904,296089,79,
296200,310000,296201,30,296203,94,296204,1315364,296221,79,
296301,310000,296302,40,296303,92,296304,1317324,296407,77,
296408,310000,296408,40,296410,100,296411,1315960,296417,83,
296518,310000,296520,0,296522,97,296523,1314008,296557,81,
296575,310000,296577,0,296579,95,296581,1313024,296604,80,
296718,310000,296719,0,296721,98,296722,1315936,296731,82,
296772,310000,296774,0,296777,95,296791,1313536,296812,81,
296877,310000,296878,0,296880,100,296881,1310740,296907,83,
296977,310000,296978,0,296980,80,296981,1310640,296991,65,
297079,310000,297092,0,297094,93,297095,1315548,297103,76,
297180,310000,297198,0,297199,97,297200,1320528,297247,83,
297279,310000,297280,0,297282,100,297289,1316916,297298,83,
297391,310000,297392,0,297393,95,297398,1314172,297419,80,
297488,310000,297494,35,297495,100,297497,1314656,297599,81,
297600,310000,297600,35,297603,97,297604,1314720,297629,83,
297692,200000,297693,35,297694,100,297697,1314608,297722,83,
297793,200000,297794,35,297796,88,297797,1311852,297803,71,
297895,200000,297896,35,297909,70,297949,1322300,297982,67,
297995,310000,297997,35,297999,100,298001,1314712,298015,79,
298098,310000,298099,35,298105,97,298108,1321512,298162,83,
298201,310000,298201,35,298203,100,298206,1318500,298246,83,
298301,310000,298302,35,298304,95,298309,1313916,298328,79,
298417,310000,298419,35,298420,97,298421,1316360,298462,81,
298511,310000,298513,35,298517,100,298525,1314084,298580,83,
298613,200000,298614,37,298617,100,298619,1313824,298640,83,
298728,200000,298729,37,298731,82,298732,1317800,298779,71,
298825,310000,298831,37,298833,97,298836,1311376,298963,81,
298963,310000,298965,37,298966,100,298973,1313172,298995,83,
299026,310000,299027,37,299029,88,299031,1313580,299054,72,
299146,310000,299148,37,299149,100,299152,1311308,299203,83,
299203,310000,299204,37,299205,100,299208,1311696,299222,83,
299310,310000,299312,37,299318,100,299326,1313116,299360,83,
299410,200000,299411,37,299412,97,299413,1311368,299431,81,
299510,200000,299511,37,299512,63,299513,1311212,299522,53,
299611,200000,299612,37,299613,97,299614,1317492,299653,81,
299720,310000,299720,37,299722,97,299723,1314196,299848,82,
299848,310000,299849,38,299851,100,299852,1314628,299872,83,
299924,310000,299926,38,299960,100,299961,1314964,299967,81,
300028,310000,300030,38,300032,93,300033,1314220,300084,79,
300172,310000,300181,38,300184,100,300186,1312576,300215,83,
300215,310000,300216,38,300219,100,300221,1312024,300274,83,
300321,310000,300322,38,300324,93,300328,1310996,300339,78,
300428,310000,300429,38,300430,93,300431,1321788,300457,77,
300530,310000,300531,38,300533,97,300534,1318992,300610,81,
300634,310000,300635,38,300637,100,300639,1317596,300711,83,
300737,310000,300738,38,300740,95,300741,1313912,300755,80,
300848,310000,300848,38,300854,97,300855,1313696,300926,81,
300951,310000,300952,38,300955,100,300959,1314396,301004,83,
301008,310000,301019,38,301021,100,301022,1313784,301055,83,
301106,310000,301107,33,301108,94,301109,1313648,301122,77,
301228,310000,301229,33,301230,82,301231,1317404,301283,69,
301309,310000,301310,33,301318,97,301321,1313984,301421,81,
301421,310000,301422,33,301424,100,301425,1322268,301465,83,
301511,310000,301512,0,301513,100,301514,1318568,301520,83,
301612,310000,301613,0,301615,94,301619,1316732,301647,78,
301724,310000,301724,0,301735,97,301738,1314184,301826,83,
301827,310000,301829,0,301831,100,301846,1312968,301857,83,
301925,310000,301926,0,301928,100,301931,1313428,301959,83,
302026,310000,302026,0,302028,82,302029,1313520,302039,69,
302128,310000,302129,0,302133,97,302139,1319616,302163,82,
302227,310000,302228,0,302229,100,302230,1316088,302310,83,
302329,310000,302331,34,302332,100,302334,1313952,302345,83,
302438,310000,302458,34,302460,96,302462,1312712,302471,80,
302532,310000,302533,34,302540,96,302541,1312652,302563,81,
302644,310000,302661,34,302663,100,302664,1313640,302716,83,
302749,200000,302749,34,302755,100,302757,1309924,302765,79,
302852,200000,302853,34,302855,77,302856,1310256,302865,68,
302950,310000,302951,34,302952,94,302969,1315680,302987,79,
303060,310000,303061,34,303063,97,303148,1317636,303185,82,
303185,310000,303194,34,303196,100,303197,1317056,303220,83,
303294,310000,303296,34,303299,92,303301,1311760,303322,77,
303362,310000,303364,34,303365,96,303366,1312308,303374,80,
303468,310000,303469,36,303470,100,303471,1314780,303511,83,
303565,310000,303566,36,303568,97,303570,1312720,303594,81,
303665,310000,303666,36,303667,92,303668,1310796,303684,78,
303765,310000,303766,36,303778,100,303779,1320868,303797,83,
303916,310000,303917,36,303919,98,303920,1320200,303981,82,
304017,310000,304029,36,304071,97,304073,1315516,304098,82,
304124,310000,304125,36,304126,97,304131,1314024,304157,81,
304230,310000,304231,36,304232,100,304247,1314256,304293,83,
304331,200000,304332,36,304339,100,304341,1312296,304361,83,
304431,200000,304432,36,304435,88,304436,1312172,304454,72,
304532,200000,304533,34,304534,92,304535,1319412,304578,78,
304589,310000,304591,34,304593,100,304612,1315276,304671,83,
304700,310000,304701,34,304702,100,304703,1321360,304775,83,
304821,310000,304822,34,304823,100,304825,1316860,304842,83,
304928,310000,304931,34,304936,93,304939,1314364,304949,78,
305041,310000,305042,34,305044,100,305045,1316804,305135,82,
305144,310000,305146,34,305148,97,305153,1314400,305196,83,
305245,200000,305245,34,305247,91,305248,1312540,305259,75,
305345,200000,305346,34,305347,58,305349,1312452,305422,47,
