Time  [ms],CPU Load [%],Time  [ms],CPU1 Frequency [kHz],Time  [ms],Memory Usage [KB],Memory Usage [KB] App,Time  [ms],CPU Load (Normalized) [%]
155360,26,155260,1170000,155261,3530044,85535.1737089204,155278,23
155461,21,155361,1170000,155362,3529256,84747.1737089204,155382,14
155561,28,155461,1274000,155462,3529704,85195.1737089204,155478,12
155662,36,155562,1274000,155563,3525956,81447.1737089204,155580,15
155762,32,155663,1586000,155664,3525148,80639.1737089204,155679,23
155864,15,155763,1586000,155764,3525884,81375.1737089204,155779,23
155964,26,155864,1170000,155867,3526380,81871.1737089204,155886,10
156064,18,155964,1378000,155965,3529604,85095.1737089204,155982,16
156164,29,156065,1170000,156066,3529604,85095.1737089204,156091,11
156265,33,156165,1586000,156166,3531836,87327.1737089204,156187,21
156367,25,156266,1378000,156267,3531396,86887.1737089204,156282,24
156467,33,156369,1170000,156370,3531892,87383.1737089204,156388,16
156567,35,156468,1170000,156469,3531416,86907.1737089204,156490,17
156667,33,156568,1378000,156569,3523820,79311.1737089204,156585,20
156768,28,156668,1586000,156669,3524148,79639.1737089204,156683,24
156868,18,156769,1586000,156770,3526504,81995.1737089204,156786,23
156969,21,156869,1378000,156871,3527000,82491.1737089204,156884,11
157070,25,156970,1170000,156972,3529480,84971.1737089204,156988,13
157170,23,157070,1378000,157072,3529976,85467.1737089204,157089,15
157271,26,157171,1274000,157172,3525712,81203.1737089204,157192,15
157371,32,157272,1170000,157273,3526064,81555.1737089204,157289,13
157472,37,157372,1170000,157373,3527724,83215.1737089204,157391,16
157573,30,157473,1378000,157474,3528488,83979.1737089204,157492,22
157673,11,157573,1378000,157574,3529232,84723.1737089204,157591,18
157774,27,157674,1586000,157675,3529852,85343.1737089204,157694,8
157874,31,157774,1586000,157775,3533324,88815.1737089204,157794,19
157975,40,157875,1378000,157876,3532340,87831.1737089204,157898,19
158075,27,157976,1586000,157977,3535068,90559.1737089204,157992,27
158176,18,158076,1482000,158077,3532012,87503.1737089204,158092,19
158277,32,158177,1170000,158178,3532260,87751.1737089204,158198,13
158377,33,158278,1170000,158279,3525536,81027.1737089204,158295,18
158477,43,158377,1586000,158378,3526528,82019.1737089204,158403,22
158578,29,158478,1586000,158479,3516168,71659.1737089204,158492,32
158679,34,158579,1378000,158580,3519580,75071.1737089204,158597,18
158780,28,158680,1586000,158681,3519976,75467.1737089204,158695,25
158880,30,158781,1586000,158782,3522660,78151.1737089204,158799,22
158981,37,158881,1586000,158882,3519028,74519.1737089204,158898,21
159082,29,158982,1274000,158983,3519252,74743.1737089204,159006,20
159182,31,159083,1378000,159084,3516540,72031.1737089204,159101,17
159283,39,159183,1274000,159184,3516788,72279.1737089204,159202,19
159384,30,159283,1482000,159284,3510180,65671.1737089204,159298,22
159486,27,159385,1170000,159391,3513652,69143.1737089204,159408,19
159587,15,159486,1170000,159488,3514812,70303.1737089204,159503,14
159689,39,159594,1170000,159597,3514812,70303.1737089204,159623,10
159786,20,159689,1378000,159691,3516948,72439.1737089204,159705,24
159887,12,159786,1170000,159788,3508400,63891.1737089204,159807,12
159987,33,159888,1170000,159889,3509392,64883.1737089204,159911,8
160088,28,159988,1170000,159989,3512120,67611.1737089204,160010,19
160188,32,160088,1378000,160090,3513608,69099.1737089204,160110,17
160289,22,160189,1586000,160190,3512724,68215.1737089204,160203,24
160390,14,160290,1586000,160292,3516444,71935.1737089204,160306,18
160491,25,160390,1170000,160392,3516444,71935.1737089204,160409,7
160541,40,160492,1170000,160493,3519420,74911.1737089204,160509,15
160641,27,160542,1378000,160543,3519916,75407.1737089204,160557,17
160742,24,160642,1482000,160642,3511872,67363.1737089204,160661,17
160842,34,160743,1170000,160744,3511004,66495.1737089204,160759,13
160943,38,160843,1170000,160844,3511108,66599.1737089204,160861,18
161043,40,160944,1274000,160946,3511852,67343.1737089204,160962,21
161145,29,161044,1586000,161045,3512616,68107.1737089204,161058,23
161245,25,161146,1170000,161147,3516336,71827.1737089204,161164,17
161347,17,161245,1586000,161246,3515648,71139.1737089204,161261,15
161448,27,161348,1170000,161351,3518072,73563.1737089204,161369,13
161550,26,161448,1378000,161449,3511364,66855.1737089204,161466,15
161651,12,161550,1170000,161551,3511124,66615.1737089204,161569,16
161752,32,161652,1170000,161653,3511632,67123.1737089204,161673,10
161851,38,161753,1170000,161754,3513264,68755.1737089204,161783,16
161952,28,161852,1482000,161853,3512772,68263.1737089204,161869,24
162052,20,161952,1586000,161953,3513020,68511.1737089204,161968,19
162153,8,162053,1586000,162054,3516316,71807.1737089204,162068,15
162254,36,162154,1170000,162155,3516664,72155.1737089204,162171,6
162354,39,162254,1274000,162256,3518996,74487.1737089204,162275,20
162455,26,162355,1586000,162356,3517228,72719.1737089204,162372,28
162556,34,162456,1170000,162457,3517228,72719.1737089204,162473,14
162656,37,162556,1170000,162558,3517228,72719.1737089204,162573,18
162757,33,162657,1378000,162658,3517700,73191.1737089204,162675,21
162857,25,162758,1378000,162759,3517676,73167.1737089204,162774,18
162958,22,162858,1378000,162859,3517432,72923.1737089204,162877,18
163059,18,162958,1170000,162959,3513316,68807.1737089204,162975,11
163159,32,163060,1170000,163062,3516244,71735.1737089204,163082,12
163260,30,163159,1378000,163161,3517880,73371.1737089204,163178,19
163360,22,163261,1274000,163263,3516996,72487.1737089204,163279,18
163461,25,163360,1482000,163362,3516556,72047.1737089204,163381,12
163563,31,163461,1170000,163463,3516292,71783.1737089204,163483,14
163662,34,163563,1378000,163565,3516788,72279.1737089204,163580,17
163762,16,163662,1274000,163663,3517328,72819.1737089204,163679,20
163863,30,163763,1170000,163764,3517700,73191.1737089204,163782,9
163963,21,163863,1586000,163864,3514016,69507.1737089204,163884,20
164064,42,163964,1170000,163965,3512684,68175.1737089204,163980,11
164165,36,164064,1586000,164065,3516836,72327.1737089204,164081,27
164265,23,164165,1170000,164166,3515704,71195.1737089204,164182,19
164366,29,164266,1170000,164267,3516564,72055.1737089204,164283,13
164466,35,164366,1170000,164367,3516616,72107.1737089204,164385,17
164567,32,164467,1586000,164468,3517308,72799.1737089204,164488,21
164667,25,164567,1586000,164568,3516096,71587.1737089204,164581,23
164767,16,164667,1586000,164669,3517092,72583.1737089204,164684,19
164869,16,164768,1586000,164769,3517280,72771.1737089204,164782,11
164969,25,164869,1170000,164871,3517776,73267.1737089204,164888,13
165070,31,164970,1170000,164971,3517876,73367.1737089204,164988,15
165170,23,165070,1378000,165072,3511556,67047.1737089204,165088,16
165271,34,165171,1170000,165172,3512300,67791.1737089204,165190,14
165371,25,165271,1274000,165272,3514680,70171.1737089204,165291,20
165471,22,165371,1586000,165374,3515176,70667.1737089204,165388,18
165573,33,165472,1586000,165473,3515176,70667.1737089204,165489,14
165673,23,165574,1586000,165575,3518644,74135.1737089204,165595,24
165774,38,165674,1170000,165675,3517828,73319.1737089204,165691,15
165874,26,165774,1586000,165776,3517676,73167.1737089204,165790,25
165976,18,165875,1586000,165875,3513460,68951.1737089204,165889,20
166076,32,165976,1170000,165977,3513708,69199.1737089204,165993,12
166177,40,166076,1170000,166077,3514696,70187.1737089204,166096,18
166276,33,166178,1378000,166179,3514704,70195.1737089204,166195,21
166378,26,166277,1482000,166278,3514952,70443.1737089204,166293,21
166478,23,166378,1378000,166380,3518176,73667.1737089204,166397,18
166578,18,166478,1378000,166480,3518824,74315.1737089204,166494,15
166681,31,166579,1482000,166580,3519320,74811.1737089204,166595,12
166780,28,166681,1586000,166683,3520056,75547.1737089204,166702,21
166880,24,166780,1586000,166782,3517708,73199.1737089204,166795,20
166981,31,166881,1482000,166882,3518452,73943.1737089204,166898,18
167082,30,166982,1378000,166984,3519692,75183.1737089204,167000,18
167182,33,167082,1378000,167085,3517476,72967.1737089204,167100,17
167283,39,167183,1170000,167184,3517724,73215.1737089204,167206,20
167383,20,167284,1274000,167285,3513984,69475.1737089204,167301,23
167485,41,167384,1170000,167385,3513096,68587.1737089204,167403,11
167585,21,167485,1378000,167487,3518180,73671.1737089204,167503,24
167686,28,167586,1170000,167587,3518152,73643.1737089204,167612,14
167786,25,167687,858000,167689,3519188,74679.1737089204,167711,15
167887,37,167787,1170000,167788,3519684,75175.1737089204,167815,14
167992,29,167888,1170000,167890,3519444,74935.1737089204,167909,25
168088,34,167993,1066000,167995,3518064,73555.1737089204,168013,18
168189,18,168088,1378000,168090,3518808,74299.1737089204,168107,19
168290,25,168189,1170000,168191,3518808,74299.1737089204,168218,12
168392,14,168291,1170000,168292,3519056,74547.1737089204,168313,14
168491,40,168392,1170000,168394,3519544,75035.1737089204,168421,11
168592,27,168491,1378000,168492,3517056,72547.1737089204,168509,23
168692,32,168593,1274000,168594,3515776,71267.1737089204,168612,16
168791,35,168692,1586000,168693,3515856,71347.1737089204,168717,22
168893,41,168792,1586000,168793,3516832,72323.1737089204,168815,26
168993,40,168894,1586000,168895,3517824,73315.1737089204,168928,25
169093,24,168993,1586000,168994,3516460,71951.1737089204,169012,28
169193,18,169094,1170000,169095,3519684,75175.1737089204,169113,17
169295,26,169193,1378000,169194,3519916,75407.1737089204,169209,12
169395,27,169296,1378000,169297,3520660,76151.1737089204,169312,15
169495,24,169396,1170000,169397,3519084,74575.1737089204,169413,17
169594,27,169497,1170000,169498,3519580,75071.1737089204,169516,13
169695,31,169595,1170000,169596,3519240,74731.1737089204,169617,17
169795,28,169695,1586000,169698,3519344,74835.1737089204,169712,19
169895,29,169795,1482000,169797,3519560,75051.1737089204,169812,20
169996,13,169897,1482000,169899,3515964,71455.1737089204,169915,20
170097,25,169997,1378000,169998,3516212,71703.1737089204,170013,9
170197,31,170099,1274000,170100,3519492,74983.1737089204,170116,17
170297,29,170198,1170000,170199,3519740,75231.1737089204,170221,19
170399,28,170298,1378000,170299,3519448,74939.1737089204,170318,16
170499,33,170399,1170000,170401,3520136,75627.1737089204,170416,16
170599,36,170499,1170000,170502,3521048,76539.1737089204,170522,19
170699,29,170599,1378000,170601,3521296,76787.1737089204,170625,21
170800,25,170700,1586000,170701,3520552,76043.1737089204,170718,22
170900,17,170801,1274000,170802,3521504,76995.1737089204,170818,16
171001,25,170901,1170000,170902,3521604,77095.1737089204,170919,8
171101,21,171002,1482000,171003,3520964,76455.1737089204,171019,16
171202,40,171102,1170000,171103,3516276,71767.1737089204,171121,11
171303,19,171202,1482000,171203,3514844,70335.1737089204,171218,24
171403,32,171303,1274000,171304,3517016,72507.1737089204,171322,13
171503,32,171403,1274000,171405,3517452,72943.1737089204,171420,18
171603,21,171504,1378000,171505,3517700,73191.1737089204,171523,18
171704,25,171604,1482000,171605,3518196,73687.1737089204,171619,15
171805,15,171704,1586000,171705,3520924,76415.1737089204,171723,18
171905,32,171805,1170000,171806,3521148,76639.1737089204,171821,11
172005,37,171905,1378000,171906,3521396,76887.1737089204,171925,18
172106,27,172006,1170000,172007,3516760,72251.1737089204,172024,20
172209,33,172106,1170000,172107,3516120,71611.1737089204,172125,15
172307,35,172209,1378000,172211,3516572,72063.1737089204,172226,20
172407,33,172308,1586000,172309,3517068,72559.1737089204,172325,23
172508,28,172408,1586000,172409,3517216,72707.1737089204,172423,23
172608,12,172508,1378000,172509,3520688,76179.1737089204,172529,16
172708,28,172609,1170000,172610,3520936,76427.1737089204,172624,10
172808,30,172709,1170000,172710,3521420,76911.1737089204,172730,15
172909,18,172809,1482000,172810,3520608,76099.1737089204,172827,19
173010,20,172910,1170000,172911,3514392,69883.1737089204,172929,13
173110,33,173011,1170000,173012,3516584,72075.1737089204,173029,12
173211,29,173111,1378000,173112,3517576,73067.1737089204,173131,21
173311,32,173211,1378000,173212,3518320,73811.1737089204,173227,17
173411,33,173312,1378000,173313,3517880,73371.1737089204,173336,18
173512,23,173412,1378000,173413,3521104,76595.1737089204,173427,21
173613,39,173512,1170000,173514,3521104,76595.1737089204,173536,12
173713,31,173614,1274000,173615,3521352,76843.1737089204,173629,22
173813,27,173713,1274000,173714,3520312,75803.1737089204,173730,18
173913,36,173814,1170000,173815,3520732,76223.1737089204,173835,15
174014,33,173914,1170000,173915,3521176,76667.1737089204,173933,21
174114,36,174015,1586000,174016,3521424,76915.1737089204,174031,22
174215,19,174115,1482000,174116,3522168,77659.1737089204,174130,24
174315,21,174216,1170000,174217,3522416,77907.1737089204,174233,12
174421,24,174316,1170000,174317,3522416,77907.1737089204,174333,11
174517,31,174423,1170000,174424,3521380,76871.1737089204,174440,16
174617,24,174517,1170000,174519,3518868,74359.1737089204,174536,17
174718,22,174619,1170000,174620,3515980,71471.1737089204,174637,14
174819,26,174718,1170000,174719,3516040,71531.1737089204,174738,13
174918,40,174821,1170000,174822,3518148,73639.1737089204,174838,17
175018,25,174918,1586000,174919,3517312,72803.1737089204,174934,26
175118,33,175019,1586000,175020,3517808,73299.1737089204,175036,18
175221,22,175119,1482000,175120,3520556,76047.1737089204,175135,22
175320,40,175221,1170000,175227,3523052,78543.1737089204,175254,16
175420,40,175321,1378000,175322,3526784,82275.1737089204,175337,24
175520,18,175420,1274000,175422,3526080,81571.1737089204,175438,23
175621,33,175521,1170000,175522,3526080,81571.1737089204,175538,11
175721,35,175621,1274000,175623,3526080,81571.1737089204,175640,18
175821,28,175722,1586000,175723,3526396,81887.1737089204,175738,22
175922,30,175821,1586000,175823,3525164,80655.1737089204,175836,18
176022,9,175922,1586000,175923,3519492,74983.1737089204,175937,22
176126,29,176022,1586000,176024,3519956,75447.1737089204,176037,6
176227,31,176127,1378000,176128,3524660,80151.1737089204,176145,18
176328,17,176228,1170000,176230,3524464,79955.1737089204,176247,20
176428,34,176328,1378000,176329,3524416,79907.1737089204,176345,10
176528,28,176428,1586000,176429,3524292,79783.1737089204,176446,24
176629,34,176529,1586000,176530,3524540,80031.1737089204,176546,21
176729,35,176629,1586000,176631,3524984,80475.1737089204,176645,25
176830,26,176730,1378000,176731,3524296,79787.1737089204,176746,21
176930,32,176832,1274000,176834,3524544,80035.1737089204,176851,16
177034,31,176931,1378000,176933,3523856,79347.1737089204,176955,20
177131,30,177035,1170000,177036,3524056,79547.1737089204,177056,20
177234,22,177132,1170000,177133,3524404,79895.1737089204,177149,16
177332,31,177235,1170000,177236,3525108,80599.1737089204,177253,13
177433,35,177333,1378000,177335,3525852,81343.1737089204,177352,18
177533,21,177434,1586000,177436,3524520,80011.1737089204,177452,24
177634,31,177534,962000,177535,3524520,80011.1737089204,177560,15
177734,12,177634,1170000,177635,3520936,76427.1737089204,177652,19
177835,36,177734,1170000,177736,3521040,76531.1737089204,177751,5
177935,57,177835,1170000,177845,3526000,81491.1737089204,177882,23
178036,37,177936,1586000,177937,3524968,80459.1737089204,177946,39
178136,23,178036,1170000,178037,3525220,80711.1737089204,178054,24
178237,29,178137,1170000,178139,3524876,80367.1737089204,178161,12
178341,36,178242,1170000,178244,3525836,81327.1737089204,178263,21
178442,38,178342,1586000,178343,3527240,82731.1737089204,178363,23
178540,26,178443,1586000,178444,3526404,81895.1737089204,178457,27
178639,15,178541,1274000,178544,3526404,81895.1737089204,178560,18
178740,35,178640,1170000,178641,3526304,81795.1737089204,178663,9
178840,29,178741,1586000,178742,3523240,78731.1737089204,178764,27
178940,21,178841,1586000,178842,3522444,77935.1737089204,178860,21
179041,27,178941,1586000,178942,3521064,76555.1737089204,178960,17
179141,36,179041,1170000,179043,3522692,78183.1737089204,179062,16
179242,31,179142,1170000,179143,3524180,79671.1737089204,179164,21
